utt	subject	gender	StartTime	EndTime	Item	WorldBet	TargetConsonant	TargetVowel	Burst	VOT	VowelEnd	Notes	msVOT	msVowel	logVOT	logVowel
s9gt13mw_marw121	s9gt13mw	m	53.5364804592289	54.8090324028755	knle3	kun4.le	k	u	53.9406460175206	54.0393055555556	54.0919818594104	mb, but both very quiet @ 53.9576	98.6595380349655	151.335841889832	4.5916749134002	5.01950148560038
s9gt13mw_marw121	s9gt13mw	m	56.1438504440319	57.1412560214847	duzi4	du4.zi	d	u	56.3669709137481	56.3784240362812	56.5533068783069	NA	11.4531225330907	186.335964558786	2.43826240313515	5.22755130545412
s9gt13mw_marw121	s9gt13mw	m	76.8486145001198	77.9491999648953	ditu4	di4.tu2	d	i	77.0994274466922	77.1144614512472	77.2327777777778	NA	15.0340045549342	133.350331085552	2.71031460573077	4.89297973345623
s9gt13mw_marw121	s9gt13mw	m	81.5828471012648	82.6834325660403	knbn4	kan4.bing4	k	a	81.8454815606361	81.9165476190476	82.0023469387755	mb @ 81.8527	71.0660584114748	156.865378139372	4.26360984464898	5.05538797343527
s9gt13mw_marw121	s9gt13mw	m	88.8398325096279	90.2499576363714	gnbi5	gang1.bi3	g	a	89.1923842781811	89.2176303854875	89.3572435640923	mb @ 89.2034	25.2461073064154	164.859285911191	3.228671977754	5.10509229738954
s9gt13mw_marw122	s9gt13mw	m	13.3660012796726	14.4308526200941	tnka3	tang2.kuai4	t	a	13.5749476410312	13.6438888888889	13.7227354497354	NA	68.9412478576852	147.787808704246	4.23325466155857	4.99577752002573
s9gt13mw_marw122	s9gt13mw	m	23.105519249244	24.0145386861892	kuzi5	ku4.zi	k	u	23.3328352299046	23.4151597608741	23.5761242391694	mb @ 23.3375	82.3245309694656	243.289009264771	4.41066913094241	5.49425007517591
s9gt13mw_marw122	s9gt13mw	m	37.026502626462	38.0653819829708	tizi5	ti1.zi	t	i	37.2078145088021	37.2795401864449	37.449096749811	mb @ 37.2119	71.7256776428243	241.282241008911	4.27284880961401	5.48596737277758
s9gt13mw_marw122	s9gt13mw	m	41.5975717951007	42.4806192481332	dnzi3	ding1.zi	d	i	41.7404857069227	41.7530693229673	41.8799546485261	NA	12.5836160445942	139.46894160339	2.53239565389461	4.93784193563735
s9gt13mw_marw122	s9gt13mw	m	58.4484653740126	59.799008537474	tuzi5	tu4.zi	t	u	58.7509880504633	58.8083469387755	58.9822612748803	mb @ 58.7541	57.3588883121658	231.273224416981	4.04932781521384	5.44359980126106
s9gt13mw_marw122	s9gt13mw	m	63.4779366147022	64.6726478746873	kahe5	ka3.che1	k	a	63.6783470092542	63.76474636091	63.8886349206349	mb @ 63.6869	86.39935165575	210.287911380718	4.45898017179748	5.34847759832093
s9gt13mw_marw122	s9gt13mw	m	75.3471332628153	76.3860126193241	daxn3	da4.xiang4	d	a	75.5122812721176	75.5344164777022	75.721982544956	mb @ 75.5185	22.1352055845898	209.701272838373	3.09716935390198	5.34568400769572
s9gt13mw_marw122	s9gt13mw	m	77.6326678471347	78.8273791071198	gaol3	gao1.lou2	g	a	77.8683058155191	77.8984240362812	78.0970169471297	mb @ 77.8772	30.1182207620627	228.711131610623	3.40513032954223	5.4324597732619
s9gt13mw_marw122	s9gt13mw	m	96.1097491801694	97.2784884562418	dnhe5	dun1.zhe	d	u	96.3745379284205	96.3976039304611	96.4803865182437	mb @ 96.3763	23.0660020405509	105.848589823125	3.13835976026949	4.66200967508425
s9gt13mw_marw122	s9gt13mw	m	98.6809755875287	99.8756868475138	guto3	gu3.tou	g	u	98.9172846464784	98.9481609977324	99.0833446712018	mb @ 98.9352	30.8763512539798	166.060024723365	3.42999055930155	5.11234931771599
s9gt14mw_marw121	s9gt14mw	m	23.5811272987046	24.7504993554419	tnzi4	ting2.zi	t	i	23.8057876318918	23.8894520030234	24.019268707483	NA	83.6643711316327	213.481075591194	4.42681321341357	5.36354818982289
s9gt14mw_marw121	s9gt14mw	m	31.4007123164471	32.5700843731844	gnzi4	gun4.zi	g	u	31.7510391636832	31.7847420634921	31.8983149092971	mb @ 31.7510	33.7028998088904	147.275745613879	3.51758388139798	4.99230665012709
s9gt14mw_marw121	s9gt14mw	m	34.117782683572	35.527907810814	tazi4	tao1.zi	t	a	34.358315608451	34.4548312330397	34.7060010508268	NA	96.5156245886831	347.685442375855	4.56970490807457	5.85129816979062
s9gt14mw_marw121	s9gt14mw	m	47.1197113612046	48.6330163758059	dnga5	dan4.gao1	d	a	47.4272033656724	47.4688983371126	47.5898576692582	mb @ 47.4499	41.6949714402222	162.654303585782	3.73038053256982	5.09162711175028
s9gt14mw_marw121	s9gt14mw	m	58.056779421277	59.3293313653735	tudo3	tu3.dou4	t	u	58.3629488972223	58.4450595238095	58.5712585034014	NA	82.1106265872302	208.309606179064	4.40806744276246	5.3390254642418
s9gt14mw_marw121	s9gt14mw	m	61.0489961546931	62.3903346903623	knle3	kun4.le	k	u	61.4688501828623	61.5576156462585	61.6500774526678	mb @ 61.4808	88.7654633961574	181.227269805476	4.48599764862795	5.19975187790076
s9gt14mw_marw121	s9gt14mw	m	64.2475726628275	65.6233044942831	duzi4	du4.zi	d	u	64.5962614847577	64.6137685330543	64.8540986394558	NA	17.5070482965936	257.837154698123	2.86260355964886	5.55232820230095
s9gt14mw_marw121	s9gt14mw	m	88.3851457474914	89.6233043958015	ditu4	di4.tu2	d	i	88.614758152228	88.6438189720333	88.7865192743764	mb @ 88.6285	29.0608198052809	171.761122148453	3.3693908685247	5.14610468678424
s9gt14mw_marw121	s9gt14mw	m	93.7504998901684	94.9198719469057	knbn4	kan4.bing4	k	a	94.018248939996	94.0952328042328	94.2172675736961	mb @ 94.0425	76.983864236837	199.018633700177	4.34359584452814	5.29339845702516
s9gt14mw_marw121	s9gt14mw	m	101.71770241593	103.162220838958	gnbi5	gang1.bi3	g	a	102.003900317611	102.033412698413	102.164113674455	mb @ 102.0094	29.5123808015774	160.213356844167	3.38480986349038	5.07650640721464
s9gt14mw_marw122	s9gt14mw	m	15.0204833218411	16.0903364206004	tnka3	tang2.kuai4	t	a	15.2473966108284	15.3072198353025	15.4238352916924	NA	59.8232244741634	176.438680864056	4.09139395469398	5.1729733988092
s9gt14mw_marw122	s9gt14mw	m	25.5697324817002	26.4654234481033	kuzi5	ku4.zi	k	u	25.7725886726904	25.8651224489796	26.0450952380952	mb @ 25.8007	92.53377628918	272.506565404829	4.5275737269399	5.60766270704179
s9gt14mw_marw122	s9gt14mw	m	40.6039804886709	41.5991926735632	tizi5	ti1.zi	t	i	40.7991476100282	40.8891071428571	41.0688605442177	mb @ 40.8130	89.9595328288925	269.712934189435	4.4993599339795	5.59735818668739
s9gt14mw_marw122	s9gt14mw	m	45.5302808038881	46.5752535980251	dnzi3	ding1.zi	d	i	45.7174013912614	45.7374050453515	45.8928155706727	NA	20.0036540900683	175.414179411312	2.99591496136897	5.16714991710005
s9gt14mw_marw122	s9gt14mw	m	64.1609120038479	65.2058847979849	tuzi5	tu4.zi	t	u	64.4101091922943	64.4737188208617	64.6572119150691	NA	63.6096285673631	247.102722774756	4.15276485145598	5.50980413185233
s9gt14mw_marw122	s9gt14mw	m	69.4669609280678	70.4621731129601	kahe5	ka3.che1	k	a	69.7274177988123	69.8057362945178	69.9770160791589	mb @ 69.7424	78.318495705517	249.598280346646	4.36078379100916	5.5198527468347
s9gt14mw_marw122	s9gt14mw	m	82.5540011594024	83.5989739535394	daxn3	da4.xiang4	d	a	82.7767120053311	82.788563330094	82.9814965986395	NA	11.8513247628158	204.784593308332	2.47243965566307	5.32195866234893
s9gt14mw_marw122	s9gt14mw	m	85.017151317011	85.9626028926588	gaol3	gao1.lou2	g	a	85.2073933838711	85.2390427599611	85.4268785975929	mb @ 85.2209	31.64937609003	219.485213721782	3.45471843560063	5.39128486679191
s9gt14mw_marw122	s9gt14mw	m	104.991318966576	106.086052369957	dnhe5	dun1.zhe	d	u	105.215577348707	105.232301587302	105.372318594104	NA	16.724238594108	156.74124539683	2.81685907996203	5.05459632721539
s9gt14mw_marw122	s9gt14mw	m	107.428748924696	108.523482327996	guto3	gu3.tou	g	u	107.688086410722	107.713673469388	107.898894557823	mb @ 107.7041	25.5870586660336	210.808147101403	3.24208670280871	5.350948464409
s9gt15mw_marw121	s9gt15mw	m	11.9333780561353	12.9285902409529	tnzi4	ting2.zi	t	i	12.0797123266644	12.1729650625682	12.2756505102041	NA	93.252735903798	195.938183539642	4.53531339754445	5.27779921938073
s9gt15mw_marw121	s9gt15mw	m	18.9130837561982	19.8980912168848	gnzi4	gun4.zi	g	u	19.1718282261269	19.231693877551	19.358897707231	MB @ 19.1777	59.8656514241078	187.069481104125	4.09210290866156	5.23148010455104
s9gt15mw_marw121	s9gt15mw	m	21.1815857868704	22.2561393803467	tazi4	tao1.zi	t	a	21.4190538563828	21.4832123960695	21.7743806689342	NA	64.1585396867654	355.326812551468	4.16135720280618	5.87303796472082
s9gt15mw_marw121	s9gt15mw	m	33.5794815288644	34.7435812551304	dnga5	dan4.gao1	d	a	33.789374542951	33.8061337868481	33.9283303099017	NA	16.7592438970985	138.955766950765	2.81894998049801	4.9341556591111
s9gt15mw_marw121	s9gt15mw	m	43.7772896831471	44.702599721974	tudo3	tu3.dou4	t	u	43.9676213459743	44.0609863945578	44.211693877551	NA	93.3650485835216	244.07253157672	4.53651706303209	5.49746544168036
s9gt15mw_marw121	s9gt15mw	m	46.2547326903286	47.0606478854359	knle3	kun4.le	k	u	46.3892025452877	46.481037116601	46.5519690098262	mb @ 46.4059	91.8345713133704	162.7664645385	4.51998882056035	5.09231644057096
s9gt15mw_marw121	s9gt15mw	m	48.4635372991411	49.358998627038	duzi4	du4.zi	d	u	48.6650449887597	48.6897752434307	48.9715208940719	NA	24.7302546709705	306.475905312183	3.20802737953814	5.72513913992786
s9gt15mw_marw121	s9gt15mw	m	69.6938216493933	70.7683752428696	ditu4	di4.tu2	d	i	69.9649425394266	69.9890976390556	70.1187414965986	NA	24.1550996289845	153.798957172	3.18449552256771	5.03564627663243
s9gt15mw_marw121	s9gt15mw	m	74.6785563746861	75.6635638353727	knbn4	kan4.bing4	k	a	74.8780744749357	74.941164399093	75.0310209235209	NA	63.0899241573246	152.946448585269	4.14456107624734	5.03008785087829
s9gt15mw_marw121	s9gt15mw	m	82.0213392634409	83.155590278777	gnbi5	gang1.bi3	g	a	82.4186633548797	82.4537363430221	82.5514199012939	mb @ 82.4335	35.0729881423888	132.756546414186	3.55743126560899	4.88851697276066
s9gt15mw_marw122	s9gt15mw	m	9.1227065526268	10.2569575656547	tnka3	tang2.kuai4	t	a	9.30074322428161	9.376370622323	9.4875519396948	NA	75.6273980413962	186.808715413191	4.32581862548656	5.2300851810939
s9gt15mw_marw122	s9gt15mw	m	18.7041427416253	19.9279398872606	kuzi5	ku4.zi	k	u	19.1290064224615	19.2319126111983	19.4304278553527	NA	102.906188736846	301.421432891189	4.63381778424669	5.70850939478286
s9gt15mw_marw122	s9gt15mw	m	32.4539475092802	33.4389549679623	tizi5	ti1.zi	t	i	32.7714814477481	32.8449713569638	33.0671304394774	NA	73.489909215688	295.648991729237	4.29714810721124	5.68917291190837
s9gt15mw_marw122	s9gt15mw	m	37.1103464048683	37.8864128874663	dnzi3	ding1.zi	d	i	37.2850489897997	37.3197142857143	37.4214951814059	NA	34.6652959145928	136.446191606204	3.54573906876629	4.91593033622035
s9gt15mw_marw122	s9gt15mw	m	54.3110547164541	55.4154570186128	tuzi5	tu4.zi	t	u	54.491011986661	54.5667366946779	54.7638510959939	NA	75.7247080168924	272.839109332971	4.32710450107084	5.60888227835138
s9gt15mw_marw122	s9gt15mw	m	59.0868484555188	60.1017046250701	kahe5	ka3.che1	k	a	59.3371105347473	59.398048855906	59.5582488146774	NA	60.938321158666	221.138279930052	4.10986222409154	5.39878820688943
s9gt15mw_marw122	s9gt15mw	m	76.0603139970424	77.0453214557245	daxn3	da4.xiang4	d	a	76.3396501585872	76.3589365079365	76.5445294784581	NA	19.2863493493007	204.879319870841	2.95939755806396	5.32242112223934
s9gt15mw_marw122	s9gt15mw	m	78.3885134448364	79.3436721926494	gaol3	gao1.lou2	g	a	78.6703270136183	78.7112755102041	78.8885717943091	NA	40.9484965857416	218.244780690782	3.71231509621222	5.38561728007308
s9gt15mw_marw122	s9gt15mw	m	97.1036551597961	97.9394190641324	dnhe5	dun1.zhe	d	u	97.2446522607677	97.267239229025	97.3621453766692	NA	22.5869682572579	117.49311590151	3.11737311418061	4.76637974379561
s9gt15mw_marw122	s9gt15mw	m	99.1632162097678	100.14822366845	guto3	gu3.tou	g	u	99.4463456607257	99.4885714285714	99.6507543017207	mb @ 99.4625	42.2257678457498	204.408640994998	3.74303064715256	5.3201211323626
s9gt16mw_marw211	s9gt16mw	m	14.2599221440146	15.1553834692653	dnzi4	ding1.zi	d	i	14.4119618380254	14.4319312169312	14.5104449135976	NA	19.9693789058379	98.4830755722452	2.99420004558392	4.58988471181345
s9gt16mw_marw211	s9gt16mw	m	25.1191939851001	26.283293707926	kuzi3	ku4.zi	k	u	25.3190568158495	25.4265419501134	25.5403076341648	NA	107.485134263879	221.250818315276	4.67735255208793	5.39929698248132
s9gt16mw_marw211	s9gt16mw	m	45.4461660682923	46.2819299718597	tuzi3	tu4.zi	t	u	45.755835549922	45.8452337345194	45.9649092970522	NA	89.3981845974139	209.07374713012	4.49310037545666	5.3426870468073
s9gt16mw_marw211	s9gt16mw	m	58.0434180194487	59.2373664531164	knbn5	kan4.bing4	k	a	58.3277218080949	58.41467429396	58.4614373897707	mb @ 58.3394	86.9524858651047	133.715581675823	4.46536182998454	4.89571501939535
s9gt16mw_marw211	s9gt16mw	m	71.4947356702198	72.6289866822041	dnga3	dan4.gao1	d	a	71.7648918267533	71.7718764172336	71.8661022843142	NA	6.98459048025768	101.210457560882	1.94370636253748	4.61720208709645
s9gt16mw_marw211	s9gt16mw	m	89.403962175235	90.1501799462773	tnzi5	ting2.zi	t	i	89.58199592826	89.6774179054338	89.7417269193392	NA	95.421977173757	159.730991079144	4.55830892062111	5.07349109449772
s9gt16mw_marw211	s9gt16mw	m	94.6573352833728	95.6124940303069	gnbi3	gang1.bi3	g	a	94.9433892239149	94.9788620360425	95.0822108843537	NA	35.4728121275656	138.821660438808	3.56876654750265	4.93319009093202
s9gt16mw_marw211	s9gt16mw	m	117.719937825169	118.615399150419	duzi5	du4.zi	d	u	117.994378789155	118.012410430839	118.159153148439	NA	18.0316416841464	164.77435928401	2.89212808599009	5.10457701850161
s9gt16mw_marw211	s9gt16mw	m	120.227229535871	121.242085704488	tnka4	tang2.kuai4	t	a	120.457003884683	120.514060216679	120.60246409675	NA	57.0563319960087	145.460212066567	4.04403906043849	4.97990259262831
s9gt16mw_marw211	s9gt16mw	m	122.702658736537	123.807061035966	guto4	gu3.tou	g	u	122.993051043268	123.030338516359	123.163408163265	mb @ 123.0074	37.2874730912827	170.357119997661	3.61865742818543	5.13789693952153
s9gt16mw_marw212	s9gt16mw	m	9.510739770423	10.346503672694	tazi5	tao1.zi	t	a	9.74056836442378	9.81487061491263	10.0153073822121	NA	74.302250488854	274.739017788367	4.30814124048242	5.61582162083195
s9gt16mw_marw212	s9gt16mw	m	14.6148693164351	15.3909357971153	dnhe3	dun1.zhe	d	u	14.7699750147213	14.7854988662132	14.870070861678	NA	15.5238514918299	100.095846956682	2.74237764710106	4.60612819651625
s9gt16mw_marw212	s9gt16mw	m	16.8236739152942	17.7191352391559	knle4	kun4.le	k	u	17.0756367722153	17.1817608053322	17.2570153061225	mb @ 17.0909	106.12403311691	181.378533907122	4.66460853379528	5.20058619499592
s9gt16mw_marw212	s9gt16mw	m	54.850728276139	55.820729922417	gnzi5	gun4.zi	g	u	55.0733875380897	55.1072766439909	55.2123752834467	mb @ 55.0834	33.8891059012312	138.987745357014	3.52309360289358	4.93438576634493
s9gt16mw_marw212	s9gt16mw	m	69.3730386375578	70.3430402838358	gaol4	gao1.lou2	g	a	69.6546964603864	69.6803401360544	69.8268225623583	mb @ 69.6678	25.6436756680785	172.126101971926	3.2442969785672	5.14822735918912
s9gt16mw_marw212	s9gt16mw	m	82.6832077422976	84.0412100470868	tudo4	tu3.dou4	t	u	82.8970464869753	83.0286116264688	83.1043962585034	NA	131.56513949346	207.349771528101	4.87950208633358	5.33440708482586
s9gt16mw_marw212	s9gt16mw	m	89.7780769265022	90.6649355745278	ditu5	di4.tu2	d	i	89.9850525992349	89.9994712430427	90.1141139019711	NA	14.418643807744	129.061302736119	2.66852207804026	4.86028750649145
s9gt16mw_marw212	s9gt16mw	m	99.1617098989705	99.9931398814945	daxn4	da4.xiang4	d	a	99.2876086889741	99.3035941043084	99.4454088947407	mb @ 99.2936	15.9854153343417	157.800205766634	2.77167676492945	5.06132971238199
s9gt16mw_marw212	s9gt16mw	m	103.98400379761	104.926291111137	tizi3	ti1.zi	t	i	104.176921215138	104.285606674975	104.46214159738	NA	108.685459836636	285.220382241221	4.68845802102756	5.65326215247048
s9gt16mw_marw212	s9gt16mw	m	111.089675897046	111.921105877639	kahe3	ka3.che1	k	a	111.315591633653	111.379110310791	111.496549508692	mb @ 111.3243	63.5186771381626	180.957875039539	4.15133399081148	5.19826426959075
s9gt17mw_marw211	s9gt17mw	m	15.7383526825094	16.5842437007748	dnzi4	ding1.zi	d	i	15.9360912749665	15.9503287981859	16.0239289048953	mb @ 15.9397	14.237523219478	87.8376299288295	2.65588095963961	4.47548999571266
s9gt17mw_marw211	s9gt17mw	m	21.105611908354	21.9026896415921	kuzi3	ku4.zi	k	u	21.2740759194447	21.3422524565382	21.4873752834467	mb @ 21.2838	68.1765370934571	213.299364001998	4.22210047476949	5.36269664376633
s9gt17mw_marw211	s9gt17mw	m	39.6143469295383	40.3103028607984	tuzi3	tu4.zi	t	u	39.7801229364933	39.8322486772487	39.9494601430316	NA	52.1257407553932	169.337206538287	3.95365889115263	5.13189203190639
s9gt17mw_marw211	s9gt17mw	m	51.3725489440622	52.2529034553998	knbn5	kan4.bing4	k	a	51.552557841717	51.6126747062461	51.6810600907029	mb @ 51.5535	60.1168645291423	128.50224898596	4.09629040998418	4.85594640601838
s9gt17mw_marw211	s9gt17mw	m	63.9260421970335	64.6636365173434	dnga3	dan4.gao1	d	a	64.0163366733434	64.0253156462585	64.1212797619048	NA	8.97897291507377	104.943088561328	2.19488550105943	4.65341818951336
s9gt17mw_marw211	s9gt17mw	m	72.5920588202492	73.3415498231448	tnzi5	ting2.zi	t	i	72.7635716242575	72.825619803477	72.9153779289494	NA	62.048179219488	151.806304691902	4.12791116745679	5.0226053969838
s9gt17mw_marw211	s9gt17mw	m	77.1267758067347	77.9357502225585	gnbi3	gang1.bi3	g	a	77.396809453466	77.4132695578231	77.5548533163265	NA	16.4601043571366	158.043862860524	2.80093953527358	5.06287260754089
s9gt17mw_marw211	s9gt17mw	m	97.6456035045803	98.389146166183	duzi5	du4.zi	d	u	97.7685126221258	97.779810090703	97.9567420301454	NA	11.2974685772116	188.229408019637	2.42457868090634	5.23766147434701
s9gt17mw_marw211	s9gt17mw	m	99.8868939941696	100.779145187742	tnka4	tang2.kuai4	t	a	100.129243432047	100.199553287982	100.282899470899	NA	70.309855934596	153.656038852219	4.25291198720593	5.03471659045447
s9gt17mw_marw211	s9gt17mw	m	102.135367001973	102.968134782641	guto4	gu3.tou	g	u	102.308452776034	102.338015873016	102.50485260771	mb @ 102.3171	29.563096981974	196.399831675848	3.38652685994167	5.28015253887238
s9gt17mw_marw212	s9gt17mw	m	8.38997096450008	9.16652792107246	tazi5	tao1.zi	t	a	8.54352253239214	8.6126702133845	8.79573979591837	NA	69.147680992355	252.217263526223	4.23624452164611	5.53029087291778
s9gt17mw_marw212	s9gt17mw	m	13.2820149496151	14.0388289327153	dnhe3	dun1.zhe	d	u	13.4599775460546	13.4756972789116	13.5475623582766	NA	15.7197328569634	87.584812222044	2.75491679302482	4.47260760645022
s9gt17mw_marw212	s9gt17mw	m	15.3879321199808	16.1644890765532	knle4	kun4.le	k	u	15.5632779267069	15.6264748484428	15.6688010204082	NA	63.1969217358979	105.523093701281	4.14625559325612	4.658929826604
s9gt17mw_marw212	s9gt17mw	m	51.113680981135	51.8942795563249	gnzi5	gun4.zi	g	u	51.2872127330894	51.3083761652809	51.3956381600259	NA	21.1634321915426	108.425426936527	3.05227479570554	4.68606262733441
s9gt17mw_marw212	s9gt17mw	m	62.8176982329876	63.629942696361	gaol4	gao1.lou2	g	a	62.9697463264959	62.9852709153837	63.1551074398013	NA	15.5245888877715	185.36111330539	2.74242514681008	5.22230588628536
s9gt17mw_marw212	s9gt17mw	m	74.5324727818557	75.3236199864401	tudo4	tu3.dou4	t	u	74.682939922753	74.7454106827916	74.8424263038549	NA	62.4707600386074	159.486381101857	4.13469860788909	5.07195853363806
s9gt17mw_marw212	s9gt17mw	m	81.7828027233127	82.5342453284399	ditu5	di4.tu2	d	i	81.9005359657783	81.919130223518	82.0400188964475	NA	18.5942577396503	139.482930669146	2.92285280937948	4.93794223298008
s9gt17mw_marw212	s9gt17mw	m	91.1807290877948	91.9455903108707	daxn4	da4.xiang4	d	a	91.3193887700292	91.328246307532	91.5310738581147	NA	8.85753750281992	211.685088085474	2.18126879176715	5.35509973676274
s9gt17mw_marw212	s9gt17mw	m	95.7911445496995	96.4985343369574	tizi3	ti1.zi	t	i	95.9101045694537	95.9613605442177	96.11209569161	mb @ 95.9206	51.2559747639614	201.991122156258	3.93683219198373	5.30822374671389
s9gt17mw_marw212	s9gt17mw	m	102.476207544211	103.17287929754	kahe3	ka3.che1	k	a	102.559007875693	102.625080336897	102.729743764172	mb @ 102.5704	66.0724612036461	170.735888479328	4.19075203680319	5.14011785069791
s9gt18mw_marw221	s9gt18mw	m	26.5573881680128	27.6251522402494	duzi5	du4.zi	d	u	26.9213679677644	26.927818090199	27.1442738095238	NA	6.45012243462162	222.905841759392	1.8640991127394	5.40674944803132
s9gt18mw_marw221	s9gt18mw	m	42.3097453075518	43.5300471043936	tnzi5	ting2.zi	t	i	42.7039973914068	42.7861600907029	42.8872726127488	NA	82.1626992961129	183.275221341965	4.40870141922026	5.210988964813
s9gt18mw_marw221	s9gt18mw	m	55.2169284401336	56.1529553865748	knle4	kun4.le	k	u	55.5492797795457	55.644072670338	55.7473896738182	mb @ 55.5706	94.7928907922275	198.109894272505	4.55169441480579	5.28882189830534
s9gt18mw_marw221	s9gt18mw	m	73.3111891851803	74.4760227185293	dnga3	dan4.gao1	d	a	73.7468451610923	73.7548541496599	73.8422376431816	NA	8.00898856761023	95.3924820893377	2.08056448189768	4.55799977125404
s9gt18mw_marw221	s9gt18mw	m	76.202472419743	77.0067622403888	gnzi5	gun4.zi	g	u	76.3843240978015	76.4005425979916	76.4898979591837	mb @ 76.3885	16.2185001901207	105.573861382226	2.78615257771163	4.65941081584331
s9gt18mw_marw221	s9gt18mw	m	84.548363493192	85.4635898408234	gnbi3	gang1.bi3	g	a	84.8690101696317	84.8845886541751	84.9831673052363	NA	15.5784845434113	114.157135604557	2.7458907663542	4.73757588179351
s9gt18mw_marw221	s9gt18mw	m	87.1093312449317	88.2741647782807	tazi5	tao1.zi	t	a	87.5819660271882	87.6633772246272	87.8681297670583	NA	81.4111974390528	286.163739870176	4.39951282422422	5.65656416402309
s9gt18mw_marw221	s9gt18mw	m	95.4597989987334	96.4027594781112	ditu5	di4.tu2	d	i	95.7429144764546	95.7591805457815	95.879062445491	NA	16.2660693269459	136.147969036443	2.78908130181259	4.91374230190563
s9gt18mw_marw221	s9gt18mw	m	97.6683349633984	98.8470355626206	knbn5	kan4.bing4	k	a	98.1947272880722	98.2618729318888	98.3397224760551	mb @ 98.2072	67.1456438165876	144.995187982872	4.20686404843884	4.97670055554487
s9gt18mw_marw221	s9gt18mw	m	108.837283794737	110.113053855071	tudo4	tu3.dou4	t	u	109.314153113867	109.405560138949	109.514754346183	NA	91.4070250819208	200.601232315648	4.51532233635899	5.30131901865776
s9gt18mw_marw222	s9gt18mw	m	13.2799772167543	14.2229376961321	guto4	gu3.tou	g	u	13.5519786875937	13.5743926846101	13.7399263038549	mb @ 13.5588	22.4139970163506	187.94761626115	3.10968563051439	5.2361632870947
s9gt18mw_marw222	s9gt18mw	m	15.6235113493256	16.8438131461674	tnka4	tang2.kuai4	t	a	16.0121709285141	16.0896137566138	16.1638553829492	NA	77.4428280996986	151.684454435141	4.34953996218396	5.02180240539579
s9gt18mw_marw222	s9gt18mw	m	31.9028860643559	32.8527800766703	daxn4	da4.xiang4	d	a	32.1670190933628	32.185133877551	32.3508268005615	mb @ 32.1761	18.1147841881781	183.807707198653	2.89672841084401	5.21389014157048
s9gt18mw_marw222	s9gt18mw	m	50.9977955582623	51.9476895705767	dnzi4	ding1.zi	d	i	51.2560220047643	51.2715315981465	51.3809792806011	NA	15.5095933822338	124.957275836863	2.74145876035438	4.82797188557256
s9gt18mw_marw222	s9gt18mw	m	53.2999344439224	54.506369174891	dnhe3	dun1.zhe	d	u	53.7443377224596	53.7514286621315	53.8476942424479	NA	7.09093967195429	103.356519988374	1.95881786659342	4.63818437062435
s9gt18mw_marw222	s9gt18mw	m	66.5086579393286	67.4308178198966	kuzi3	ku4.zi	k	u	66.8170479800248	66.8931988427555	67.0479656624555	mb @ 66.8288	76.1508627306569	230.917682430629	4.33271640863559	5.44206129389877
s9gt18mw_marw222	s9gt18mw	m	84.3550102663575	85.4782426020869	tizi3	ti1.zi	t	i	84.8162404754978	84.9063244212414	85.0554891480402	NA	90.0839457436007	239.248672542402	4.50074196609194	5.47750348190556
s9gt18mw_marw222	s9gt18mw	m	95.1901767251717	96.2995419950279	tuzi3	tu4.zi	t	u	95.6188222232732	95.6790362811792	95.8233811495613	NA	60.2140579059949	204.558926288115	4.09790584508635	5.32085608208431
s9gt18mw_marw222	s9gt18mw	m	108.413783132186	109.426078940268	gaol4	gao1.lou2	g	a	108.68317791253	108.694702214219	108.860293986139	NA	11.5243016890361	177.116073609085	2.444457996074	5.17680530074423
s9gt18mw_marw222	s9gt18mw	m	113.833723270279	114.915354403374	kahe3	ka3.che1	k	a	114.058977459948	114.130612244898	114.255949546485	mb @ 114.0678	71.6347849502768	196.972086537571	4.27158077932054	5.28306202599594
s9gt19mw_marw221	s9gt19mw	m	27.1066588848345	28.0423939588721	duzi5	du4.zi	d	u	27.4906656123417	27.5034070294785	27.6915532879819	NA	12.7414171367271	200.887675640129	2.54485787917974	5.30274592419565
s9gt19mw_marw221	s9gt19mw	m	44.3410317257078	45.4876366755849	tnzi5	ting2.zi	t	i	44.56528902504	44.6462528344671	44.718641723356	mb @ 44.5757	80.963809427125	153.352698316013	4.39400225763284	5.032740486206
s9gt19mw_marw221	s9gt19mw	m	55.7025863564056	56.6383214304432	knle4	kun4.le	k	u	56.0755350526681	56.1746258503401	56.2339915966387	mb @ 56.0873	99.0907976720194	158.456543970537	4.59603657801337	5.06548038519283
s9gt19mw_marw221	s9gt19mw	m	73.4275289722072	74.3935550932637	dnga3	dan4.gao1	d	a	73.6734659360989	73.6863702623907	73.7558390022676	NA	12.9043262918174	82.3730661687279	2.5575626266019	4.41125851659843
s9gt19mw_marw221	s9gt19mw	m	75.710863440159	76.6915263206254	gnzi5	gun4.zi	g	u	76.0980976397889	76.1346371882086	76.2072278911565	mb @ 76.1229	36.5395484196824	109.130251367517	3.59839519235358	4.69254213549921
s9gt19mw_marw221	s9gt19mw	m	82.983658438087	83.7447699274043	gnbi3	gang1.bi3	g	a	83.1966344532347	83.2239070294785	83.3540702947846	NA	27.2725762437886	157.435841549926	3.30588166411475	5.05901802003544
