"subject" "item" "condition" "rt" "correct" "roi" "expt"
"4665" "e2_9" 10 "b" 565 1 "de" "e2"
"4666" "e2_17" 10 "b" 577 1 "de" "e2"
"4667" "e2_37" 10 "b" 626 1 "de" "e2"
"4668" "e2_57" 10 "b" 734 1 "de" "e2"
"4669" "e2_53" 10 "b" 877 1 "de" "e2"
"4670" "e2_40" 11 "b" 213 2 "de" "e2"
"4671" "e2_56" 11 "b" 223 2 "de" "e2"
"4672" "e2_60" 11 "b" 288 1 "de" "e2"
"4673" "e2_12" 11 "b" 311 1 "de" "e2"
"4674" "e2_8" 11 "b" 364 2 "de" "e2"
"4675" "e2_4" 11 "b" 382 2 "de" "e2"
"4676" "e2_20" 11 "b" 385 1 "de" "e2"
"4677" "e2_48" 11 "b" 408 2 "de" "e2"
"4678" "e2_52" 11 "b" 411 1 "de" "e2"
"4679" "e2_16" 11 "b" 434 1 "de" "e2"
"4680" "e2_32" 11 "b" 454 2 "de" "e2"
"4681" "e2_24" 11 "b" 478 1 "de" "e2"
"4682" "e2_44" 11 "b" 480 2 "de" "e2"
"4683" "e2_36" 11 "b" 572 2 "de" "e2"
"4684" "e2_28" 11 "b" 933 1 "de" "e2"
"4685" "e2_19" 12 "b" 243 1 "de" "e2"
"4686" "e2_15" 12 "b" 274 1 "de" "e2"
"4687" "e2_35" 12 "b" 293 1 "de" "e2"
"4688" "e2_27" 12 "b" 300 1 "de" "e2"
"4689" "e2_55" 12 "b" 337 1 "de" "e2"
"4690" "e2_51" 12 "b" 338 1 "de" "e2"
"4691" "e2_3" 12 "b" 345 1 "de" "e2"
"4692" "e2_7" 12 "b" 372 1 "de" "e2"
"4693" "e2_43" 12 "b" 381 1 "de" "e2"
"4694" "e2_23" 12 "b" 406 1 "de" "e2"
"4695" "e2_59" 12 "b" 433 1 "de" "e2"
"4696" "e2_39" 12 "b" 484 1 "de" "e2"
"4697" "e2_47" 12 "b" 557 1 "de" "e2"
"4698" "e2_31" 12 "b" 1323 1 "de" "e2"
"4699" "e2_2" 13 "b" 258 1 "de" "e2"
"4700" "e2_14" 13 "b" 317 1 "de" "e2"
"4701" "e2_26" 13 "b" 377 1 "de" "e2"
"4702" "e2_10" 13 "b" 397 1 "de" "e2"
"4703" "e2_34" 13 "b" 437 1 "de" "e2"
"4704" "e2_54" 13 "b" 437 1 "de" "e2"
"4705" "e2_58" 13 "b" 437 1 "de" "e2"
"4706" "e2_46" 13 "b" 474 1 "de" "e2"
"4707" "e2_42" 13 "b" 475 1 "de" "e2"
"4708" "e2_22" 13 "b" 498 1 "de" "e2"
"4709" "e2_30" 13 "b" 506 1 "de" "e2"
"4710" "e2_50" 13 "b" 513 1 "de" "e2"
"4711" "e2_6" 13 "b" 633 1 "de" "e2"
"4712" "e2_18" 13 "b" 660 1 "de" "e2"
"4713" "e2_38" 13 "b" 924 1 "de" "e2"
"4714" "e2_29" 14 "b" 243 1 "de" "e2"
"4715" "e2_5" 14 "b" 417 1 "de" "e2"
"4716" "e2_9" 14 "b" 465 1 "de" "e2"
"4717" "e2_45" 14 "b" 472 1 "de" "e2"
"4718" "e2_49" 14 "b" 509 1 "de" "e2"
"4719" "e2_41" 14 "b" 525 1 "de" "e2"
"4720" "e2_57" 14 "b" 537 1 "de" "e2"
"4721" "e2_17" 14 "b" 566 1 "de" "e2"
"4722" "e2_33" 14 "b" 577 1 "de" "e2"
"4723" "e2_13" 14 "b" 627 1 "de" "e2"
"4724" "e2_53" 14 "b" 705 1 "de" "e2"
"4725" "e2_37" 14 "b" 734 1 "de" "e2"
"4726" "e2_21" 14 "b" 1826 1 "de" "e2"
"4727" "e2_25" 14 "b" 2059 1 "de" "e2"
"4728" "e2_40" 15 "b" 250 1 "de" "e2"
"4729" "e2_56" 15 "b" 259 1 "de" "e2"
"4730" "e2_4" 15 "b" 267 1 "de" "e2"
"4731" "e2_16" 15 "b" 280 1 "de" "e2"
"4732" "e2_8" 15 "b" 326 1 "de" "e2"
"4733" "e2_20" 15 "b" 382 1 "de" "e2"
"4734" "e2_48" 15 "b" 429 1 "de" "e2"
"4735" "e2_36" 15 "b" 447 2 "de" "e2"
"4736" "e2_52" 15 "b" 503 1 "de" "e2"
"4737" "e2_32" 15 "b" 505 1 "de" "e2"
"4738" "e2_44" 15 "b" 507 1 "de" "e2"
"4739" "e2_60" 15 "b" 550 1 "de" "e2"
"4740" "e2_12" 15 "b" 657 1 "de" "e2"
"4741" "e2_28" 15 "b" 719 1 "de" "e2"
"4742" "e2_24" 15 "b" 1137 1 "de" "e2"
"4743" "e2_19" 16 "b" 272 1 "de" "e2"
"4744" "e2_35" 16 "b" 291 1 "de" "e2"
"4745" "e2_55" 16 "b" 342 1 "de" "e2"
"4746" "e2_3" 16 "b" 350 1 "de" "e2"
"4747" "e2_59" 16 "b" 368 1 "de" "e2"
"4748" "e2_15" 16 "b" 384 1 "de" "e2"
"4749" "e2_23" 16 "b" 388 1 "de" "e2"
"4750" "e2_43" 16 "b" 405 2 "de" "e2"
"4751" "e2_39" 16 "b" 518 1 "de" "e2"
"4752" "e2_51" 16 "b" 519 1 "de" "e2"
"4753" "e2_7" 16 "b" 544 1 "de" "e2"
"4754" "e2_47" 16 "b" 557 1 "de" "e2"
"4755" "e2_31" 16 "b" 589 1 "de" "e2"
"4756" "e2_27" 16 "b" 615 1 "de" "e2"
"4757" "e2_18" 17 "b" 247 1 "de" "e2"
"4758" "e2_26" 17 "b" 254 1 "de" "e2"
"4759" "e2_14" 17 "b" 277 1 "de" "e2"
"4760" "e2_30" 17 "b" 310 1 "de" "e2"
"4761" "e2_6" 17 "b" 321 1 "de" "e2"
"4762" "e2_54" 17 "b" 419 1 "de" "e2"
"4763" "e2_42" 17 "b" 441 1 "de" "e2"
"4764" "e2_58" 17 "b" 516 1 "de" "e2"
"4765" "e2_46" 17 "b" 527 1 "de" "e2"
"4766" "e2_10" 17 "b" 543 1 "de" "e2"
"4767" "e2_38" 17 "b" 548 1 "de" "e2"
"4768" "e2_2" 17 "b" 576 1 "de" "e2"
"4769" "e2_34" 17 "b" 609 1 "de" "e2"
"4770" "e2_50" 17 "b" 637 1 "de" "e2"
"4771" "e2_22" 17 "b" 1554 1 "de" "e2"
"4772" "e2_13" 18 "b" 212 2 "de" "e2"
"4773" "e2_29" 18 "b" 256 1 "de" "e2"
"4774" "e2_53" 18 "b" 333 1 "de" "e2"
"4775" "e2_21" 18 "b" 411 1 "de" "e2"
"4776" "e2_49" 18 "b" 433 1 "de" "e2"
"4777" "e2_5" 18 "b" 469 1 "de" "e2"
"4778" "e2_45" 18 "b" 475 1 "de" "e2"
"4779" "e2_17" 18 "b" 548 1 "de" "e2"
"4780" "e2_37" 18 "b" 554 1 "de" "e2"
"4781" "e2_9" 18 "b" 605 1 "de" "e2"
"4782" "e2_57" 18 "b" 612 1 "de" "e2"
"4783" "e2_41" 18 "b" 692 1 "de" "e2"
"4784" "e2_33" 18 "b" 698 1 "de" "e2"
"4785" "e2_25" 18 "b" 1673 1 "de" "e2"
"4786" "e2_40" 19 "b" 247 1 "de" "e2"
"4787" "e2_4" 19 "b" 261 1 "de" "e2"
"4788" "e2_56" 19 "b" 271 1 "de" "e2"
"4789" "e2_60" 19 "b" 282 2 "de" "e2"
"4790" "e2_28" 19 "b" 338 1 "de" "e2"
"4791" "e2_48" 19 "b" 349 1 "de" "e2"
"4792" "e2_16" 19 "b" 356 1 "de" "e2"
"4793" "e2_12" 19 "b" 383 1 "de" "e2"
"4794" "e2_36" 19 "b" 391 1 "de" "e2"
"4795" "e2_52" 19 "b" 439 1 "de" "e2"
"4796" "e2_24" 19 "b" 494 1 "de" "e2"
"4797" "e2_44" 19 "b" 572 1 "de" "e2"
"4798" "e2_8" 19 "b" 608 1 "de" "e2"
"4799" "e2_20" 19 "b" 768 1 "de" "e2"
"4800" "e2_32" 19 "b" 999 1 "de" "e2"
"4801" "e2_19" 20 "b" 290 1 "de" "e2"
"4802" "e2_43" 20 "b" 339 1 "de" "e2"
"4803" "e2_51" 20 "b" 358 1 "de" "e2"
"4804" "e2_59" 20 "b" 370 1 "de" "e2"
"4805" "e2_15" 20 "b" 373 1 "de" "e2"
"4806" "e2_27" 20 "b" 418 1 "de" "e2"
"4807" "e2_3" 20 "b" 469 1 "de" "e2"
"4808" "e2_23" 20 "b" 510 1 "de" "e2"
"4809" "e2_47" 20 "b" 538 2 "de" "e2"
"4810" "e2_35" 20 "b" 613 1 "de" "e2"
"4811" "e2_31" 20 "b" 664 1 "de" "e2"
"4812" "e2_39" 20 "b" 702 1 "de" "e2"
"4813" "e2_55" 20 "b" 978 2 "de" "e2"
"4814" "e2_7" 20 "b" 1184 1 "de" "e2"
"4815" "e2_2" 21 "b" 252 1 "de" "e2"
"4816" "e2_54" 21 "b" 334 1 "de" "e2"
"4817" "e2_14" 21 "b" 347 1 "de" "e2"
"4818" "e2_22" 21 "b" 347 1 "de" "e2"
"4819" "e2_26" 21 "b" 357 1 "de" "e2"
"4820" "e2_42" 21 "b" 371 1 "de" "e2"
"4821" "e2_34" 21 "b" 381 1 "de" "e2"
"4822" "e2_10" 21 "b" 415 1 "de" "e2"
"4823" "e2_30" 21 "b" 427 1 "de" "e2"
"4824" "e2_6" 21 "b" 549 1 "de" "e2"
"4825" "e2_18" 21 "b" 554 1 "de" "e2"
"4826" "e2_46" 21 "b" 579 2 "de" "e2"
"4827" "e2_58" 21 "b" 582 1 "de" "e2"
"4828" "e2_50" 21 "b" 790 1 "de" "e2"
"4829" "e2_38" 21 "b" 3027 1 "de" "e2"
"4830" "e2_29" 22 "b" 237 1 "de" "e2"
"4831" "e2_41" 22 "b" 255 1 "de" "e2"
"4832" "e2_21" 22 "b" 340 1 "de" "e2"
"4833" "e2_45" 22 "b" 363 1 "de" "e2"
"4834" "e2_25" 22 "b" 370 1 "de" "e2"
"4835" "e2_57" 22 "b" 379 1 "de" "e2"
"4836" "e2_9" 22 "b" 495 1 "de" "e2"
"4837" "e2_37" 22 "b" 507 1 "de" "e2"
"4838" "e2_49" 22 "b" 526 1 "de" "e2"
"4839" "e2_17" 22 "b" 610 1 "de" "e2"
"4840" "e2_13" 22 "b" 763 1 "de" "e2"
"4841" "e2_33" 22 "b" 872 1 "de" "e2"
"4842" "e2_53" 22 "b" 1254 1 "de" "e2"
"4843" "e2_5" 22 "b" 1379 1 "de" "e2"
"4844" "e2_40" 23 "b" 201 1 "de" "e2"
"4845" "e2_20" 23 "b" 233 1 "de" "e2"
"4846" "e2_56" 23 "b" 302 1 "de" "e2"
"4847" "e2_16" 23 "b" 337 1 "de" "e2"
"4848" "e2_60" 23 "b" 352 2 "de" "e2"
"4849" "e2_4" 23 "b" 365 1 "de" "e2"
"4850" "e2_12" 23 "b" 375 1 "de" "e2"
"4851" "e2_8" 23 "b" 390 2 "de" "e2"
"4852" "e2_32" 23 "b" 480 1 "de" "e2"
"4853" "e2_52" 23 "b" 540 1 "de" "e2"
"4854" "e2_48" 23 "b" 568 1 "de" "e2"
"4855" "e2_24" 23 "b" 654 1 "de" "e2"
"4856" "e2_36" 23 "b" 1072 1 "de" "e2"
"4857" "e2_44" 23 "b" 1118 1 "de" "e2"
"4858" "e2_28" 23 "b" 1150 1 "de" "e2"
"4859" "e2_59" 24 "b" 270 1 "de" "e2"
"4860" "e2_15" 24 "b" 289 1 "de" "e2"
"4861" "e2_19" 24 "b" 307 1 "de" "e2"
"4862" "e2_47" 24 "b" 338 1 "de" "e2"
"4863" "e2_39" 24 "b" 368 1 "de" "e2"
"4864" "e2_51" 24 "b" 380 1 "de" "e2"
"4865" "e2_55" 24 "b" 393 1 "de" "e2"
"4866" "e2_7" 24 "b" 400 1 "de" "e2"
"4867" "e2_43" 24 "b" 404 1 "de" "e2"
"4868" "e2_27" 24 "b" 473 1 "de" "e2"
"4869" "e2_23" 24 "b" 490 1 "de" "e2"
"4870" "e2_3" 24 "b" 497 1 "de" "e2"
"4871" "e2_31" 24 "b" 576 1 "de" "e2"
"4872" "e2_35" 24 "b" 1212 1 "de" "e2"
"4873" "e2_43" 1 "c" 199 1 "de" "e2"
"4874" "e2_35" 1 "c" 293 1 "de" "e2"
"4875" "e2_15" 1 "c" 298 1 "de" "e2"
"4876" "e2_19" 1 "c" 298 1 "de" "e2"
"4877" "e2_27" 1 "c" 324 1 "de" "e2"
"4878" "e2_47" 1 "c" 373 1 "de" "e2"
"4879" "e2_59" 1 "c" 377 1 "de" "e2"
"4880" "e2_3" 1 "c" 387 1 "de" "e2"
"4881" "e2_55" 1 "c" 403 1 "de" "e2"
"4882" "e2_23" 1 "c" 420 1 "de" "e2"
"4883" "e2_7" 1 "c" 440 1 "de" "e2"
"4884" "e2_39" 1 "c" 497 1 "de" "e2"
"4885" "e2_51" 1 "c" 531 1 "de" "e2"
"4886" "e2_31" 1 "c" 629 1 "de" "e2"
"4887" "e2_54" 2 "c" 324 1 "de" "e2"
"4888" "e2_26" 2 "c" 341 1 "de" "e2"
"4889" "e2_58" 2 "c" 353 1 "de" "e2"
"4890" "e2_10" 2 "c" 370 1 "de" "e2"
"4891" "e2_2" 2 "c" 400 2 "de" "e2"
"4892" "e2_50" 2 "c" 404 1 "de" "e2"
"4893" "e2_22" 2 "c" 406 1 "de" "e2"
"4894" "e2_6" 2 "c" 411 1 "de" "e2"
"4895" "e2_42" 2 "c" 428 2 "de" "e2"
"4896" "e2_46" 2 "c" 432 1 "de" "e2"
"4897" "e2_18" 2 "c" 453 1 "de" "e2"
"4898" "e2_30" 2 "c" 477 1 "de" "e2"
"4899" "e2_38" 2 "c" 546 1 "de" "e2"
"4900" "e2_34" 2 "c" 593 2 "de" "e2"
"4901" "e2_14" 2 "c" 687 1 "de" "e2"
"4902" "e2_29" 3 "c" 269 1 "de" "e2"
"4903" "e2_41" 3 "c" 271 1 "de" "e2"
"4904" "e2_5" 3 "c" 294 1 "de" "e2"
"4905" "e2_53" 3 "c" 304 1 "de" "e2"
"4906" "e2_45" 3 "c" 305 1 "de" "e2"
"4907" "e2_13" 3 "c" 349 1 "de" "e2"
"4908" "e2_33" 3 "c" 353 1 "de" "e2"
"4909" "e2_49" 3 "c" 386 1 "de" "e2"
"4910" "e2_21" 3 "c" 418 1 "de" "e2"
"4911" "e2_25" 3 "c" 422 1 "de" "e2"
"4912" "e2_9" 3 "c" 431 1 "de" "e2"
"4913" "e2_37" 3 "c" 556 1 "de" "e2"
"4914" "e2_57" 3 "c" 607 1 "de" "e2"
"4915" "e2_17" 3 "c" 768 1 "de" "e2"
"4916" "e2_40" 4 "c" 224 1 "de" "e2"
"4917" "e2_20" 4 "c" 299 1 "de" "e2"
"4918" "e2_8" 4 "c" 351 1 "de" "e2"
"4919" "e2_16" 4 "c" 375 1 "de" "e2"
"4920" "e2_24" 4 "c" 384 1 "de" "e2"
"4921" "e2_4" 4 "c" 386 1 "de" "e2"
"4922" "e2_12" 4 "c" 416 1 "de" "e2"
"4923" "e2_60" 4 "c" 431 2 "de" "e2"
"4924" "e2_52" 4 "c" 432 1 "de" "e2"
"4925" "e2_28" 4 "c" 434 1 "de" "e2"
"4926" "e2_48" 4 "c" 459 1 "de" "e2"
"4927" "e2_36" 4 "c" 567 1 "de" "e2"
"4928" "e2_44" 4 "c" 665 1 "de" "e2"
"4929" "e2_32" 4 "c" 893 1 "de" "e2"
"4930" "e2_56" 4 "c" 988 1 "de" "e2"
"4931" "e2_35" 5 "c" 180 1 "de" "e2"
"4932" "e2_15" 5 "c" 239 1 "de" "e2"
"4933" "e2_43" 5 "c" 286 1 "de" "e2"
"4934" "e2_55" 5 "c" 300 1 "de" "e2"
"4935" "e2_27" 5 "c" 323 1 "de" "e2"
"4936" "e2_23" 5 "c" 337 1 "de" "e2"
"4937" "e2_47" 5 "c" 338 1 "de" "e2"
"4938" "e2_3" 5 "c" 352 1 "de" "e2"
"4939" "e2_59" 5 "c" 401 1 "de" "e2"
"4940" "e2_51" 5 "c" 440 1 "de" "e2"
"4941" "e2_19" 5 "c" 468 1 "de" "e2"
"4942" "e2_7" 5 "c" 491 1 "de" "e2"
"4943" "e2_39" 5 "c" 530 1 "de" "e2"
"4944" "e2_31" 5 "c" 726 1 "de" "e2"
"4945" "e2_30" 6 "c" 191 1 "de" "e2"
"4946" "e2_42" 6 "c" 292 1 "de" "e2"
"4947" "e2_58" 6 "c" 297 1 "de" "e2"
"4948" "e2_18" 6 "c" 302 1 "de" "e2"
"4949" "e2_22" 6 "c" 315 1 "de" "e2"
"4950" "e2_2" 6 "c" 324 1 "de" "e2"
"4951" "e2_46" 6 "c" 324 1 "de" "e2"
"4952" "e2_14" 6 "c" 330 1 "de" "e2"
"4953" "e2_54" 6 "c" 340 1 "de" "e2"
"4954" "e2_6" 6 "c" 384 1 "de" "e2"
"4955" "e2_34" 6 "c" 393 2 "de" "e2"
"4956" "e2_50" 6 "c" 395 1 "de" "e2"
"4957" "e2_26" 6 "c" 503 1 "de" "e2"
"4958" "e2_10" 6 "c" 510 1 "de" "e2"
"4959" "e2_38" 6 "c" 545 1 "de" "e2"
"4960" "e2_29" 7 "c" 207 1 "de" "e2"
"4961" "e2_13" 7 "c" 222 1 "de" "e2"
"4962" "e2_5" 7 "c" 285 1 "de" "e2"
"4963" "e2_41" 7 "c" 291 1 "de" "e2"
"4964" "e2_53" 7 "c" 338 1 "de" "e2"
"4965" "e2_9" 7 "c" 363 1 "de" "e2"
"4966" "e2_57" 7 "c" 402 1 "de" "e2"
"4967" "e2_21" 7 "c" 430 1 "de" "e2"
"4968" "e2_37" 7 "c" 476 1 "de" "e2"
"4969" "e2_17" 7 "c" 543 1 "de" "e2"
"4970" "e2_25" 7 "c" 556 1 "de" "e2"
"4971" "e2_45" 7 "c" 587 1 "de" "e2"
"4972" "e2_49" 7 "c" 651 1 "de" "e2"
"4973" "e2_33" 7 "c" 810 1 "de" "e2"
"4974" "e2_40" 8 "c" 219 1 "de" "e2"
"4975" "e2_48" 8 "c" 301 1 "de" "e2"
"4976" "e2_4" 8 "c" 311 1 "de" "e2"
"4977" "e2_60" 8 "c" 313 2 "de" "e2"
"4978" "e2_56" 8 "c" 328 1 "de" "e2"
"4979" "e2_28" 8 "c" 368 1 "de" "e2"
"4980" "e2_36" 8 "c" 383 1 "de" "e2"
"4981" "e2_8" 8 "c" 467 1 "de" "e2"
"4982" "e2_20" 8 "c" 468 1 "de" "e2"
"4983" "e2_16" 8 "c" 495 1 "de" "e2"
"4984" "e2_12" 8 "c" 605 1 "de" "e2"
"4985" "e2_52" 8 "c" 695 1 "de" "e2"
"4986" "e2_24" 8 "c" 775 1 "de" "e2"
"4987" "e2_44" 8 "c" 1325 1 "de" "e2"
"4988" "e2_32" 8 "c" 2994 1 "de" "e2"
"4989" "e2_19" 9 "c" 302 1 "de" "e2"
"4990" "e2_15" 9 "c" 309 1 "de" "e2"
"4991" "e2_55" 9 "c" 362 1 "de" "e2"
"4992" "e2_43" 9 "c" 409 1 "de" "e2"
"4993" "e2_39" 9 "c" 434 1 "de" "e2"
"4994" "e2_3" 9 "c" 441 1 "de" "e2"
"4995" "e2_23" 9 "c" 449 1 "de" "e2"
"4996" "e2_51" 9 "c" 487 1 "de" "e2"
"4997" "e2_35" 9 "c" 515 1 "de" "e2"
"4998" "e2_27" 9 "c" 524 1 "de" "e2"
"4999" "e2_59" 9 "c" 552 1 "de" "e2"
"5000" "e2_31" 9 "c" 662 1 "de" "e2"
"5001" "e2_47" 9 "c" 723 1 "de" "e2"
"5002" "e2_7" 9 "c" 741 1 "de" "e2"
"5003" "e2_30" 10 "c" 243 1 "de" "e2"
"5004" "e2_2" 10 "c" 253 1 "de" "e2"
"5005" "e2_26" 10 "c" 319 1 "de" "e2"
"5006" "e2_14" 10 "c" 321 1 "de" "e2"
"5007" "e2_58" 10 "c" 332 1 "de" "e2"
"5008" "e2_22" 10 "c" 342 1 "de" "e2"
"5009" "e2_6" 10 "c" 367 1 "de" "e2"
"5010" "e2_34" 10 "c" 384 1 "de" "e2"
"5011" "e2_42" 10 "c" 400 1 "de" "e2"
"5012" "e2_54" 10 "c" 411 1 "de" "e2"
"5013" "e2_18" 10 "c" 443 1 "de" "e2"
"5014" "e2_50" 10 "c" 449 1 "de" "e2"
"5015" "e2_38" 10 "c" 508 1 "de" "e2"
"5016" "e2_46" 10 "c" 513 1 "de" "e2"
"5017" "e2_10" 10 "c" 527 1 "de" "e2"
"5018" "e2_29" 11 "c" 261 1 "de" "e2"
"5019" "e2_33" 11 "c" 280 2 "de" "e2"
"5020" "e2_45" 11 "c" 283 2 "de" "e2"
"5021" "e2_41" 11 "c" 323 2 "de" "e2"
"5022" "e2_5" 11 "c" 349 1 "de" "e2"
"5023" "e2_25" 11 "c" 376 1 "de" "e2"
"5024" "e2_53" 11 "c" 378 2 "de" "e2"
"5025" "e2_57" 11 "c" 381 2 "de" "e2"
"5026" "e2_17" 11 "c" 403 2 "de" "e2"
"5027" "e2_49" 11 "c" 442 2 "de" "e2"
"5028" "e2_13" 11 "c" 499 2 "de" "e2"
"5029" "e2_37" 11 "c" 557 1 "de" "e2"
"5030" "e2_9" 11 "c" 631 2 "de" "e2"
"5031" "e2_21" 11 "c" 661 2 "de" "e2"
"5032" "e2_16" 12 "c" 246 1 "de" "e2"
"5033" "e2_20" 12 "c" 256 1 "de" "e2"
"5034" "e2_40" 12 "c" 256 1 "de" "e2"
"5035" "e2_56" 12 "c" 266 1 "de" "e2"
"5036" "e2_4" 12 "c" 289 1 "de" "e2"
"5037" "e2_60" 12 "c" 317 2 "de" "e2"
"5038" "e2_48" 12 "c" 322 1 "de" "e2"
"5039" "e2_8" 12 "c" 344 1 "de" "e2"
"5040" "e2_36" 12 "c" 367 1 "de" "e2"
"5041" "e2_12" 12 "c" 442 1 "de" "e2"
"5042" "e2_52" 12 "c" 461 1 "de" "e2"
"5043" "e2_32" 12 "c" 683 1 "de" "e2"
"5044" "e2_44" 12 "c" 699 1 "de" "e2"
"5045" "e2_24" 12 "c" 817 1 "de" "e2"
"5046" "e2_28" 12 "c" 851 1 "de" "e2"
"5047" "e2_51" 13 "c" 320 1 "de" "e2"
"5048" "e2_19" 13 "c" 332 1 "de" "e2"
"5049" "e2_3" 13 "c" 345 1 "de" "e2"
"5050" "e2_15" 13 "c" 360 1 "de" "e2"
"5051" "e2_23" 13 "c" 367 1 "de" "e2"
"5052" "e2_43" 13 "c" 425 1 "de" "e2"
"5053" "e2_35" 13 "c" 432 1 "de" "e2"
"5054" "e2_59" 13 "c" 484 1 "de" "e2"
"5055" "e2_55" 13 "c" 486 1 "de" "e2"
"5056" "e2_31" 13 "c" 493 1 "de" "e2"
"5057" "e2_7" 13 "c" 547 1 "de" "e2"
"5058" "e2_39" 13 "c" 617 1 "de" "e2"
"5059" "e2_47" 13 "c" 798 1 "de" "e2"
"5060" "e2_27" 13 "c" 908 1 "de" "e2"
"5061" "e2_18" 14 "c" 275 1 "de" "e2"
"5062" "e2_2" 14 "c" 332 1 "de" "e2"
"5063" "e2_54" 14 "c" 367 1 "de" "e2"
"5064" "e2_14" 14 "c" 386 1 "de" "e2"
"5065" "e2_22" 14 "c" 408 1 "de" "e2"
"5066" "e2_38" 14 "c" 411 1 "de" "e2"
"5067" "e2_34" 14 "c" 425 1 "de" "e2"
"5068" "e2_26" 14 "c" 487 2 "de" "e2"
"5069" "e2_6" 14 "c" 597 1 "de" "e2"
"5070" "e2_10" 14 "c" 602 1 "de" "e2"
"5071" "e2_50" 14 "c" 608 1 "de" "e2"
"5072" "e2_42" 14 "c" 690 1 "de" "e2"
"5073" "e2_46" 14 "c" 844 1 "de" "e2"
"5074" "e2_30" 14 "c" 1137 1 "de" "e2"
"5075" "e2_58" 14 "c" 1317 1 "de" "e2"
"5076" "e2_29" 15 "c" 236 1 "de" "e2"
"5077" "e2_41" 15 "c" 283 1 "de" "e2"
"5078" "e2_49" 15 "c" 294 1 "de" "e2"
"5079" "e2_5" 15 "c" 316 1 "de" "e2"
"5080" "e2_45" 15 "c" 322 1 "de" "e2"
"5081" "e2_13" 15 "c" 331 1 "de" "e2"
"5082" "e2_33" 15 "c" 334 1 "de" "e2"
"5083" "e2_53" 15 "c" 411 1 "de" "e2"
"5084" "e2_21" 15 "c" 419 1 "de" "e2"
"5085" "e2_25" 15 "c" 442 1 "de" "e2"
"5086" "e2_37" 15 "c" 460 1 "de" "e2"
"5087" "e2_57" 15 "c" 522 1 "de" "e2"
"5088" "e2_17" 15 "c" 535 1 "de" "e2"
"5089" "e2_9" 15 "c" 1041 1 "de" "e2"
"5090" "e2_16" 16 "c" 280 1 "de" "e2"
"5091" "e2_56" 16 "c" 282 1 "de" "e2"
"5092" "e2_4" 16 "c" 319 1 "de" "e2"
"5093" "e2_8" 16 "c" 321 1 "de" "e2"
"5094" "e2_40" 16 "c" 338 1 "de" "e2"
"5095" "e2_20" 16 "c" 346 1 "de" "e2"
"5096" "e2_12" 16 "c" 403 2 "de" "e2"
"5097" "e2_36" 16 "c" 405 1 "de" "e2"
"5098" "e2_32" 16 "c" 476 1 "de" "e2"
"5099" "e2_24" 16 "c" 499 2 "de" "e2"
"5100" "e2_48" 16 "c" 502 1 "de" "e2"
"5101" "e2_44" 16 "c" 589 1 "de" "e2"
"5102" "e2_52" 16 "c" 605 1 "de" "e2"
"5103" "e2_60" 16 "c" 638 2 "de" "e2"
"5104" "e2_28" 16 "c" 711 1 "de" "e2"
"5105" "e2_43" 17 "c" 306 1 "de" "e2"
"5106" "e2_47" 17 "c" 352 1 "de" "e2"
"5107" "e2_23" 17 "c" 355 1 "de" "e2"
"5108" "e2_19" 17 "c" 358 1 "de" "e2"
"5109" "e2_7" 17 "c" 389 1 "de" "e2"
"5110" "e2_55" 17 "c" 392 1 "de" "e2"
"5111" "e2_27" 17 "c" 397 1 "de" "e2"
"5112" "e2_35" 17 "c" 404 1 "de" "e2"
"5113" "e2_39" 17 "c" 508 1 "de" "e2"
"5114" "e2_59" 17 "c" 556 1 "de" "e2"
"5115" "e2_51" 17 "c" 616 1 "de" "e2"
"5116" "e2_3" 17 "c" 633 1 "de" "e2"
"5117" "e2_31" 17 "c" 788 1 "de" "e2"
"5118" "e2_15" 17 "c" 1413 1 "de" "e2"
"5119" "e2_2" 18 "c" 249 1 "de" "e2"
"5120" "e2_18" 18 "c" 283 2 "de" "e2"
"5121" "e2_30" 18 "c" 287 2 "de" "e2"
"5122" "e2_14" 18 "c" 335 1 "de" "e2"
"5123" "e2_34" 18 "c" 341 1 "de" "e2"
"5124" "e2_42" 18 "c" 356 1 "de" "e2"
"5125" "e2_38" 18 "c" 362 1 "de" "e2"
"5126" "e2_50" 18 "c" 363 1 "de" "e2"
"5127" "e2_6" 18 "c" 378 1 "de" "e2"
"5128" "e2_22" 18 "c" 398 1 "de" "e2"
"5129" "e2_46" 18 "c" 411 2 "de" "e2"
"5130" "e2_10" 18 "c" 441 2 "de" "e2"
"5131" "e2_26" 18 "c" 450 2 "de" "e2"
"5132" "e2_54" 18 "c" 453 2 "de" "e2"
"5133" "e2_58" 18 "c" 520 1 "de" "e2"
"5134" "e2_29" 19 "c" 280 1 "de" "e2"
"5135" "e2_25" 19 "c" 317 1 "de" "e2"
"5136" "e2_53" 19 "c" 326 1 "de" "e2"
"5137" "e2_57" 19 "c" 344 1 "de" "e2"
"5138" "e2_13" 19 "c" 357 1 "de" "e2"
"5139" "e2_45" 19 "c" 362 1 "de" "e2"
"5140" "e2_21" 19 "c" 389 1 "de" "e2"
"5141" "e2_5" 19 "c" 412 1 "de" "e2"
"5142" "e2_37" 19 "c" 423 1 "de" "e2"
"5143" "e2_41" 19 "c" 464 1 "de" "e2"
"5144" "e2_9" 19 "c" 474 1 "de" "e2"
"5145" "e2_49" 19 "c" 494 1 "de" "e2"
