ID	exp	item	condition	CL 	BEI	aligned.position	region	correct	RT
15	e5	21	c	noCL	BEI	6	5	-	466
15	e5	21	c	noCL	BEI	7	6	-	339
15	e5	21	c	noCL	BEI	8	7	-	466
15	e5	21	c	noCL	BEI	?	?	1	923
16	e5	4	c	noCL	BEI	1	0	-	275
16	e5	4	c	noCL	BEI	2	1	-	490
16	e5	4	c	noCL	BEI	3	2	-	378
16	e5	4	c	noCL	BEI	4	3	-	410
16	e5	4	c	noCL	BEI	5	4	-	657
16	e5	4	c	noCL	BEI	6	5	-	474
16	e5	4	c	noCL	BEI	7	6	-	537
16	e5	4	c	noCL	BEI	8	7	-	490
16	e5	4	c	noCL	BEI	?	?	1	1787
16	e5	8	c	noCL	BEI	1	0	-	498
16	e5	8	c	noCL	BEI	2	1	-	458
16	e5	8	c	noCL	BEI	3	2	-	346
16	e5	8	c	noCL	BEI	4	3	-	625
16	e5	8	c	noCL	BEI	5	4	-	466
16	e5	8	c	noCL	BEI	6	5	-	395
16	e5	8	c	noCL	BEI	7	6	-	362
16	e5	8	c	noCL	BEI	8	7	-	418
16	e5	8	c	noCL	BEI	?	?	1	1583
16	e5	12	c	noCL	BEI	1	0	-	379
16	e5	12	c	noCL	BEI	2	1	-	426
16	e5	12	c	noCL	BEI	3	2	-	1055
16	e5	12	c	noCL	BEI	4	3	-	370
16	e5	12	c	noCL	BEI	5	4	-	338
16	e5	12	c	noCL	BEI	6	5	-	1007
16	e5	12	c	noCL	BEI	7	6	-	1604
16	e5	12	c	noCL	BEI	8	7	-	736
16	e5	12	c	noCL	BEI	?	?	1	1239
16	e5	16	c	noCL	BEI	1	0	-	482
16	e5	16	c	noCL	BEI	2	1	-	553
16	e5	16	c	noCL	BEI	3	2	-	537
16	e5	16	c	noCL	BEI	4	3	-	418
16	e5	16	c	noCL	BEI	5	4	-	816
16	e5	16	c	noCL	BEI	6	5	-	402
16	e5	16	c	noCL	BEI	7	6	-	370
16	e5	16	c	noCL	BEI	8	7	-	434
16	e5	16	c	noCL	BEI	?	?	1	1152
16	e5	20	c	noCL	BEI	1	0	-	466
16	e5	20	c	noCL	BEI	2	1	-	1103
16	e5	20	c	noCL	BEI	3	2	-	410
16	e5	20	c	noCL	BEI	4	3	-	378
16	e5	20	c	noCL	BEI	5	4	-	577
16	e5	20	c	noCL	BEI	6	5	-	1047
16	e5	20	c	noCL	BEI	7	6	-	505
16	e5	20	c	noCL	BEI	8	7	-	1102
16	e5	20	c	noCL	BEI	?	?	1	1621
16	e5	24	c	noCL	BEI	1	0	-	299
16	e5	24	c	noCL	BEI	2	1	-	1278
16	e5	24	c	noCL	BEI	3	2	-	585
16	e5	24	c	noCL	BEI	4	3	-	354
16	e5	24	c	noCL	BEI	5	4	-	378
16	e5	24	c	noCL	BEI	6	5	-	497
16	e5	24	c	noCL	BEI	7	6	-	593
16	e5	24	c	noCL	BEI	8	7	-	1079
16	e5	24	c	noCL	BEI	?	?	1	3516
17	e5	3	c	noCL	BEI	1	0	-	395
17	e5	3	c	noCL	BEI	2	1	-	498
17	e5	3	c	noCL	BEI	3	2	-	514
17	e5	3	c	noCL	BEI	4	3	-	968
17	e5	3	c	noCL	BEI	5	4	-	753
17	e5	3	c	noCL	BEI	6	5	-	649
17	e5	3	c	noCL	BEI	7	6	-	530
17	e5	3	c	noCL	BEI	8	7	-	434
17	e5	3	c	noCL	BEI	?	?	1	7878
17	e5	7	c	noCL	BEI	1	0	-	403
17	e5	7	c	noCL	BEI	2	1	-	514
17	e5	7	c	noCL	BEI	3	2	-	410
17	e5	7	c	noCL	BEI	4	3	-	537
17	e5	7	c	noCL	BEI	5	4	-	816
17	e5	7	c	noCL	BEI	6	5	-	649
17	e5	7	c	noCL	BEI	7	6	-	633
17	e5	7	c	noCL	BEI	8	7	-	1358
17	e5	7	c	noCL	BEI	?	?	1	4987
17	e5	11	c	noCL	BEI	1	0	-	482
17	e5	11	c	noCL	BEI	2	1	-	402
17	e5	11	c	noCL	BEI	3	2	-	426
17	e5	11	c	noCL	BEI	4	3	-	601
17	e5	11	c	noCL	BEI	5	4	-	601
17	e5	11	c	noCL	BEI	6	5	-	474
17	e5	11	c	noCL	BEI	7	6	-	569
17	e5	11	c	noCL	BEI	8	7	-	1055
17	e5	11	c	noCL	BEI	?	?	1	1184
17	e5	15	c	noCL	BEI	1	0	-	490
17	e5	15	c	noCL	BEI	2	1	-	458
17	e5	15	c	noCL	BEI	3	2	-	530
17	e5	15	c	noCL	BEI	4	3	-	562
17	e5	15	c	noCL	BEI	5	4	-	689
17	e5	15	c	noCL	BEI	6	5	-	681
17	e5	15	c	noCL	BEI	7	6	-	1039
17	e5	15	c	noCL	BEI	8	7	-	1660
17	e5	15	c	noCL	BEI	?	?	1	1456
17	e5	19	c	noCL	BEI	1	0	-	546
17	e5	19	c	noCL	BEI	2	1	-	538
17	e5	19	c	noCL	BEI	3	2	-	482
17	e5	19	c	noCL	BEI	4	3	-	513
17	e5	19	c	noCL	BEI	5	4	-	673
17	e5	19	c	noCL	BEI	6	5	-	561
17	e5	19	c	noCL	BEI	7	6	-	1325
17	e5	19	c	noCL	BEI	8	7	-	1484
17	e5	19	c	noCL	BEI	?	?	1	2242
17	e5	23	c	noCL	BEI	1	0	-	466
17	e5	23	c	noCL	BEI	2	1	-	737
17	e5	23	c	noCL	BEI	3	2	-	729
17	e5	23	c	noCL	BEI	4	3	-	454
17	e5	23	c	noCL	BEI	5	4	-	809
17	e5	23	c	noCL	BEI	6	5	-	967
17	e5	23	c	noCL	BEI	7	6	-	418
17	e5	23	c	noCL	BEI	8	7	-	522
17	e5	23	c	noCL	BEI	?	?	0	2571
18	e5	2	c	noCL	BEI	1	0	-	594
18	e5	2	c	noCL	BEI	2	1	-	1795
18	e5	2	c	noCL	BEI	3	2	-	848
18	e5	2	c	noCL	BEI	4	3	-	371
18	e5	2	c	noCL	BEI	5	4	-	2185
18	e5	2	c	noCL	BEI	6	5	-	442
18	e5	2	c	noCL	BEI	7	6	-	577
18	e5	2	c	noCL	BEI	8	7	-	2631
18	e5	2	c	noCL	BEI	?	?	1	2664
18	e5	6	c	noCL	BEI	1	0	-	673
18	e5	6	c	noCL	BEI	2	1	-	538
18	e5	6	c	noCL	BEI	3	2	-	888
18	e5	6	c	noCL	BEI	4	3	-	513
18	e5	6	c	noCL	BEI	5	4	-	1397
18	e5	6	c	noCL	BEI	6	5	-	593
18	e5	6	c	noCL	BEI	7	6	-	522
18	e5	6	c	noCL	BEI	8	7	-	1955
18	e5	6	c	noCL	BEI	?	?	1	2457
18	e5	10	c	noCL	BEI	1	0	-	458
18	e5	10	c	noCL	BEI	2	1	-	784
18	e5	10	c	noCL	BEI	3	2	-	1334
18	e5	10	c	noCL	BEI	4	3	-	402
18	e5	10	c	noCL	BEI	5	4	-	402
18	e5	10	c	noCL	BEI	6	5	-	736
18	e5	10	c	noCL	BEI	7	6	-	967
18	e5	10	c	noCL	BEI	8	7	-	2392
18	e5	10	c	noCL	BEI	?	?	1	2289
18	e5	14	c	noCL	BEI	1	0	-	506
18	e5	14	c	noCL	BEI	2	1	-	864
18	e5	14	c	noCL	BEI	3	2	-	967
18	e5	14	c	noCL	BEI	4	3	-	402
18	e5	14	c	noCL	BEI	5	4	-	5313
18	e5	14	c	noCL	BEI	6	5	-	601
18	e5	14	c	noCL	BEI	7	6	-	609
18	e5	14	c	noCL	BEI	8	7	-	2392
18	e5	14	c	noCL	BEI	?	?	1	1685
18	e5	18	c	noCL	BEI	1	0	-	387
18	e5	18	c	noCL	BEI	2	1	-	673
18	e5	18	c	noCL	BEI	3	2	-	848
18	e5	18	c	noCL	BEI	4	3	-	386
18	e5	18	c	noCL	BEI	5	4	-	617
18	e5	18	c	noCL	BEI	6	5	-	474
18	e5	18	c	noCL	BEI	7	6	-	569
18	e5	18	c	noCL	BEI	8	7	-	1357
18	e5	18	c	noCL	BEI	?	?	1	3134
18	e5	22	c	noCL	BEI	1	0	-	642
18	e5	22	c	noCL	BEI	2	1	-	570
18	e5	22	c	noCL	BEI	3	2	-	777
18	e5	22	c	noCL	BEI	4	3	-	370
18	e5	22	c	noCL	BEI	5	4	-	880
18	e5	22	c	noCL	BEI	6	5	-	410
18	e5	22	c	noCL	BEI	7	6	-	450
18	e5	22	c	noCL	BEI	8	7	-	705
18	e5	22	c	noCL	BEI	?	?	1	2754
19	e5	1	c	noCL	BEI	1	0	-	482
19	e5	1	c	noCL	BEI	2	1	-	697
19	e5	1	c	noCL	BEI	3	2	-	474
19	e5	1	c	noCL	BEI	4	3	-	386
19	e5	1	c	noCL	BEI	5	4	-	434
19	e5	1	c	noCL	BEI	6	5	-	482
19	e5	1	c	noCL	BEI	7	6	-	402
19	e5	1	c	noCL	BEI	8	7	-	362
19	e5	1	c	noCL	BEI	?	?	1	1264
19	e5	5	c	noCL	BEI	1	0	-	442
19	e5	5	c	noCL	BEI	2	1	-	522
19	e5	5	c	noCL	BEI	3	2	-	888
19	e5	5	c	noCL	BEI	4	3	-	418
19	e5	5	c	noCL	BEI	5	4	-	490
19	e5	5	c	noCL	BEI	6	5	-	482
19	e5	5	c	noCL	BEI	7	6	-	474
19	e5	5	c	noCL	BEI	8	7	-	466
19	e5	5	c	noCL	BEI	?	?	1	1940
19	e5	9	c	noCL	BEI	1	0	-	458
19	e5	9	c	noCL	BEI	2	1	-	522
19	e5	9	c	noCL	BEI	3	2	-	546
19	e5	9	c	noCL	BEI	4	3	-	506
19	e5	9	c	noCL	BEI	5	4	-	514
19	e5	9	c	noCL	BEI	6	5	-	1150
19	e5	9	c	noCL	BEI	7	6	-	442
19	e5	9	c	noCL	BEI	8	7	-	450
19	e5	9	c	noCL	BEI	?	?	1	3365
19	e5	13	c	noCL	BEI	1	0	-	403
19	e5	13	c	noCL	BEI	2	1	-	713
19	e5	13	c	noCL	BEI	3	2	-	474
19	e5	13	c	noCL	BEI	4	3	-	522
19	e5	13	c	noCL	BEI	5	4	-	474
19	e5	13	c	noCL	BEI	6	5	-	402
19	e5	13	c	noCL	BEI	7	6	-	418
19	e5	13	c	noCL	BEI	8	7	-	394
19	e5	13	c	noCL	BEI	?	?	1	1855
19	e5	17	c	noCL	BEI	1	0	-	387
19	e5	17	c	noCL	BEI	2	1	-	554
19	e5	17	c	noCL	BEI	3	2	-	713
19	e5	17	c	noCL	BEI	4	3	-	649
19	e5	17	c	noCL	BEI	5	4	-	1365
19	e5	17	c	noCL	BEI	6	5	-	546
19	e5	17	c	noCL	BEI	7	6	-	442
19	e5	17	c	noCL	BEI	8	7	-	482
19	e5	17	c	noCL	BEI	?	?	1	2355
19	e5	21	c	noCL	BEI	1	0	-	1055
19	e5	21	c	noCL	BEI	2	1	-	1183
19	e5	21	c	noCL	BEI	3	2	-	1181
19	e5	21	c	noCL	BEI	4	3	-	657
19	e5	21	c	noCL	BEI	5	4	-	1285
19	e5	21	c	noCL	BEI	6	5	-	497
19	e5	21	c	noCL	BEI	7	6	-	633
19	e5	21	c	noCL	BEI	8	7	-	601
19	e5	21	c	noCL	BEI	?	?	1	1629
20	e5	4	c	noCL	BEI	1	0	-	506
20	e5	4	c	noCL	BEI	2	1	-	681
20	e5	4	c	noCL	BEI	3	2	-	529
20	e5	4	c	noCL	BEI	4	3	-	434
20	e5	4	c	noCL	BEI	5	4	-	817
20	e5	4	c	noCL	BEI	6	5	-	561
20	e5	4	c	noCL	BEI	7	6	-	936
20	e5	4	c	noCL	BEI	8	7	-	665
20	e5	4	c	noCL	BEI	?	?	1	2018
20	e5	8	c	noCL	BEI	1	0	-	331
20	e5	8	c	noCL	BEI	2	1	-	442
20	e5	8	c	noCL	BEI	3	2	-	1333
20	e5	8	c	noCL	BEI	4	3	-	514
20	e5	8	c	noCL	BEI	5	4	-	402
20	e5	8	c	noCL	BEI	6	5	-	402
20	e5	8	c	noCL	BEI	7	6	-	474
20	e5	8	c	noCL	BEI	8	7	-	537
20	e5	8	c	noCL	BEI	?	?	1	1758
20	e5	12	c	noCL	BEI	1	0	-	474
20	e5	12	c	noCL	BEI	2	1	-	657
20	e5	12	c	noCL	BEI	3	2	-	490
20	e5	12	c	noCL	BEI	4	3	-	394
20	e5	12	c	noCL	BEI	5	4	-	474
20	e5	12	c	noCL	BEI	6	5	-	465
20	e5	12	c	noCL	BEI	7	6	-	816
20	e5	12	c	noCL	BEI	8	7	-	832
20	e5	12	c	noCL	BEI	?	?	1	2283
20	e5	16	c	noCL	BEI	1	0	-	379
20	e5	16	c	noCL	BEI	2	1	-	506
20	e5	16	c	noCL	BEI	3	2	-	386
20	e5	16	c	noCL	BEI	4	3	-	426
20	e5	16	c	noCL	BEI	5	4	-	410
20	e5	16	c	noCL	BEI	6	5	-	538
20	e5	16	c	noCL	BEI	7	6	-	800
20	e5	16	c	noCL	BEI	8	7	-	728
20	e5	16	c	noCL	BEI	?	?	1	2107
20	e5	20	c	noCL	BEI	1	0	-	331
20	e5	20	c	noCL	BEI	2	1	-	291
20	e5	20	c	noCL	BEI	3	2	-	418
20	e5	20	c	noCL	BEI	4	3	-	339
20	e5	20	c	noCL	BEI	5	4	-	379
20	e5	20	c	noCL	BEI	6	5	-	395
20	e5	20	c	noCL	BEI	7	6	-	450
20	e5	20	c	noCL	BEI	8	7	-	1898
20	e5	20	c	noCL	BEI	?	?	1	1886
20	e5	24	c	noCL	BEI	1	0	-	355
20	e5	24	c	noCL	BEI	2	1	-	482
20	e5	24	c	noCL	BEI	3	2	-	442
20	e5	24	c	noCL	BEI	4	3	-	386
20	e5	24	c	noCL	BEI	5	4	-	545
20	e5	24	c	noCL	BEI	6	5	-	339
20	e5	24	c	noCL	BEI	7	6	-	394
20	e5	24	c	noCL	BEI	8	7	-	665
20	e5	24	c	noCL	BEI	?	?	1	1789
21	e5	3	c	noCL	BEI	1	0	-	840
21	e5	3	c	noCL	BEI	2	1	-	681
21	e5	3	c	noCL	BEI	3	2	-	665
21	e5	3	c	noCL	BEI	4	3	-	506
21	e5	3	c	noCL	BEI	5	4	-	745
21	e5	3	c	noCL	BEI	6	5	-	1524
21	e5	3	c	noCL	BEI	7	6	-	665
21	e5	3	c	noCL	BEI	8	7	-	1708
21	e5	3	c	noCL	BEI	?	?	1	4447
21	e5	7	c	noCL	BEI	1	0	-	267
21	e5	7	c	noCL	BEI	2	1	-	490
21	e5	7	c	noCL	BEI	3	2	-	299
21	e5	7	c	noCL	BEI	4	3	-	450
21	e5	7	c	noCL	BEI	5	4	-	450
21	e5	7	c	noCL	BEI	6	5	-	506
21	e5	7	c	noCL	BEI	7	6	-	394
21	e5	7	c	noCL	BEI	8	7	-	482
21	e5	7	c	noCL	BEI	?	?	1	4042
21	e5	11	c	noCL	BEI	1	0	-	673
21	e5	11	c	noCL	BEI	2	1	-	944
21	e5	11	c	noCL	BEI	3	2	-	394
21	e5	11	c	noCL	BEI	4	3	-	386
21	e5	11	c	noCL	BEI	5	4	-	561
21	e5	11	c	noCL	BEI	6	5	-	665
21	e5	11	c	noCL	BEI	7	6	-	434
21	e5	11	c	noCL	BEI	8	7	-	959
21	e5	11	c	noCL	BEI	?	?	1	1622
21	e5	15	c	noCL	BEI	1	0	-	395
21	e5	15	c	noCL	BEI	2	1	-	522
21	e5	15	c	noCL	BEI	3	2	-	394
21	e5	15	c	noCL	BEI	4	3	-	370
21	e5	15	c	noCL	BEI	5	4	-	410
21	e5	15	c	noCL	BEI	6	5	-	776
21	e5	15	c	noCL	BEI	7	6	-	1492
21	e5	15	c	noCL	BEI	8	7	-	1063
21	e5	15	c	noCL	BEI	?	?	1	1279
21	e5	19	c	noCL	BEI	1	0	-	331
21	e5	19	c	noCL	BEI	2	1	-	450
21	e5	19	c	noCL	BEI	3	2	-	387
21	e5	19	c	noCL	BEI	4	3	-	386
21	e5	19	c	noCL	BEI	5	4	-	362
21	e5	19	c	noCL	BEI	6	5	-	681
21	e5	19	c	noCL	BEI	7	6	-	482
21	e5	19	c	noCL	BEI	8	7	-	959
21	e5	19	c	noCL	BEI	?	?	1	1621
21	e5	23	c	noCL	BEI	1	0	-	379
21	e5	23	c	noCL	BEI	2	1	-	442
21	e5	23	c	noCL	BEI	3	2	-	625
21	e5	23	c	noCL	BEI	4	3	-	482
21	e5	23	c	noCL	BEI	5	4	-	880
21	e5	23	c	noCL	BEI	6	5	-	951
21	e5	23	c	noCL	BEI	7	6	-	498
21	e5	23	c	noCL	BEI	8	7	-	896
21	e5	23	c	noCL	BEI	?	?	1	1704
22	e5	2	c	noCL	BEI	1	0	-	395
22	e5	2	c	noCL	BEI	2	1	-	474
22	e5	2	c	noCL	BEI	3	2	-	585
22	e5	2	c	noCL	BEI	4	3	-	792
22	e5	2	c	noCL	BEI	5	4	-	1023
22	e5	2	c	noCL	BEI	6	5	-	553
22	e5	2	c	noCL	BEI	7	6	-	474
22	e5	2	c	noCL	BEI	8	7	-	1588
22	e5	2	c	noCL	BEI	?	?	1	5402
22	e5	6	c	noCL	BEI	1	0	-	379
22	e5	6	c	noCL	BEI	2	1	-	594
22	e5	6	c	noCL	BEI	3	2	-	610
22	e5	6	c	noCL	BEI	4	3	-	442
22	e5	6	c	noCL	BEI	5	4	-	617
22	e5	6	c	noCL	BEI	6	5	-	1333
22	e5	6	c	noCL	BEI	7	6	-	474
22	e5	6	c	noCL	BEI	8	7	-	689
22	e5	6	c	noCL	BEI	?	?	1	1162
22	e5	10	c	noCL	BEI	1	0	-	570
22	e5	10	c	noCL	BEI	2	1	-	641
22	e5	10	c	noCL	BEI	3	2	-	1094
22	e5	10	c	noCL	BEI	4	3	-	609
22	e5	10	c	noCL	BEI	5	4	-	928
22	e5	10	c	noCL	BEI	6	5	-	514
22	e5	10	c	noCL	BEI	7	6	-	689
22	e5	10	c	noCL	BEI	8	7	-	681
22	e5	10	c	noCL	BEI	?	?	1	1112
22	e5	14	c	noCL	BEI	1	0	-	403
22	e5	14	c	noCL	BEI	2	1	-	785
22	e5	14	c	noCL	BEI	3	2	-	1016
22	e5	14	c	noCL	BEI	4	3	-	410
22	e5	14	c	noCL	BEI	5	4	-	1373
22	e5	14	c	noCL	BEI	6	5	-	418
22	e5	14	c	noCL	BEI	7	6	-	538
22	e5	14	c	noCL	BEI	8	7	-	641
22	e5	14	c	noCL	BEI	?	?	1	1614
22	e5	18	c	noCL	BEI	1	0	-	554
22	e5	18	c	noCL	BEI	2	1	-	951
22	e5	18	c	noCL	BEI	3	2	-	585
22	e5	18	c	noCL	BEI	4	3	-	617
22	e5	18	c	noCL	BEI	5	4	-	681
22	e5	18	c	noCL	BEI	6	5	-	1206
22	e5	18	c	noCL	BEI	7	6	-	426
22	e5	18	c	noCL	BEI	8	7	-	697
22	e5	18	c	noCL	BEI	?	?	1	1996
22	e5	22	c	noCL	BEI	1	0	-	626
22	e5	22	c	noCL	BEI	2	1	-	562
22	e5	22	c	noCL	BEI	3	2	-	458
22	e5	22	c	noCL	BEI	4	3	-	418
22	e5	22	c	noCL	BEI	5	4	-	450
22	e5	22	c	noCL	BEI	6	5	-	498
22	e5	22	c	noCL	BEI	7	6	-	394
22	e5	22	c	noCL	BEI	8	7	-	490
22	e5	22	c	noCL	BEI	?	?	1	1075
23	e5	1	c	noCL	BEI	1	0	-	451
23	e5	1	c	noCL	BEI	2	1	-	458
23	e5	1	c	noCL	BEI	3	2	-	585
23	e5	1	c	noCL	BEI	4	3	-	506
23	e5	1	c	noCL	BEI	5	4	-	569
23	e5	1	c	noCL	BEI	6	5	-	784
23	e5	1	c	noCL	BEI	7	6	-	625
23	e5	1	c	noCL	BEI	8	7	-	617
23	e5	1	c	noCL	BEI	?	?	1	1861
23	e5	5	c	noCL	BEI	1	0	-	379
23	e5	5	c	noCL	BEI	2	1	-	466
23	e5	5	c	noCL	BEI	3	2	-	387
23	e5	5	c	noCL	BEI	4	3	-	363
23	e5	5	c	noCL	BEI	5	4	-	458
23	e5	5	c	noCL	BEI	6	5	-	482
23	e5	5	c	noCL	BEI	7	6	-	466
23	e5	5	c	noCL	BEI	8	7	-	801
23	e5	5	c	noCL	BEI	?	?	1	2348
23	e5	9	c	noCL	BEI	1	0	-	419
23	e5	9	c	noCL	BEI	2	1	-	442
23	e5	9	c	noCL	BEI	3	2	-	538
23	e5	9	c	noCL	BEI	4	3	-	315
23	e5	9	c	noCL	BEI	5	4	-	530
23	e5	9	c	noCL	BEI	6	5	-	538
23	e5	9	c	noCL	BEI	7	6	-	1031
23	e5	9	c	noCL	BEI	8	7	-	1923
23	e5	9	c	noCL	BEI	?	?	1	1823
23	e5	13	c	noCL	BEI	1	0	-	395
23	e5	13	c	noCL	BEI	2	1	-	562
23	e5	13	c	noCL	BEI	3	2	-	530
23	e5	13	c	noCL	BEI	4	3	-	434
23	e5	13	c	noCL	BEI	5	4	-	474
23	e5	13	c	noCL	BEI	6	5	-	546
23	e5	13	c	noCL	BEI	7	6	-	466
23	e5	13	c	noCL	BEI	8	7	-	721
23	e5	13	c	noCL	BEI	?	?	1	2953
23	e5	17	c	noCL	BEI	1	0	-	992
23	e5	17	c	noCL	BEI	2	1	-	1246
23	e5	17	c	noCL	BEI	3	2	-	474
23	e5	17	c	noCL	BEI	4	3	-	403
23	e5	17	c	noCL	BEI	5	4	-	387
23	e5	17	c	noCL	BEI	6	5	-	562
23	e5	17	c	noCL	BEI	7	6	-	522
23	e5	17	c	noCL	BEI	8	7	-	1151
23	e5	17	c	noCL	BEI	?	?	1	1727
23	e5	21	c	noCL	BEI	1	0	-	411
23	e5	21	c	noCL	BEI	2	1	-	578
23	e5	21	c	noCL	BEI	3	2	-	649
23	e5	21	c	noCL	BEI	4	3	-	331
23	e5	21	c	noCL	BEI	5	4	-	1095
23	e5	21	c	noCL	BEI	6	5	-	466
23	e5	21	c	noCL	BEI	7	6	-	570
23	e5	21	c	noCL	BEI	8	7	-	1167
23	e5	21	c	noCL	BEI	?	?	1	2388
24	e5	4	c	noCL	BEI	1	0	-	387
24	e5	4	c	noCL	BEI	2	1	-	594
24	e5	4	c	noCL	BEI	3	2	-	379
24	e5	4	c	noCL	BEI	4	3	-	339
24	e5	4	c	noCL	BEI	5	4	-	363
24	e5	4	c	noCL	BEI	6	5	-	554
24	e5	4	c	noCL	BEI	7	6	-	458
24	e5	4	c	noCL	BEI	8	7	-	402
24	e5	4	c	noCL	BEI	?	?	1	1878
24	e5	8	c	noCL	BEI	1	0	-	339
24	e5	8	c	noCL	BEI	2	1	-	458
24	e5	8	c	noCL	BEI	3	2	-	458
24	e5	8	c	noCL	BEI	4	3	-	371
24	e5	8	c	noCL	BEI	5	4	-	872
24	e5	8	c	noCL	BEI	6	5	-	338
24	e5	8	c	noCL	BEI	7	6	-	371
24	e5	8	c	noCL	BEI	8	7	-	386
24	e5	8	c	noCL	BEI	?	?	1	1193
24	e5	12	c	noCL	BEI	1	0	-	355
24	e5	12	c	noCL	BEI	2	1	-	410
24	e5	12	c	noCL	BEI	3	2	-	530
24	e5	12	c	noCL	BEI	4	3	-	338
24	e5	12	c	noCL	BEI	5	4	-	347
24	e5	12	c	noCL	BEI	6	5	-	537
24	e5	12	c	noCL	BEI	7	6	-	330
24	e5	12	c	noCL	BEI	8	7	-	434
24	e5	12	c	noCL	BEI	?	?	1	1120
24	e5	16	c	noCL	BEI	1	0	-	419
24	e5	16	c	noCL	BEI	2	1	-	737
24	e5	16	c	noCL	BEI	3	2	-	546
24	e5	16	c	noCL	BEI	4	3	-	474
24	e5	16	c	noCL	BEI	5	4	-	458
24	e5	16	c	noCL	BEI	6	5	-	474
24	e5	16	c	noCL	BEI	7	6	-	450
24	e5	16	c	noCL	BEI	8	7	-	1310
24	e5	16	c	noCL	BEI	?	?	1	1807
24	e5	20	c	noCL	BEI	1	0	-	315
24	e5	20	c	noCL	BEI	2	1	-	872
24	e5	20	c	noCL	BEI	3	2	-	418
24	e5	20	c	noCL	BEI	4	3	-	410
24	e5	20	c	noCL	BEI	5	4	-	872
24	e5	20	c	noCL	BEI	6	5	-	792
24	e5	20	c	noCL	BEI	7	6	-	291
24	e5	20	c	noCL	BEI	8	7	-	450
24	e5	20	c	noCL	BEI	?	?	1	1303
24	e5	24	c	noCL	BEI	1	0	-	363
24	e5	24	c	noCL	BEI	2	1	-	410
24	e5	24	c	noCL	BEI	3	2	-	402
24	e5	24	c	noCL	BEI	4	3	-	299
24	e5	24	c	noCL	BEI	5	4	-	426
24	e5	24	c	noCL	BEI	6	5	-	338
24	e5	24	c	noCL	BEI	7	6	-	315
24	e5	24	c	noCL	BEI	8	7	-	394
24	e5	24	c	noCL	BEI	?	?	1	1606
25	e5	3	c	noCL	BEI	1	0	-	482
25	e5	3	c	noCL	BEI	2	1	-	339
25	e5	3	c	noCL	BEI	3	2	-	450
25	e5	3	c	noCL	BEI	4	3	-	450
25	e5	3	c	noCL	BEI	5	4	-	395
25	e5	3	c	noCL	BEI	6	5	-	537
25	e5	3	c	noCL	BEI	7	6	-	402
25	e5	3	c	noCL	BEI	8	7	-	450
25	e5	3	c	noCL	BEI	?	?	1	2816
25	e5	7	c	noCL	BEI	1	0	-	841
25	e5	7	c	noCL	BEI	2	1	-	602
25	e5	7	c	noCL	BEI	3	2	-	1286
25	e5	7	c	noCL	BEI	4	3	-	594
25	e5	7	c	noCL	BEI	5	4	-	801
25	e5	7	c	noCL	BEI	6	5	-	999
25	e5	7	c	noCL	BEI	7	6	-	2448
25	e5	7	c	noCL	BEI	8	7	-	1071
25	e5	7	c	noCL	BEI	?	?	1	4959
25	e5	11	c	noCL	BEI	1	0	-	427
25	e5	11	c	noCL	BEI	2	1	-	411
25	e5	11	c	noCL	BEI	3	2	-	506
25	e5	11	c	noCL	BEI	4	3	-	498
25	e5	11	c	noCL	BEI	5	4	-	634
25	e5	11	c	noCL	BEI	6	5	-	944
25	e5	11	c	noCL	BEI	7	6	-	952
25	e5	11	c	noCL	BEI	8	7	-	2233
25	e5	11	c	noCL	BEI	?	?	1	1051
25	e5	15	c	noCL	BEI	1	0	-	522
25	e5	15	c	noCL	BEI	2	1	-	705
25	e5	15	c	noCL	BEI	3	2	-	395
25	e5	15	c	noCL	BEI	4	3	-	427
25	e5	15	c	noCL	BEI	5	4	-	514
25	e5	15	c	noCL	BEI	6	5	-	450
25	e5	15	c	noCL	BEI	7	6	-	419
25	e5	15	c	noCL	BEI	8	7	-	427
25	e5	15	c	noCL	BEI	?	?	1	1686
25	e5	19	c	noCL	BEI	1	0	-	434
25	e5	19	c	noCL	BEI	2	1	-	379
25	e5	19	c	noCL	BEI	3	2	-	355
25	e5	19	c	noCL	BEI	4	3	-	569
25	e5	19	c	noCL	BEI	5	4	-	712
25	e5	19	c	noCL	BEI	6	5	-	490
25	e5	19	c	noCL	BEI	7	6	-	482
25	e5	19	c	noCL	BEI	8	7	-	752
25	e5	19	c	noCL	BEI	?	?	1	1582
25	e5	23	c	noCL	BEI	1	0	-	657
25	e5	23	c	noCL	BEI	2	1	-	482
25	e5	23	c	noCL	BEI	3	2	-	418
25	e5	23	c	noCL	BEI	4	3	-	641
25	e5	23	c	noCL	BEI	5	4	-	474
25	e5	23	c	noCL	BEI	6	5	-	577
25	e5	23	c	noCL	BEI	7	6	-	346
25	e5	23	c	noCL	BEI	8	7	-	418
25	e5	23	c	noCL	BEI	?	?	1	3795
26	e5	2	c	noCL	BEI	1	0	-	435
26	e5	2	c	noCL	BEI	2	1	-	450
26	e5	2	c	noCL	BEI	3	2	-	450
26	e5	2	c	noCL	BEI	4	3	-	546
26	e5	2	c	noCL	BEI	5	4	-	562
26	e5	2	c	noCL	BEI	6	5	-	1159
26	e5	2	c	noCL	BEI	7	6	-	641
26	e5	2	c	noCL	BEI	8	7	-	618
26	e5	2	c	noCL	BEI	?	?	1	1847
26	e5	6	c	noCL	BEI	1	0	-	610
