"subject" "item" "condition" "RT" "correct" "roi" "expt"
"5824" "e1_37" 16 "d" 554 "1" "RCV" "e1"
"5825" "e1_37" 17 "a" 1270 "1" "Adv" "e1"
"5826" "e1_37" 17 "a" 506 "1" "RCNP" "e1"
"5827" "e1_37" 17 "a" 1151 "1" "de" "e1"
"5828" "e1_37" 17 "a" 450 "1" "RCV" "e1"
"5829" "e1_37" 17 "a" 481 "1" "MainV" "e1"
"5830" "e1_37" 17 "a" 562 "1" "headnoun" "e1"
"5831" "e1_37" 17 "a" 657 "1" "MainO" "e1"
"5832" "e1_37" 18 "b" 593 "1" "Adv" "e1"
"5833" "e1_37" 18 "b" 522 "1" "MainV" "e1"
"5834" "e1_37" 18 "b" 689 "1" "RCNP" "e1"
"5835" "e1_37" 18 "b" 649 "1" "headnoun" "e1"
"5836" "e1_37" 18 "b" 458 "1" "de" "e1"
"5837" "e1_37" 18 "b" 665 "1" "CL" "e1"
"5838" "e1_37" 18 "b" 498 "1" "RCV" "e1"
"5839" "e1_37" 18 "b" 1278 "1" "MainO" "e1"
"5840" "e1_37" 19 "c" 482 "1" "RCV" "e1"
"5841" "e1_37" 19 "c" 482 "1" "Adv" "e1"
"5842" "e1_37" 19 "c" 394 "1" "RCNP" "e1"
"5843" "e1_37" 19 "c" 386 "1" "MainV" "e1"
"5844" "e1_37" 19 "c" 402 "1" "de" "e1"
"5845" "e1_37" 19 "c" 1477 "1" "MainO" "e1"
"5846" "e1_37" 19 "c" 339 "1" "BEI" "e1"
"5847" "e1_37" 19 "c" 657 "1" "headnoun" "e1"
"5848" "e1_37" 2 "b" 418 "0" "de" "e1"
"5849" "e1_37" 2 "b" 403 "0" "RCNP" "e1"
"5850" "e1_37" 2 "b" 618 "0" "headnoun" "e1"
"5851" "e1_37" 2 "b" 363 "0" "CL" "e1"
"5852" "e1_37" 2 "b" 641 "0" "RCV" "e1"
"5853" "e1_37" 2 "b" 1198 "0" "Adv" "e1"
"5854" "e1_37" 2 "b" 824 "0" "MainV" "e1"
"5855" "e1_37" 2 "b" 3563 "0" "MainO" "e1"
"5856" "e1_37" 20 "d" 546 "1" "headnoun" "e1"
"5857" "e1_37" 20 "d" 387 "1" "CL" "e1"
"5858" "e1_37" 20 "d" 880 "1" "RCNP" "e1"
"5859" "e1_37" 20 "d" 578 "1" "MainO" "e1"
"5860" "e1_37" 20 "d" 530 "1" "Adv" "e1"
"5861" "e1_37" 20 "d" 434 "1" "de" "e1"
"5862" "e1_37" 20 "d" 498 "1" "RCV" "e1"
"5863" "e1_37" 20 "d" 395 "1" "MainV" "e1"
"5864" "e1_37" 20 "d" 379 "1" "BEI" "e1"
"5865" "e1_37" 21 "a" 394 "1" "de" "e1"
"5866" "e1_37" 21 "a" 912 "1" "RCNP" "e1"
"5867" "e1_37" 21 "a" 2050 "1" "MainO" "e1"
"5868" "e1_37" 21 "a" 474 "1" "RCV" "e1"
"5869" "e1_37" 21 "a" 649 "1" "headnoun" "e1"
"5870" "e1_37" 21 "a" 458 "1" "Adv" "e1"
"5871" "e1_37" 21 "a" 426 "1" "MainV" "e1"
"5872" "e1_37" 22 "b" 721 "1" "headnoun" "e1"
"5873" "e1_37" 22 "b" 609 "1" "MainO" "e1"
"5874" "e1_37" 22 "b" 379 "1" "RCNP" "e1"
"5875" "e1_37" 22 "b" 665 "1" "RCV" "e1"
"5876" "e1_37" 22 "b" 323 "1" "CL" "e1"
"5877" "e1_37" 22 "b" 1103 "1" "Adv" "e1"
"5878" "e1_37" 22 "b" 355 "1" "de" "e1"
"5879" "e1_37" 22 "b" 394 "1" "MainV" "e1"
"5880" "e1_37" 23 "c" 419 "1" "BEI" "e1"
"5881" "e1_37" 23 "c" 856 "1" "RCV" "e1"
"5882" "e1_37" 23 "c" 530 "1" "Adv" "e1"
"5883" "e1_37" 23 "c" 1262 "1" "MainV" "e1"
"5884" "e1_37" 23 "c" 641 "1" "headnoun" "e1"
"5885" "e1_37" 23 "c" 2328 "1" "MainO" "e1"
"5886" "e1_37" 23 "c" 379 "1" "de" "e1"
"5887" "e1_37" 23 "c" 419 "1" "RCNP" "e1"
"5888" "e1_37" 24 "d" 347 "1" "CL" "e1"
"5889" "e1_37" 24 "d" 697 "1" "MainO" "e1"
"5890" "e1_37" 24 "d" 466 "1" "headnoun" "e1"
"5891" "e1_37" 24 "d" 331 "1" "de" "e1"
"5892" "e1_37" 24 "d" 362 "1" "BEI" "e1"
"5893" "e1_37" 24 "d" 386 "1" "RCV" "e1"
"5894" "e1_37" 24 "d" 458 "1" "Adv" "e1"
"5895" "e1_37" 24 "d" 331 "1" "RCNP" "e1"
"5896" "e1_37" 24 "d" 1747 "1" "MainV" "e1"
"5897" "e1_37" 3 "c" 546 "1" "Adv" "e1"
"5898" "e1_37" 3 "c" 371 "1" "de" "e1"
"5899" "e1_37" 3 "c" 450 "1" "RCV" "e1"
"5900" "e1_37" 3 "c" 418 "1" "BEI" "e1"
"5901" "e1_37" 3 "c" 394 "1" "headnoun" "e1"
"5902" "e1_37" 3 "c" 538 "1" "MainO" "e1"
"5903" "e1_37" 3 "c" 474 "1" "RCNP" "e1"
"5904" "e1_37" 3 "c" 418 "1" "MainV" "e1"
"5905" "e1_37" 4 "d" 586 "1" "MainV" "e1"
"5906" "e1_37" 4 "d" 538 "1" "Adv" "e1"
"5907" "e1_37" 4 "d" 363 "1" "headnoun" "e1"
"5908" "e1_37" 4 "d" 2098 "1" "MainO" "e1"
"5909" "e1_37" 4 "d" 355 "1" "CL" "e1"
"5910" "e1_37" 4 "d" 450 "1" "RCV" "e1"
"5911" "e1_37" 4 "d" 370 "1" "de" "e1"
"5912" "e1_37" 4 "d" 689 "1" "RCNP" "e1"
"5913" "e1_37" 4 "d" 371 "1" "BEI" "e1"
"5914" "e1_37" 5 "a" 355 "1" "RCNP" "e1"
"5915" "e1_37" 5 "a" 2098 "1" "MainO" "e1"
"5916" "e1_37" 5 "a" 458 "1" "Adv" "e1"
"5917" "e1_37" 5 "a" 347 "1" "de" "e1"
"5918" "e1_37" 5 "a" 466 "1" "RCV" "e1"
"5919" "e1_37" 5 "a" 824 "1" "MainV" "e1"
"5920" "e1_37" 5 "a" 418 "1" "headnoun" "e1"
"5921" "e1_37" 6 "b" 482 "1" "CL" "e1"
"5922" "e1_37" 6 "b" 513 "1" "RCV" "e1"
"5923" "e1_37" 6 "b" 506 "1" "Adv" "e1"
"5924" "e1_37" 6 "b" 673 "1" "de" "e1"
"5925" "e1_37" 6 "b" 378 "1" "MainV" "e1"
"5926" "e1_37" 6 "b" 538 "1" "MainO" "e1"
"5927" "e1_37" 6 "b" 490 "1" "headnoun" "e1"
"5928" "e1_37" 6 "b" 1461 "1" "RCNP" "e1"
"5929" "e1_37" 7 "c" 418 "0" "headnoun" "e1"
"5930" "e1_37" 7 "c" 498 "0" "MainV" "e1"
"5931" "e1_37" 7 "c" 808 "0" "MainO" "e1"
"5932" "e1_37" 7 "c" 339 "0" "BEI" "e1"
"5933" "e1_37" 7 "c" 402 "0" "de" "e1"
"5934" "e1_37" 7 "c" 442 "0" "RCV" "e1"
"5935" "e1_37" 7 "c" 474 "0" "Adv" "e1"
"5936" "e1_37" 7 "c" 466 "0" "RCNP" "e1"
"5937" "e1_37" 8 "d" 395 "1" "CL" "e1"
"5938" "e1_37" 8 "d" 713 "1" "headnoun" "e1"
"5939" "e1_37" 8 "d" 442 "1" "BEI" "e1"
"5940" "e1_37" 8 "d" 617 "1" "Adv" "e1"
"5941" "e1_37" 8 "d" 466 "1" "RCV" "e1"
"5942" "e1_37" 8 "d" 602 "1" "MainO" "e1"
"5943" "e1_37" 8 "d" 1883 "1" "MainV" "e1"
"5944" "e1_37" 8 "d" 466 "1" "RCNP" "e1"
"5945" "e1_37" 8 "d" 450 "1" "de" "e1"
"5946" "e1_37" 9 "a" 1715 "0" "headnoun" "e1"
"5947" "e1_37" 9 "a" 665 "0" "de" "e1"
"5948" "e1_37" 9 "a" 1309 "0" "Adv" "e1"
"5949" "e1_37" 9 "a" 1915 "0" "MainO" "e1"
"5950" "e1_37" 9 "a" 546 "0" "RCV" "e1"
"5951" "e1_37" 9 "a" 482 "0" "RCNP" "e1"
"5952" "e1_37" 9 "a" 617 "0" "MainV" "e1"
"5953" "e1_38" 1 "b" 251 "1" "de" "e1"
"5954" "e1_38" 1 "b" 211 "1" "RCV" "e1"
"5955" "e1_38" 1 "b" 322 "1" "Adv" "e1"
"5956" "e1_38" 1 "b" 561 "1" "MainV" "e1"
"5957" "e1_38" 1 "b" 259 "1" "CL" "e1"
"5958" "e1_38" 1 "b" 195 "1" "RCNP" "e1"
"5959" "e1_38" 1 "b" 418 "1" "MainO" "e1"
"5960" "e1_38" 1 "b" 235 "1" "headnoun" "e1"
"5961" "e1_38" 10 "c" 275 "1" "BEI" "e1"
"5962" "e1_38" 10 "c" 386 "1" "Adv" "e1"
"5963" "e1_38" 10 "c" 442 "1" "MainO" "e1"
"5964" "e1_38" 10 "c" 434 "1" "MainV" "e1"
"5965" "e1_38" 10 "c" 880 "1" "headnoun" "e1"
"5966" "e1_38" 10 "c" 506 "1" "de" "e1"
"5967" "e1_38" 10 "c" 450 "1" "RCV" "e1"
"5968" "e1_38" 10 "c" 251 "1" "RCNP" "e1"
"5969" "e1_38" 11 "d" 212 "1" "RCNP" "e1"
"5970" "e1_38" 11 "d" 275 "1" "RCV" "e1"
"5971" "e1_38" 11 "d" 268 "1" "CL" "e1"
"5972" "e1_38" 11 "d" 275 "1" "BEI" "e1"
"5973" "e1_38" 11 "d" 1278 "1" "MainV" "e1"
"5974" "e1_38" 11 "d" 793 "1" "Adv" "e1"
"5975" "e1_38" 11 "d" 291 "1" "de" "e1"
"5976" "e1_38" 11 "d" 689 "1" "MainO" "e1"
"5977" "e1_38" 11 "d" 291 "1" "headnoun" "e1"
"5978" "e1_38" 12 "a" 275 "1" "de" "e1"
"5979" "e1_38" 12 "a" 291 "1" "RCV" "e1"
"5980" "e1_38" 12 "a" 283 "1" "headnoun" "e1"
"5981" "e1_38" 12 "a" 505 "1" "MainV" "e1"
"5982" "e1_38" 12 "a" 228 "1" "RCNP" "e1"
"5983" "e1_38" 12 "a" 1485 "1" "Adv" "e1"
"5984" "e1_38" 12 "a" 1548 "1" "MainO" "e1"
"5985" "e1_38" 13 "b" 243 "1" "CL" "e1"
"5986" "e1_38" 13 "b" 307 "1" "RCV" "e1"
"5987" "e1_38" 13 "b" 211 "1" "RCNP" "e1"
"5988" "e1_38" 13 "b" 371 "1" "MainV" "e1"
"5989" "e1_38" 13 "b" 347 "1" "headnoun" "e1"
"5990" "e1_38" 13 "b" 586 "1" "MainO" "e1"
"5991" "e1_38" 13 "b" 435 "1" "de" "e1"
"5992" "e1_38" 13 "b" 649 "1" "Adv" "e1"
"5993" "e1_38" 14 "c" 482 "1" "BEI" "e1"
"5994" "e1_38" 14 "c" 681 "1" "RCV" "e1"
"5995" "e1_38" 14 "c" 578 "1" "RCNP" "e1"
"5996" "e1_38" 14 "c" 553 "1" "MainV" "e1"
"5997" "e1_38" 14 "c" 2336 "1" "MainO" "e1"
"5998" "e1_38" 14 "c" 442 "1" "headnoun" "e1"
"5999" "e1_38" 14 "c" 553 "1" "Adv" "e1"
"6000" "e1_38" 14 "c" 331 "1" "de" "e1"
"6001" "e1_38" 15 "d" 339 "1" "RCNP" "e1"
"6002" "e1_38" 15 "d" 395 "1" "headnoun" "e1"
"6003" "e1_38" 15 "d" 442 "1" "RCV" "e1"
"6004" "e1_38" 15 "d" 315 "1" "BEI" "e1"
"6005" "e1_38" 15 "d" 530 "1" "MainV" "e1"
"6006" "e1_38" 15 "d" 276 "1" "CL" "e1"
"6007" "e1_38" 15 "d" 466 "1" "de" "e1"
"6008" "e1_38" 15 "d" 1772 "1" "Adv" "e1"
"6009" "e1_38" 15 "d" 928 "1" "MainO" "e1"
"6010" "e1_38" 16 "a" 275 "1" "RCV" "e1"
"6011" "e1_38" 16 "a" 323 "1" "MainV" "e1"
"6012" "e1_38" 16 "a" 419 "1" "RCNP" "e1"
"6013" "e1_38" 16 "a" 522 "1" "Adv" "e1"
"6014" "e1_38" 16 "a" 554 "1" "MainO" "e1"
"6015" "e1_38" 16 "a" 299 "1" "headnoun" "e1"
"6016" "e1_38" 16 "a" 291 "1" "de" "e1"
"6017" "e1_38" 17 "b" 1573 "1" "MainO" "e1"
"6018" "e1_38" 17 "b" 514 "1" "Adv" "e1"
"6019" "e1_38" 17 "b" 681 "1" "de" "e1"
"6020" "e1_38" 17 "b" 435 "1" "MainV" "e1"
"6021" "e1_38" 17 "b" 522 "1" "headnoun" "e1"
"6022" "e1_38" 17 "b" 323 "1" "CL" "e1"
"6023" "e1_38" 17 "b" 347 "1" "RCNP" "e1"
"6024" "e1_38" 17 "b" 450 "1" "RCV" "e1"
"6025" "e1_38" 18 "c" 227 "1" "RCV" "e1"
"6026" "e1_38" 18 "c" 378 "1" "MainV" "e1"
"6027" "e1_38" 18 "c" 386 "1" "Adv" "e1"
"6028" "e1_38" 18 "c" 267 "1" "headnoun" "e1"
"6029" "e1_38" 18 "c" 307 "1" "de" "e1"
"6030" "e1_38" 18 "c" 2058 "1" "MainO" "e1"
"6031" "e1_38" 18 "c" 188 "1" "BEI" "e1"
"6032" "e1_38" 18 "c" 219 "1" "RCNP" "e1"
"6033" "e1_38" 19 "d" 227 "1" "CL" "e1"
"6034" "e1_38" 19 "d" 474 "1" "Adv" "e1"
"6035" "e1_38" 19 "d" 243 "1" "RCV" "e1"
"6036" "e1_38" 19 "d" 378 "1" "MainV" "e1"
"6037" "e1_38" 19 "d" 235 "1" "de" "e1"
"6038" "e1_38" 19 "d" 187 "1" "BEI" "e1"
"6039" "e1_38" 19 "d" 227 "1" "headnoun" "e1"
"6040" "e1_38" 19 "d" 235 "1" "RCNP" "e1"
"6041" "e1_38" 19 "d" 824 "1" "MainO" "e1"
"6042" "e1_38" 2 "c" 307 "1" "de" "e1"
"6043" "e1_38" 2 "c" 355 "1" "MainV" "e1"
"6044" "e1_38" 2 "c" 227 "1" "RCNP" "e1"
"6045" "e1_38" 2 "c" 394 "1" "Adv" "e1"
"6046" "e1_38" 2 "c" 219 "1" "headnoun" "e1"
"6047" "e1_38" 2 "c" 244 "1" "BEI" "e1"
"6048" "e1_38" 2 "c" 729 "1" "MainO" "e1"
"6049" "e1_38" 2 "c" 243 "1" "RCV" "e1"
"6050" "e1_38" 20 "a" 458 "1" "headnoun" "e1"
"6051" "e1_38" 20 "a" 355 "1" "RCV" "e1"
"6052" "e1_38" 20 "a" 339 "1" "RCNP" "e1"
"6053" "e1_38" 20 "a" 832 "1" "MainO" "e1"
"6054" "e1_38" 20 "a" 1660 "1" "Adv" "e1"
"6055" "e1_38" 20 "a" 402 "1" "MainV" "e1"
"6056" "e1_38" 20 "a" 323 "1" "de" "e1"
"6057" "e1_38" 21 "b" 530 "1" "MainV" "e1"
"6058" "e1_38" 21 "b" 681 "1" "de" "e1"
"6059" "e1_38" 21 "b" 816 "1" "MainO" "e1"
"6060" "e1_38" 21 "b" 721 "1" "RCNP" "e1"
"6061" "e1_38" 21 "b" 729 "1" "RCV" "e1"
"6062" "e1_38" 21 "b" 673 "1" "CL" "e1"
"6063" "e1_38" 21 "b" 1835 "1" "Adv" "e1"
"6064" "e1_38" 21 "b" 920 "1" "headnoun" "e1"
"6065" "e1_38" 22 "c" 306 "1" "MainV" "e1"
"6066" "e1_38" 22 "c" 299 "1" "de" "e1"
"6067" "e1_38" 22 "c" 450 "1" "Adv" "e1"
"6068" "e1_38" 22 "c" 299 "1" "RCNP" "e1"
"6069" "e1_38" 22 "c" 299 "1" "RCV" "e1"
"6070" "e1_38" 22 "c" 354 "1" "MainO" "e1"
"6071" "e1_38" 22 "c" 260 "1" "BEI" "e1"
"6072" "e1_38" 22 "c" 251 "1" "headnoun" "e1"
"6073" "e1_38" 23 "d" 434 "1" "Adv" "e1"
"6074" "e1_38" 23 "d" 267 "1" "MainV" "e1"
"6075" "e1_38" 23 "d" 275 "1" "RCV" "e1"
"6076" "e1_38" 23 "d" 203 "1" "RCNP" "e1"
"6077" "e1_38" 23 "d" 275 "1" "CL" "e1"
"6078" "e1_38" 23 "d" 275 "1" "de" "e1"
"6079" "e1_38" 23 "d" 227 "1" "BEI" "e1"
"6080" "e1_38" 23 "d" 227 "1" "headnoun" "e1"
"6081" "e1_38" 23 "d" 442 "1" "MainO" "e1"
"6082" "e1_38" 24 "a" 315 "1" "headnoun" "e1"
"6083" "e1_38" 24 "a" 291 "1" "de" "e1"
"6084" "e1_38" 24 "a" 236 "1" "RCNP" "e1"
"6085" "e1_38" 24 "a" 434 "1" "Adv" "e1"
"6086" "e1_38" 24 "a" 545 "1" "MainV" "e1"
"6087" "e1_38" 24 "a" 434 "1" "RCV" "e1"
"6088" "e1_38" 24 "a" 498 "1" "MainO" "e1"
"6089" "e1_38" 3 "d" 602 "1" "Adv" "e1"
"6090" "e1_38" 3 "d" 490 "1" "BEI" "e1"
"6091" "e1_38" 3 "d" 602 "1" "RCNP" "e1"
"6092" "e1_38" 3 "d" 419 "1" "CL" "e1"
"6093" "e1_38" 3 "d" 713 "1" "MainO" "e1"
"6094" "e1_38" 3 "d" 482 "1" "de" "e1"
"6095" "e1_38" 3 "d" 458 "1" "RCV" "e1"
"6096" "e1_38" 3 "d" 538 "1" "headnoun" "e1"
"6097" "e1_38" 3 "d" 777 "1" "MainV" "e1"
"6098" "e1_38" 4 "a" 394 "1" "RCNP" "e1"
"6099" "e1_38" 4 "a" 522 "1" "Adv" "e1"
"6100" "e1_38" 4 "a" 593 "1" "RCV" "e1"
"6101" "e1_38" 4 "a" 601 "1" "MainV" "e1"
"6102" "e1_38" 4 "a" 490 "1" "headnoun" "e1"
"6103" "e1_38" 4 "a" 6030 "1" "MainO" "e1"
"6104" "e1_38" 4 "a" 498 "1" "de" "e1"
"6105" "e1_38" 5 "b" 434 "1" "MainO" "e1"
"6106" "e1_38" 5 "b" 211 "1" "RCV" "e1"
"6107" "e1_38" 5 "b" 235 "1" "de" "e1"
"6108" "e1_38" 5 "b" 291 "1" "Adv" "e1"
"6109" "e1_38" 5 "b" 410 "1" "MainV" "e1"
"6110" "e1_38" 5 "b" 204 "1" "CL" "e1"
"6111" "e1_38" 5 "b" 609 "1" "headnoun" "e1"
"6112" "e1_38" 5 "b" 227 "1" "RCNP" "e1"
"6113" "e1_38" 6 "c" 275 "1" "BEI" "e1"
"6114" "e1_38" 6 "c" 275 "1" "RCNP" "e1"
"6115" "e1_38" 6 "c" 466 "1" "MainV" "e1"
"6116" "e1_38" 6 "c" 506 "1" "headnoun" "e1"
"6117" "e1_38" 6 "c" 426 "1" "MainO" "e1"
"6118" "e1_38" 6 "c" 936 "1" "Adv" "e1"
"6119" "e1_38" 6 "c" 386 "1" "RCV" "e1"
"6120" "e1_38" 6 "c" 514 "1" "de" "e1"
"6121" "e1_38" 7 "d" 561 "1" "RCV" "e1"
"6122" "e1_38" 7 "d" 490 "1" "BEI" "e1"
"6123" "e1_38" 7 "d" 1771 "1" "Adv" "e1"
"6124" "e1_38" 7 "d" 975 "1" "MainO" "e1"
"6125" "e1_38" 7 "d" 411 "1" "CL" "e1"
"6126" "e1_38" 7 "d" 466 "1" "RCNP" "e1"
"6127" "e1_38" 7 "d" 474 "1" "headnoun" "e1"
"6128" "e1_38" 7 "d" 521 "1" "MainV" "e1"
"6129" "e1_38" 7 "d" 434 "1" "de" "e1"
"6130" "e1_38" 8 "a" 283 "1" "RCV" "e1"
"6131" "e1_38" 8 "a" 498 "1" "MainV" "e1"
"6132" "e1_38" 8 "a" 283 "1" "de" "e1"
"6133" "e1_38" 8 "a" 3793 "1" "MainO" "e1"
"6134" "e1_38" 8 "a" 252 "1" "RCNP" "e1"
"6135" "e1_38" 8 "a" 1063 "1" "Adv" "e1"
"6136" "e1_38" 8 "a" 267 "1" "headnoun" "e1"
"6137" "e1_38" 9 "b" 553 "1" "Adv" "e1"
"6138" "e1_38" 9 "b" 235 "1" "headnoun" "e1"
"6139" "e1_38" 9 "b" 211 "1" "RCV" "e1"
"6140" "e1_38" 9 "b" 936 "1" "MainO" "e1"
"6141" "e1_38" 9 "b" 219 "1" "de" "e1"
"6142" "e1_38" 9 "b" 649 "1" "MainV" "e1"
"6143" "e1_38" 9 "b" 212 "1" "CL" "e1"
"6144" "e1_38" 9 "b" 227 "1" "RCNP" "e1"
"6145" "e1_39" 1 "c" 594 "1" "MainO" "e1"
"6146" "e1_39" 1 "c" 505 "1" "RCV" "e1"
"6147" "e1_39" 1 "c" 443 "1" "RCNP" "e1"
"6148" "e1_39" 1 "c" 379 "1" "BEI" "e1"
"6149" "e1_39" 1 "c" 363 "1" "de" "e1"
"6150" "e1_39" 1 "c" 387 "1" "headnoun" "e1"
"6151" "e1_39" 1 "c" 370 "1" "Adv" "e1"
"6152" "e1_39" 1 "c" 737 "1" "MainV" "e1"
"6153" "e1_39" 10 "d" 649 "1" "MainO" "e1"
"6154" "e1_39" 10 "d" 506 "1" "de" "e1"
"6155" "e1_39" 10 "d" 490 "1" "headnoun" "e1"
"6156" "e1_39" 10 "d" 474 "1" "Adv" "e1"
"6157" "e1_39" 10 "d" 355 "1" "BEI" "e1"
"6158" "e1_39" 10 "d" 514 "1" "RCV" "e1"
"6159" "e1_39" 10 "d" 554 "1" "RCNP" "e1"
"6160" "e1_39" 10 "d" 323 "1" "CL" "e1"
"6161" "e1_39" 10 "d" 387 "1" "MainV" "e1"
"6162" "e1_39" 11 "a" 633 "0" "headnoun" "e1"
"6163" "e1_39" 11 "a" 609 "0" "MainO" "e1"
"6164" "e1_39" 11 "a" 570 "0" "RCV" "e1"
"6165" "e1_39" 11 "a" 474 "0" "Adv" "e1"
"6166" "e1_39" 11 "a" 553 "0" "de" "e1"
"6167" "e1_39" 11 "a" 418 "0" "RCNP" "e1"
"6168" "e1_39" 11 "a" 514 "0" "MainV" "e1"
"6169" "e1_39" 12 "b" 331 "1" "de" "e1"
"6170" "e1_39" 12 "b" 601 "1" "RCNP" "e1"
"6171" "e1_39" 12 "b" 562 "1" "CL" "e1"
"6172" "e1_39" 12 "b" 689 "1" "MainO" "e1"
"6173" "e1_39" 12 "b" 1071 "1" "headnoun" "e1"
"6174" "e1_39" 12 "b" 618 "1" "MainV" "e1"
"6175" "e1_39" 12 "b" 497 "1" "Adv" "e1"
"6176" "e1_39" 12 "b" 458 "1" "RCV" "e1"
"6177" "e1_39" 13 "c" 339 "1" "RCV" "e1"
"6178" "e1_39" 13 "c" 451 "1" "BEI" "e1"
"6179" "e1_39" 13 "c" 745 "1" "headnoun" "e1"
"6180" "e1_39" 13 "c" 490 "1" "Adv" "e1"
"6181" "e1_39" 13 "c" 578 "1" "MainV" "e1"
"6182" "e1_39" 13 "c" 394 "1" "de" "e1"
"6183" "e1_39" 13 "c" 705 "1" "RCNP" "e1"
"6184" "e1_39" 13 "c" 649 "1" "MainO" "e1"
"6185" "e1_39" 14 "d" 713 "1" "MainV" "e1"
"6186" "e1_39" 14 "d" 1064 "1" "CL" "e1"
"6187" "e1_39" 14 "d" 633 "1" "Adv" "e1"
"6188" "e1_39" 14 "d" 634 "1" "MainO" "e1"
"6189" "e1_39" 14 "d" 482 "1" "de" "e1"
"6190" "e1_39" 14 "d" 625 "1" "headnoun" "e1"
"6191" "e1_39" 14 "d" 689 "1" "RCNP" "e1"
"6192" "e1_39" 14 "d" 569 "1" "BEI" "e1"
"6193" "e1_39" 14 "d" 442 "1" "RCV" "e1"
"6194" "e1_39" 15 "a" 323 "1" "de" "e1"
"6195" "e1_39" 15 "a" 538 "1" "RCV" "e1"
"6196" "e1_39" 15 "a" 960 "1" "MainO" "e1"
"6197" "e1_39" 15 "a" 681 "1" "RCNP" "e1"
"6198" "e1_39" 15 "a" 474 "1" "headnoun" "e1"
"6199" "e1_39" 15 "a" 832 "1" "Adv" "e1"
"6200" "e1_39" 15 "a" 705 "1" "MainV" "e1"
"6201" "e1_39" 16 "b" 458 "1" "RCV" "e1"
"6202" "e1_39" 16 "b" 354 "1" "de" "e1"
"6203" "e1_39" 16 "b" 1063 "1" "MainO" "e1"
"6204" "e1_39" 16 "b" 450 "1" "MainV" "e1"
"6205" "e1_39" 16 "b" 466 "1" "RCNP" "e1"
"6206" "e1_39" 16 "b" 450 "1" "Adv" "e1"
"6207" "e1_39" 16 "b" 490 "1" "CL" "e1"
"6208" "e1_39" 16 "b" 387 "1" "headnoun" "e1"
"6209" "e1_39" 17 "c" 721 "1" "MainO" "e1"
"6210" "e1_39" 17 "c" 586 "1" "headnoun" "e1"
"6211" "e1_39" 17 "c" 411 "1" "de" "e1"
"6212" "e1_39" 17 "c" 602 "1" "MainV" "e1"
"6213" "e1_39" 17 "c" 490 "1" "Adv" "e1"
"6214" "e1_39" 17 "c" 840 "1" "RCNP" "e1"
"6215" "e1_39" 17 "c" 2122 "1" "BEI" "e1"
"6216" "e1_39" 17 "c" 1445 "1" "RCV" "e1"
"6217" "e1_39" 18 "d" 546 "1" "BEI" "e1"
"6218" "e1_39" 18 "d" 705 "1" "RCNP" "e1"
"6219" "e1_39" 18 "d" 323 "1" "de" "e1"
"6220" "e1_39" 18 "d" 458 "1" "Adv" "e1"
"6221" "e1_39" 18 "d" 856 "1" "CL" "e1"
"6222" "e1_39" 18 "d" 912 "1" "RCV" "e1"
"6223" "e1_39" 18 "d" 586 "1" "headnoun" "e1"
"6224" "e1_39" 18 "d" 458 "1" "MainV" "e1"
"6225" "e1_39" 18 "d" 761 "1" "MainO" "e1"
"6226" "e1_39" 19 "a" 459 "1" "de" "e1"
"6227" "e1_39" 19 "a" 792 "1" "MainV" "e1"
"6228" "e1_39" 19 "a" 657 "1" "RCV" "e1"
"6229" "e1_39" 19 "a" 1023 "1" "MainO" "e1"
"6230" "e1_39" 19 "a" 1111 "1" "Adv" "e1"
"6231" "e1_39" 19 "a" 490 "1" "RCNP" "e1"
"6232" "e1_39" 19 "a" 1230 "1" "headnoun" "e1"
"6233" "e1_39" 2 "d" 618 "1" "Adv" "e1"
"6234" "e1_39" 2 "d" 537 "1" "RCV" "e1"
"6235" "e1_39" 2 "d" 649 "1" "MainO" "e1"
"6236" "e1_39" 2 "d" 713 "1" "BEI" "e1"
"6237" "e1_39" 2 "d" 633 "1" "MainV" "e1"
"6238" "e1_39" 2 "d" 633 "1" "de" "e1"
"6239" "e1_39" 2 "d" 657 "1" "CL" "e1"
"6240" "e1_39" 2 "d" 610 "1" "RCNP" "e1"
"6241" "e1_39" 2 "d" 474 "1" "headnoun" "e1"
"6242" "e1_39" 20 "b" 482 "1" "MainO" "e1"
"6243" "e1_39" 20 "b" 451 "1" "CL" "e1"
"6244" "e1_39" 20 "b" 689 "1" "RCV" "e1"
"6245" "e1_39" 20 "b" 633 "1" "MainV" "e1"
"6246" "e1_39" 20 "b" 585 "1" "de" "e1"
"6247" "e1_39" 20 "b" 649 "1" "headnoun" "e1"
"6248" "e1_39" 20 "b" 665 "1" "Adv" "e1"
"6249" "e1_39" 20 "b" 752 "1" "RCNP" "e1"
"6250" "e1_39" 21 "c" 793 "1" "MainO" "e1"
"6251" "e1_39" 21 "c" 602 "1" "headnoun" "e1"
"6252" "e1_39" 21 "c" 538 "1" "de" "e1"
"6253" "e1_39" 21 "c" 610 "1" "RCV" "e1"
"6254" "e1_39" 21 "c" 626 "1" "BEI" "e1"
"6255" "e1_39" 21 "c" 832 "1" "RCNP" "e1"
"6256" "e1_39" 21 "c" 832 "1" "MainV" "e1"
"6257" "e1_39" 21 "c" 602 "1" "Adv" "e1"
"6258" "e1_39" 22 "d" 363 "1" "CL" "e1"
"6259" "e1_39" 22 "d" 466 "1" "MainO" "e1"
