"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"1499" "V3" 9 "e1a" 11 "c" 10 "forgotten_about" "rt" 753 "ungram" "hi" -1 1 1 "english" "spr"
"15001" "V3" 9 "e1a" 5 "a" 10 "missed" "rt" 1010 "gram" "hi" 1 1 -1 "english" "spr"
"1501" "V3" 9 "e1a" 13 "a" 10 "ignored" "rt" 746 "gram" "hi" 1 1 -1 "english" "spr"
"15021" "V3" 9 "e1a" 4 "d" 10 "hired" "rt" 1146 "ungram" "lo" -1 -1 -1 "english" "spr"
"1503" "V3" 9 "e1a" 12 "d" 10 "seen" "rt" 1026 "ungram" "lo" -1 -1 -1 "english" "spr"
"15041" "V3" 9 "e1a" 15 "c" 10 "described" "rt" 938 "ungram" "hi" -1 1 1 "english" "spr"
"1505" "V2" 36 "e1a" 15 "b" 15 "pleased" "rt" 561 "gram" "lo" 1 -1 1 "english" "spr"
"1506" "V2" 36 "e1a" 2 "a" 15 "frightened" "rt" 482 "gram" "hi" 1 1 -1 "english" "spr"
"1507" "V2" 36 "e1a" 6 "a" 15 "distracted" "rt" 650 "gram" "hi" 1 1 -1 "english" "spr"
"1508" "V2" 36 "e1a" 14 "a" 15 "surprised" "rt" 682 "gram" "hi" 1 1 -1 "english" "spr"
"1509" "V2" 36 "e1a" 3 "b" 15 "injured" "rt" 978 "gram" "lo" 1 -1 1 "english" "spr"
"1510" "V2" 36 "e1a" 10 "a" 15 "annoyed" "rt" 770 "gram" "hi" 1 1 -1 "english" "spr"
"1511" "V2" 36 "e1a" 7 "b" 15 "troubled" "rt" 410 "gram" "lo" 1 -1 1 "english" "spr"
"1512" "V2" 36 "e1a" 11 "b" 15 "helped" "rt" 1138 "gram" "lo" 1 -1 1 "english" "spr"
"1513" "V2" 10 "e1a" 9 "b" 15 "hurt" "rt" 1042 "gram" "lo" 1 -1 1 "english" "spr"
"1514" "V2" 10 "e1a" 4 "a" 15 "confused" "rt" 824 "gram" "hi" 1 1 -1 "english" "spr"
"1515" "V2" 10 "e1a" 5 "b" 15 "sheltered" "rt" 1041 "gram" "lo" 1 -1 1 "english" "spr"
"1516" "V2" 10 "e1a" 1 "b" 15 "hurt" "rt" 650 "gram" "lo" 1 -1 1 "english" "spr"
"1517" "V2" 10 "e1a" 8 "a" 15 "hurt" "rt" 530 "gram" "hi" 1 1 -1 "english" "spr"
"1518" "V2" 10 "e1a" 12 "a" 15 "disturbed" "rt" 482 "gram" "hi" 1 1 -1 "english" "spr"
"1519" "V2" 10 "e1a" 16 "a" 15 "disturbed" "rt" 738 "gram" "hi" 1 1 -1 "english" "spr"
"1520" "V2" 10 "e1a" 13 "b" 15 "hit" "rt" 602 "gram" "lo" 1 -1 1 "english" "spr"
"1521" "V2" 11 "e1a" 8 "b" 15 "hurt" "rt" 1098 "gram" "lo" 1 -1 1 "english" "spr"
"1522" "V2" 11 "e1a" 15 "a" 15 "pleased" "rt" 1625 "gram" "hi" 1 1 -1 "english" "spr"
"1523" "V2" 11 "e1a" 4 "b" 15 "confused" "rt" 1314 "gram" "lo" 1 -1 1 "english" "spr"
"1524" "V2" 11 "e1a" 16 "b" 15 "disturbed" "rt" 3912 "gram" "lo" 1 -1 1 "english" "spr"
"1525" "V2" 11 "e1a" 11 "a" 15 "helped" "rt" 994 "gram" "hi" 1 1 -1 "english" "spr"
"1526" "V2" 11 "e1a" 12 "b" 15 "disturbed" "rt" 994 "gram" "lo" 1 -1 1 "english" "spr"
"1527" "V2" 11 "e1a" 7 "a" 15 "troubled" "rt" 914 "gram" "hi" 1 1 -1 "english" "spr"
"1528" "V2" 11 "e1a" 3 "a" 15 "injured" "rt" 922 "gram" "hi" 1 1 -1 "english" "spr"
"1529" "V2" 12 "e1a" 15 "b" 15 "pleased" "rt" 850 "gram" "lo" 1 -1 1 "english" "spr"
"1530" "V2" 12 "e1a" 11 "b" 15 "helped" "rt" 1042 "gram" "lo" 1 -1 1 "english" "spr"
"1531" "V2" 12 "e1a" 6 "a" 15 "distracted" "rt" 1066 "gram" "hi" 1 1 -1 "english" "spr"
"1532" "V2" 12 "e1a" 7 "b" 15 "troubled" "rt" 1297 "gram" "lo" 1 -1 1 "english" "spr"
"1533" "V2" 12 "e1a" 14 "a" 15 "surprised" "rt" 1025 "gram" "hi" 1 1 -1 "english" "spr"
"1534" "V2" 12 "e1a" 10 "a" 15 "annoyed" "rt" 841 "gram" "hi" 1 1 -1 "english" "spr"
"1535" "V2" 12 "e1a" 3 "b" 15 "injured" "rt" 793 "gram" "lo" 1 -1 1 "english" "spr"
"1536" "V2" 12 "e1a" 2 "a" 15 "frightened" "rt" 674 "gram" "hi" 1 1 -1 "english" "spr"
"1537" "V2" 13 "e1a" 2 "b" 15 "frightened" "rt" 443 "gram" "lo" 1 -1 1 "english" "spr"
"1538" "V2" 13 "e1a" 10 "b" 15 "annoyed" "rt" 650 "gram" "lo" 1 -1 1 "english" "spr"
"1539" "V2" 13 "e1a" 5 "a" 15 "sheltered" "rt" 706 "gram" "hi" 1 1 -1 "english" "spr"
"1540" "V2" 13 "e1a" 13 "a" 15 "hit" "rt" 770 "gram" "hi" 1 1 -1 "english" "spr"
"1541" "V2" 13 "e1a" 14 "b" 15 "surprised" "rt" 594 "gram" "lo" 1 -1 1 "english" "spr"
"1542" "V2" 13 "e1a" 6 "b" 15 "distracted" "rt" 714 "gram" "lo" 1 -1 1 "english" "spr"
"1543" "V2" 13 "e1a" 9 "a" 15 "hurt" "rt" 522 "gram" "hi" 1 1 -1 "english" "spr"
"1544" "V2" 13 "e1a" 1 "a" 15 "hurt" "rt" 498 "gram" "hi" 1 1 -1 "english" "spr"
"1545" "V2" 14 "e1a" 4 "a" 15 "confused" "rt" 1242 "gram" "hi" 1 1 -1 "english" "spr"
"1546" "V2" 14 "e1a" 13 "b" 15 "hit" "rt" 1338 "gram" "lo" 1 -1 1 "english" "spr"
"1547" "V2" 14 "e1a" 12 "a" 15 "disturbed" "rt" 1242 "gram" "hi" 1 1 -1 "english" "spr"
"1548" "V2" 14 "e1a" 16 "a" 15 "disturbed" "rt" 1242 "gram" "hi" 1 1 -1 "english" "spr"
"1549" "V2" 14 "e1a" 5 "b" 15 "sheltered" "rt" 1497 "gram" "lo" 1 -1 1 "english" "spr"
"1550" "V2" 14 "e1a" 1 "b" 15 "hurt" "rt" 1010 "gram" "lo" 1 -1 1 "english" "spr"
"1551" "V2" 14 "e1a" 8 "a" 15 "hurt" "rt" 818 "gram" "hi" 1 1 -1 "english" "spr"
"1552" "V2" 14 "e1a" 9 "b" 15 "hurt" "rt" 1074 "gram" "lo" 1 -1 1 "english" "spr"
"1553" "V2" 15 "e1a" 16 "b" 15 "disturbed" "rt" 1610 "gram" "lo" 1 -1 1 "english" "spr"
"1554" "V2" 15 "e1a" 15 "a" 15 "pleased" "rt" 658 "gram" "hi" 1 1 -1 "english" "spr"
"1555" "V2" 15 "e1a" 11 "a" 15 "helped" "rt" 474 "gram" "hi" 1 1 -1 "english" "spr"
"1556" "V2" 15 "e1a" 8 "b" 15 "hurt" "rt" 666 "gram" "lo" 1 -1 1 "english" "spr"
"1557" "V2" 15 "e1a" 12 "b" 15 "disturbed" "rt" 521 "gram" "lo" 1 -1 1 "english" "spr"
"1558" "V2" 15 "e1a" 7 "a" 15 "troubled" "rt" 467 "gram" "hi" 1 1 -1 "english" "spr"
"1559" "V2" 15 "e1a" 3 "a" 15 "injured" "rt" 642 "gram" "hi" 1 1 -1 "english" "spr"
"1560" "V2" 15 "e1a" 4 "b" 15 "confused" "rt" 810 "gram" "lo" 1 -1 1 "english" "spr"
"1561" "V2" 16 "e1a" 14 "a" 15 "surprised" "rt" 818 "gram" "hi" 1 1 -1 "english" "spr"
"1562" "V2" 16 "e1a" 11 "b" 15 "helped" "rt" 834 "gram" "lo" 1 -1 1 "english" "spr"
"1563" "V2" 16 "e1a" 6 "a" 15 "distracted" "rt" 1634 "gram" "hi" 1 1 -1 "english" "spr"
"1564" "V2" 16 "e1a" 10 "a" 15 "annoyed" "rt" 1162 "gram" "hi" 1 1 -1 "english" "spr"
"1565" "V2" 16 "e1a" 3 "b" 15 "injured" "rt" 1138 "gram" "lo" 1 -1 1 "english" "spr"
"1566" "V2" 16 "e1a" 15 "b" 15 "pleased" "rt" 890 "gram" "lo" 1 -1 1 "english" "spr"
"1567" "V2" 16 "e1a" 7 "b" 15 "troubled" "rt" 802 "gram" "lo" 1 -1 1 "english" "spr"
"1568" "V2" 16 "e1a" 2 "a" 15 "frightened" "rt" 954 "gram" "hi" 1 1 -1 "english" "spr"
"1569" "V2" 17 "e1a" 9 "a" 15 "hurt" "rt" 922 "gram" "hi" 1 1 -1 "english" "spr"
"1570" "V2" 17 "e1a" 5 "a" 15 "sheltered" "rt" 3809 "gram" "hi" 1 1 -1 "english" "spr"
"1571" "V2" 17 "e1a" 13 "a" 15 "hit" "rt" 1234 "gram" "hi" 1 1 -1 "english" "spr"
"1572" "V2" 17 "e1a" 1 "a" 15 "hurt" "rt" 426 "gram" "hi" 1 1 -1 "english" "spr"
"1573" "V2" 17 "e1a" 6 "b" 15 "distracted" "rt" 530 "gram" "lo" 1 -1 1 "english" "spr"
"1574" "V2" 17 "e1a" 2 "b" 15 "frightened" "rt" 418 "gram" "lo" 1 -1 1 "english" "spr"
"1575" "V2" 17 "e1a" 10 "b" 15 "annoyed" "rt" 522 "gram" "lo" 1 -1 1 "english" "spr"
"1576" "V2" 17 "e1a" 14 "b" 15 "surprised" "rt" 778 "gram" "lo" 1 -1 1 "english" "spr"
"1577" "V2" 18 "e1a" 16 "a" 15 "disturbed" "rt" 818 "gram" "hi" 1 1 -1 "english" "spr"
"1578" "V2" 18 "e1a" 1 "b" 15 "hurt" "rt" 1010 "gram" "lo" 1 -1 1 "english" "spr"
"1579" "V2" 18 "e1a" 12 "a" 15 "disturbed" "rt" 866 "gram" "hi" 1 1 -1 "english" "spr"
"1580" "V2" 18 "e1a" 5 "b" 15 "sheltered" "rt" 881 "gram" "lo" 1 -1 1 "english" "spr"
"1581" "V2" 18 "e1a" 4 "a" 15 "confused" "rt" 770 "gram" "hi" 1 1 -1 "english" "spr"
"1582" "V2" 18 "e1a" 8 "a" 15 "hurt" "rt" 1050 "gram" "hi" 1 1 -1 "english" "spr"
"1583" "V2" 18 "e1a" 9 "b" 15 "hurt" "rt" 801 "gram" "lo" 1 -1 1 "english" "spr"
"1584" "V2" 18 "e1a" 13 "b" 15 "hit" "rt" 530 "gram" "lo" 1 -1 1 "english" "spr"
"1585" "V2" 19 "e1a" 3 "a" 15 "injured" "rt" 673 "gram" "hi" 1 1 -1 "english" "spr"
"1586" "V2" 19 "e1a" 7 "a" 15 "troubled" "rt" 594 "gram" "hi" 1 1 -1 "english" "spr"
"1587" "V2" 19 "e1a" 4 "b" 15 "confused" "rt" 585 "gram" "lo" 1 -1 1 "english" "spr"
"1588" "V2" 19 "e1a" 8 "b" 15 "hurt" "rt" 450 "gram" "lo" 1 -1 1 "english" "spr"
"1589" "V2" 19 "e1a" 15 "a" 15 "pleased" "rt" 586 "gram" "hi" 1 1 -1 "english" "spr"
"1590" "V2" 19 "e1a" 12 "b" 15 "disturbed" "rt" 538 "gram" "lo" 1 -1 1 "english" "spr"
"1591" "V2" 19 "e1a" 16 "b" 15 "disturbed" "rt" 417 "gram" "lo" 1 -1 1 "english" "spr"
"1592" "V2" 19 "e1a" 11 "a" 15 "helped" "rt" 482 "gram" "hi" 1 1 -1 "english" "spr"
"1593" "V2" 2 "e1a" 9 "b" 15 "hurt" "rt" 882 "gram" "lo" 1 -1 1 "english" "spr"
"1594" "V2" 2 "e1a" 8 "a" 15 "hurt" "rt" 858 "gram" "hi" 1 1 -1 "english" "spr"
"1595" "V2" 2 "e1a" 13 "b" 15 "hit" "rt" 1186 "gram" "lo" 1 -1 1 "english" "spr"
"1596" "V2" 2 "e1a" 5 "b" 15 "sheltered" "rt" 626 "gram" "lo" 1 -1 1 "english" "spr"
"1597" "V2" 2 "e1a" 4 "a" 15 "confused" "rt" 466 "gram" "hi" 1 1 -1 "english" "spr"
"1598" "V2" 2 "e1a" 12 "a" 15 "disturbed" "rt" 1097 "gram" "hi" 1 1 -1 "english" "spr"
"1599" "V2" 2 "e1a" 16 "a" 15 "disturbed" "rt" 522 "gram" "hi" 1 1 -1 "english" "spr"
"1600" "V2" 2 "e1a" 1 "b" 15 "hurt" "rt" 522 "gram" "lo" 1 -1 1 "english" "spr"
"1601" "V2" 20 "e1a" 15 "b" 15 "pleased" "rt" 816 "gram" "lo" 1 -1 1 "english" "spr"
"1602" "V2" 20 "e1a" 2 "a" 15 "frightened" "rt" 706 "gram" "hi" 1 1 -1 "english" "spr"
"1603" "V2" 20 "e1a" 14 "a" 15 "surprised" "rt" 922 "gram" "hi" 1 1 -1 "english" "spr"
"1604" "V2" 20 "e1a" 6 "a" 15 "distracted" "rt" 626 "gram" "hi" 1 1 -1 "english" "spr"
"1605" "V2" 20 "e1a" 7 "b" 15 "troubled" "rt" 545 "gram" "lo" 1 -1 1 "english" "spr"
"1606" "V2" 20 "e1a" 10 "a" 15 "annoyed" "rt" 434 "gram" "hi" 1 1 -1 "english" "spr"
"1607" "V2" 20 "e1a" 3 "b" 15 "injured" "rt" 394 "gram" "lo" 1 -1 1 "english" "spr"
"1608" "V2" 20 "e1a" 11 "b" 15 "helped" "rt" 402 "gram" "lo" 1 -1 1 "english" "spr"
"1609" "V2" 21 "e1a" 1 "a" 15 "hurt" "rt" 1810 "gram" "hi" 1 1 -1 "english" "spr"
"1610" "V2" 21 "e1a" 13 "a" 15 "hit" "rt" 1306 "gram" "hi" 1 1 -1 "english" "spr"
"1611" "V2" 21 "e1a" 9 "a" 15 "hurt" "rt" 1722 "gram" "hi" 1 1 -1 "english" "spr"
"1612" "V2" 21 "e1a" 10 "b" 15 "annoyed" "rt" 1145 "gram" "lo" 1 -1 1 "english" "spr"
"1613" "V2" 21 "e1a" 5 "a" 15 "sheltered" "rt" 1682 "gram" "hi" 1 1 -1 "english" "spr"
"1614" "V2" 21 "e1a" 6 "b" 15 "distracted" "rt" 1361 "gram" "lo" 1 -1 1 "english" "spr"
"1615" "V2" 21 "e1a" 2 "b" 15 "frightened" "rt" 1210 "gram" "lo" 1 -1 1 "english" "spr"
"1616" "V2" 21 "e1a" 14 "b" 15 "surprised" "rt" 1122 "gram" "lo" 1 -1 1 "english" "spr"
"1617" "V2" 22 "e1a" 16 "a" 15 "disturbed" "rt" 682 "gram" "hi" 1 1 -1 "english" "spr"
"1618" "V2" 22 "e1a" 5 "b" 15 "sheltered" "rt" 842 "gram" "lo" 1 -1 1 "english" "spr"
"1619" "V2" 22 "e1a" 12 "a" 15 "disturbed" "rt" 690 "gram" "hi" 1 1 -1 "english" "spr"
"1620" "V2" 22 "e1a" 4 "a" 15 "confused" "rt" 650 "gram" "hi" 1 1 -1 "english" "spr"
"1621" "V2" 22 "e1a" 1 "b" 15 "hurt" "rt" 642 "gram" "lo" 1 -1 1 "english" "spr"
"1622" "V2" 22 "e1a" 9 "b" 15 "hurt" "rt" 642 "gram" "lo" 1 -1 1 "english" "spr"
"1623" "V2" 22 "e1a" 8 "a" 15 "hurt" "rt" 618 "gram" "hi" 1 1 -1 "english" "spr"
"1624" "V2" 22 "e1a" 13 "b" 15 "hit" "rt" 634 "gram" "lo" 1 -1 1 "english" "spr"
"1625" "V2" 23 "e1a" 3 "a" 15 "injured" "rt" 895 "gram" "hi" 1 1 -1 "english" "spr"
"1626" "V2" 23 "e1a" 12 "b" 15 "disturbed" "rt" 985 "gram" "lo" 1 -1 1 "english" "spr"
"1627" "V2" 23 "e1a" 16 "b" 15 "disturbed" "rt" 1065 "gram" "lo" 1 -1 1 "english" "spr"
"1628" "V2" 23 "e1a" 11 "a" 15 "helped" "rt" 1026 "gram" "hi" 1 1 -1 "english" "spr"
"1629" "V2" 23 "e1a" 15 "a" 15 "pleased" "rt" 882 "gram" "hi" 1 1 -1 "english" "spr"
"1630" "V2" 23 "e1a" 8 "b" 15 "hurt" "rt" 866 "gram" "lo" 1 -1 1 "english" "spr"
"1631" "V2" 23 "e1a" 7 "a" 15 "troubled" "rt" 834 "gram" "hi" 1 1 -1 "english" "spr"
"1632" "V2" 23 "e1a" 4 "b" 15 "confused" "rt" 786 "gram" "lo" 1 -1 1 "english" "spr"
"1633" "V2" 24 "e1a" 7 "b" 15 "troubled" "rt" 1586 "gram" "lo" 1 -1 1 "english" "spr"
"1634" "V2" 24 "e1a" 3 "b" 15 "injured" "rt" 2297 "gram" "lo" 1 -1 1 "english" "spr"
"1635" "V2" 24 "e1a" 6 "a" 15 "distracted" "rt" 1474 "gram" "hi" 1 1 -1 "english" "spr"
"1636" "V2" 24 "e1a" 14 "a" 15 "surprised" "rt" 1873 "gram" "hi" 1 1 -1 "english" "spr"
"1637" "V2" 24 "e1a" 15 "b" 15 "pleased" "rt" 1490 "gram" "lo" 1 -1 1 "english" "spr"
"1638" "V2" 24 "e1a" 11 "b" 15 "helped" "rt" 1122 "gram" "lo" 1 -1 1 "english" "spr"
"1639" "V2" 24 "e1a" 2 "a" 15 "frightened" "rt" 1266 "gram" "hi" 1 1 -1 "english" "spr"
"1640" "V2" 24 "e1a" 10 "a" 15 "annoyed" "rt" 1298 "gram" "hi" 1 1 -1 "english" "spr"
"1641" "V2" 25 "e1a" 2 "b" 15 "frightened" "rt" 1354 "gram" "lo" 1 -1 1 "english" "spr"
"1642" "V2" 25 "e1a" 9 "a" 15 "hurt" "rt" 1266 "gram" "hi" 1 1 -1 "english" "spr"
"1643" "V2" 25 "e1a" 1 "a" 15 "hurt" "rt" 1450 "gram" "hi" 1 1 -1 "english" "spr"
"1644" "V2" 25 "e1a" 10 "b" 15 "annoyed" "rt" 1586 "gram" "lo" 1 -1 1 "english" "spr"
"1645" "V2" 25 "e1a" 5 "a" 15 "sheltered" "rt" 1330 "gram" "hi" 1 1 -1 "english" "spr"
"1646" "V2" 25 "e1a" 13 "a" 15 "hit" "rt" 858 "gram" "hi" 1 1 -1 "english" "spr"
"1647" "V2" 25 "e1a" 6 "b" 15 "distracted" "rt" 1250 "gram" "lo" 1 -1 1 "english" "spr"
"1648" "V2" 25 "e1a" 14 "b" 15 "surprised" "rt" 754 "gram" "lo" 1 -1 1 "english" "spr"
"1649" "V2" 26 "e1a" 5 "b" 15 "sheltered" "rt" 1041 "gram" "lo" 1 -1 1 "english" "spr"
"1650" "V2" 26 "e1a" 12 "a" 15 "disturbed" "rt" 826 "gram" "hi" 1 1 -1 "english" "spr"
"1651" "V2" 26 "e1a" 8 "a" 15 "hurt" "rt" 938 "gram" "hi" 1 1 -1 "english" "spr"
"1652" "V2" 26 "e1a" 1 "b" 15 "hurt" "rt" 1490 "gram" "lo" 1 -1 1 "english" "spr"
"1653" "V2" 26 "e1a" 4 "a" 15 "confused" "rt" 970 "gram" "hi" 1 1 -1 "english" "spr"
"1654" "V2" 26 "e1a" 16 "a" 15 "disturbed" "rt" 937 "gram" "hi" 1 1 -1 "english" "spr"
"1655" "V2" 26 "e1a" 9 "b" 15 "hurt" "rt" 1034 "gram" "lo" 1 -1 1 "english" "spr"
"1656" "V2" 26 "e1a" 13 "b" 15 "hit" "rt" 714 "gram" "lo" 1 -1 1 "english" "spr"
"1657" "V2" 27 "e1a" 11 "a" 15 "helped" "rt" 1810 "gram" "hi" 1 1 -1 "english" "spr"
"1658" "V2" 27 "e1a" 4 "b" 15 "confused" "rt" 994 "gram" "lo" 1 -1 1 "english" "spr"
"1659" "V2" 27 "e1a" 7 "a" 15 "troubled" "rt" 714 "gram" "hi" 1 1 -1 "english" "spr"
"1660" "V2" 27 "e1a" 12 "b" 15 "disturbed" "rt" 986 "gram" "lo" 1 -1 1 "english" "spr"
"1661" "V2" 27 "e1a" 15 "a" 15 "pleased" "rt" 1370 "gram" "hi" 1 1 -1 "english" "spr"
"1662" "V2" 27 "e1a" 16 "b" 15 "disturbed" "rt" 642 "gram" "lo" 1 -1 1 "english" "spr"
"1663" "V2" 27 "e1a" 3 "a" 15 "injured" "rt" 1298 "gram" "hi" 1 1 -1 "english" "spr"
"1664" "V2" 27 "e1a" 8 "b" 15 "hurt" "rt" 810 "gram" "lo" 1 -1 1 "english" "spr"
"1665" "V2" 28 "e1a" 7 "b" 15 "troubled" "rt" 649 "gram" "lo" 1 -1 1 "english" "spr"
"1666" "V2" 28 "e1a" 10 "a" 15 "annoyed" "rt" 658 "gram" "hi" 1 1 -1 "english" "spr"
"1667" "V2" 28 "e1a" 14 "a" 15 "surprised" "rt" 690 "gram" "hi" 1 1 -1 "english" "spr"
"1668" "V2" 28 "e1a" 15 "b" 15 "pleased" "rt" 698 "gram" "lo" 1 -1 1 "english" "spr"
"1669" "V2" 28 "e1a" 6 "a" 15 "distracted" "rt" 554 "gram" "hi" 1 1 -1 "english" "spr"
"1670" "V2" 28 "e1a" 3 "b" 15 "injured" "rt" 506 "gram" "lo" 1 -1 1 "english" "spr"
"1671" "V2" 28 "e1a" 11 "b" 15 "helped" "rt" 498 "gram" "lo" 1 -1 1 "english" "spr"
"1672" "V2" 28 "e1a" 2 "a" 15 "frightened" "rt" 514 "gram" "hi" 1 1 -1 "english" "spr"
"1673" "V2" 29 "e1a" 6 "b" 15 "distracted" "rt" 762 "gram" "lo" 1 -1 1 "english" "spr"
"1674" "V2" 29 "e1a" 1 "a" 15 "hurt" "rt" 1009 "gram" "hi" 1 1 -1 "english" "spr"
"1675" "V2" 29 "e1a" 2 "b" 15 "frightened" "rt" 874 "gram" "lo" 1 -1 1 "english" "spr"
"1676" "V2" 29 "e1a" 14 "b" 15 "surprised" "rt" 962 "gram" "lo" 1 -1 1 "english" "spr"
"1677" "V2" 29 "e1a" 5 "a" 15 "sheltered" "rt" 746 "gram" "hi" 1 1 -1 "english" "spr"
"1678" "V2" 29 "e1a" 9 "a" 15 "hurt" "rt" 682 "gram" "hi" 1 1 -1 "english" "spr"
"1679" "V2" 29 "e1a" 13 "a" 15 "hit" "rt" 810 "gram" "hi" 1 1 -1 "english" "spr"
"1680" "V2" 29 "e1a" 10 "b" 15 "annoyed" "rt" 602 "gram" "lo" 1 -1 1 "english" "spr"
"1681" "V2" 3 "e1a" 3 "a" 15 "injured" "rt" 794 "gram" "hi" 1 1 -1 "english" "spr"
"1682" "V2" 3 "e1a" 15 "a" 15 "pleased" "rt" 722 "gram" "hi" 1 1 -1 "english" "spr"
"1683" "V2" 3 "e1a" 7 "a" 15 "troubled" "rt" 618 "gram" "hi" 1 1 -1 "english" "spr"
"1684" "V2" 3 "e1a" 12 "b" 15 "disturbed" "rt" 706 "gram" "lo" 1 -1 1 "english" "spr"
"1685" "V2" 3 "e1a" 16 "b" 15 "disturbed" "rt" 666 "gram" "lo" 1 -1 1 "english" "spr"
"1686" "V2" 3 "e1a" 4 "b" 15 "confused" "rt" 546 "gram" "lo" 1 -1 1 "english" "spr"
"1687" "V2" 3 "e1a" 8 "b" 15 "hurt" "rt" 1058 "gram" "lo" 1 -1 1 "english" "spr"
"1688" "V2" 3 "e1a" 11 "a" 15 "helped" "rt" 506 "gram" "hi" 1 1 -1 "english" "spr"
"1689" "V2" 30 "e1a" 8 "a" 15 "hurt" "rt" 442 "gram" "hi" 1 1 -1 "english" "spr"
"1690" "V2" 30 "e1a" 12 "a" 15 "disturbed" "rt" 466 "gram" "hi" 1 1 -1 "english" "spr"
"1691" "V2" 30 "e1a" 1 "b" 15 "hurt" "rt" 834 "gram" "lo" 1 -1 1 "english" "spr"
"1692" "V2" 30 "e1a" 5 "b" 15 "sheltered" "rt" 474 "gram" "lo" 1 -1 1 "english" "spr"
"1693" "V2" 30 "e1a" 4 "a" 15 "confused" "rt" 698 "gram" "hi" 1 1 -1 "english" "spr"
"1694" "V2" 30 "e1a" 13 "b" 15 "hit" "rt" 498 "gram" "lo" 1 -1 1 "english" "spr"
"1695" "V2" 30 "e1a" 9 "b" 15 "hurt" "rt" 730 "gram" "lo" 1 -1 1 "english" "spr"
"1696" "V2" 30 "e1a" 16 "a" 15 "disturbed" "rt" 490 "gram" "hi" 1 1 -1 "english" "spr"
"1697" "V2" 31 "e1a" 4 "b" 15 "confused" "rt" 866 "gram" "lo" 1 -1 1 "english" "spr"
"1698" "V2" 31 "e1a" 15 "a" 15 "pleased" "rt" 1114 "gram" "hi" 1 1 -1 "english" "spr"
"1699" "V2" 31 "e1a" 7 "a" 15 "troubled" "rt" 906 "gram" "hi" 1 1 -1 "english" "spr"
"1700" "V2" 31 "e1a" 3 "a" 15 "injured" "rt" 714 "gram" "hi" 1 1 -1 "english" "spr"
"1701" "V2" 31 "e1a" 12 "b" 15 "disturbed" "rt" 722 "gram" "lo" 1 -1 1 "english" "spr"
"1702" "V2" 31 "e1a" 8 "b" 15 "hurt" "rt" 1226 "gram" "lo" 1 -1 1 "english" "spr"
"1703" "V2" 31 "e1a" 11 "a" 15 "helped" "rt" 722 "gram" "hi" 1 1 -1 "english" "spr"
"1704" "V2" 31 "e1a" 16 "b" 15 "disturbed" "rt" 674 "gram" "lo" 1 -1 1 "english" "spr"
"1705" "V2" 32 "e1a" 3 "b" 15 "injured" "rt" 962 "gram" "lo" 1 -1 1 "english" "spr"
"1706" "V2" 32 "e1a" 10 "a" 15 "annoyed" "rt" 1746 "gram" "hi" 1 1 -1 "english" "spr"
"1707" "V2" 32 "e1a" 6 "a" 15 "distracted" "rt" 1146 "gram" "hi" 1 1 -1 "english" "spr"
"1708" "V2" 32 "e1a" 2 "a" 15 "frightened" "rt" 1098 "gram" "hi" 1 1 -1 "english" "spr"
"1709" "V2" 32 "e1a" 15 "b" 15 "pleased" "rt" 842 "gram" "lo" 1 -1 1 "english" "spr"
"1710" "V2" 32 "e1a" 14 "a" 15 "surprised" "rt" 1442 "gram" "hi" 1 1 -1 "english" "spr"
"1711" "V2" 32 "e1a" 11 "b" 15 "helped" "rt" 738 "gram" "lo" 1 -1 1 "english" "spr"
"1712" "V2" 32 "e1a" 7 "b" 15 "troubled" "rt" 698 "gram" "lo" 1 -1 1 "english" "spr"
"1713" "V2" 33 "e1a" 5 "a" 15 "sheltered" "rt" 737 "gram" "hi" 1 1 -1 "english" "spr"
"1714" "V2" 33 "e1a" 2 "b" 15 "frightened" "rt" 1074 "gram" "lo" 1 -1 1 "english" "spr"
"1715" "V2" 33 "e1a" 9 "a" 15 "hurt" "rt" 738 "gram" "hi" 1 1 -1 "english" "spr"
"1716" "V2" 33 "e1a" 1 "a" 15 "hurt" "rt" 705 "gram" "hi" 1 1 -1 "english" "spr"
"1717" "V2" 33 "e1a" 10 "b" 15 "annoyed" "rt" 1458 "gram" "lo" 1 -1 1 "english" "spr"
"1718" "V2" 33 "e1a" 6 "b" 15 "distracted" "rt" 1034 "gram" "lo" 1 -1 1 "english" "spr"
"1719" "V2" 33 "e1a" 14 "b" 15 "surprised" "rt" 898 "gram" "lo" 1 -1 1 "english" "spr"
"1720" "V2" 33 "e1a" 13 "a" 15 "hit" "rt" 890 "gram" "hi" 1 1 -1 "english" "spr"
"1721" "V2" 34 "e1a" 1 "b" 15 "hurt" "rt" 5730 "gram" "lo" 1 -1 1 "english" "spr"
"1722" "V2" 34 "e1a" 13 "b" 15 "hit" "rt" 698 "gram" "lo" 1 -1 1 "english" "spr"
"1723" "V2" 34 "e1a" 9 "b" 15 "hurt" "rt" 1834 "gram" "lo" 1 -1 1 "english" "spr"
"1724" "V2" 34 "e1a" 4 "a" 15 "confused" "rt" 785 "gram" "hi" 1 1 -1 "english" "spr"
"1725" "V2" 34 "e1a" 8 "a" 15 "hurt" "rt" 682 "gram" "hi" 1 1 -1 "english" "spr"
