"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"450" "V3" 107 "e4" 1 "d" 9 "NA" "RRT" 378.272 "ungram" "lo" -1 -1 1 "german" "et"
"451" "V3" 38 "e4" 1 "d" 9 "NA" "RRT" 2139.392 "ungram" "lo" -1 -1 1 "german" "et"
"452" "V3" 116 "e4" 1 "d" 9 "NA" "RRT" 785.942 "ungram" "lo" -1 -1 1 "german" "et"
"453" "V3" 108 "e4" 1 "d" 9 "NA" "RRT" 1307.092 "ungram" "lo" -1 -1 1 "german" "et"
"454" "V3" 120 "e4" 1 "d" 9 "NA" "RRT" 2429.37 "ungram" "lo" -1 -1 1 "german" "et"
"455" "V3" 49 "e4" 2 "a" 9 "NA" "RRT" 580.008 "gram" "hi" 1 1 1 "german" "et"
"456" "V3" 45 "e4" 2 "a" 9 "NA" "RRT" 1794.729 "gram" "hi" 1 1 1 "german" "et"
"457" "V3" 128 "e4" 2 "a" 9 "NA" "RRT" 840.626 "gram" "hi" 1 1 1 "german" "et"
"458" "V3" 34 "e4" 2 "a" 9 "NA" "RRT" 1487.822 "gram" "hi" 1 1 1 "german" "et"
"459" "V3" 30 "e4" 2 "a" 9 "NA" "RRT" 432.931 "gram" "hi" 1 1 1 "german" "et"
"460" "V3" 108 "e4" 2 "a" 9 "NA" "RRT" 2063.736 "gram" "hi" 1 1 1 "german" "et"
"461" "V3" 38 "e4" 2 "a" 9 "NA" "RRT" 4039.14 "gram" "hi" 1 1 1 "german" "et"
"462" "V3" 116 "e4" 2 "a" 9 "NA" "RRT" 1517.286 "gram" "hi" 1 1 1 "german" "et"
"463" "V3" 112 "e4" 2 "a" 9 "NA" "RRT" 731.319 "gram" "hi" 1 1 1 "german" "et"
"464" "V3" 120 "e4" 2 "a" 9 "NA" "RRT" 1731.664 "gram" "hi" 1 1 1 "german" "et"
"465" "V3" 35 "e4" 2 "b" 9 "NA" "RRT" 365.649 "gram" "lo" 1 -1 -1 "german" "et"
"466" "V3" 31 "e4" 2 "b" 9 "NA" "RRT" 2177.173 "gram" "lo" 1 -1 -1 "german" "et"
"467" "V3" 50 "e4" 2 "b" 9 "NA" "RRT" 323.63 "gram" "lo" 1 -1 -1 "german" "et"
"468" "V3" 42 "e4" 2 "b" 9 "NA" "RRT" 1000.363 "gram" "lo" 1 -1 -1 "german" "et"
"469" "V3" 104 "e4" 2 "b" 9 "NA" "RRT" 1017.102 "gram" "lo" 1 -1 -1 "german" "et"
"470" "V3" 121 "e4" 2 "b" 9 "NA" "RRT" 714.505 "gram" "lo" 1 -1 -1 "german" "et"
"471" "V3" 117 "e4" 2 "b" 9 "NA" "RRT" 1143.255 "gram" "lo" 1 -1 -1 "german" "et"
"472" "V3" 126 "e4" 2 "b" 9 "NA" "RRT" 727.127 "gram" "lo" 1 -1 -1 "german" "et"
"473" "V3" 110 "e4" 2 "c" 9 "NA" "RRT" 1870.357 "ungram" "hi" -1 1 -1 "german" "et"
"474" "V3" 32 "e4" 2 "c" 9 "NA" "RRT" 2984.17 "ungram" "hi" -1 1 -1 "german" "et"
"475" "V3" 43 "e4" 2 "c" 9 "NA" "RRT" 395.078 "ungram" "hi" -1 1 -1 "german" "et"
"476" "V3" 114 "e4" 2 "c" 9 "NA" "RRT" 1655.964 "ungram" "hi" -1 1 -1 "german" "et"
"477" "V3" 118 "e4" 2 "c" 9 "NA" "RRT" 462.316 "ungram" "hi" -1 1 -1 "german" "et"
"478" "V3" 101 "e4" 2 "c" 9 "NA" "RRT" 1542.576 "ungram" "hi" -1 1 -1 "german" "et"
"479" "V3" 124 "e4" 2 "c" 9 "NA" "RRT" 769.163 "ungram" "hi" -1 1 -1 "german" "et"
"480" "V3" 36 "e4" 2 "c" 9 "NA" "RRT" 357.227 "ungram" "hi" -1 1 -1 "german" "et"
"481" "V3" 122 "e4" 2 "c" 9 "NA" "RRT" 2244.375 "ungram" "hi" -1 1 -1 "german" "et"
"482" "V3" 127 "e4" 2 "c" 9 "NA" "RRT" 235.362 "ungram" "hi" -1 1 -1 "german" "et"
"483" "V3" 33 "e4" 2 "d" 9 "NA" "RRT" 168.115 "ungram" "lo" -1 -1 1 "german" "et"
"484" "V3" 37 "e4" 2 "d" 9 "NA" "RRT" 222.759 "ungram" "lo" -1 -1 1 "german" "et"
"485" "V3" 106 "e4" 2 "d" 9 "NA" "RRT" 100.875 "ungram" "lo" -1 -1 1 "german" "et"
"486" "V3" 123 "e4" 2 "d" 9 "NA" "RRT" 176.527 "ungram" "lo" -1 -1 1 "german" "et"
"487" "V3" 115 "e4" 2 "d" 9 "NA" "RRT" 121.876 "ungram" "lo" -1 -1 1 "german" "et"
"488" "V3" 111 "e4" 2 "d" 9 "NA" "RRT" 407.676 "ungram" "lo" -1 -1 1 "german" "et"
"489" "V3" 48 "e4" 2 "d" 9 "NA" "RRT" 306.851 "ungram" "lo" -1 -1 1 "german" "et"
"490" "V3" 102 "e4" 2 "d" 9 "NA" "RRT" 495.989 "ungram" "lo" -1 -1 1 "german" "et"
"491" "V3" 125 "e4" 2 "d" 9 "NA" "RRT" 176.529 "ungram" "lo" -1 -1 1 "german" "et"
"492" "V3" 44 "e4" 2 "d" 9 "NA" "RRT" 727.136 "ungram" "lo" -1 -1 1 "german" "et"
"493" "V3" 44 "e4" 3 "a" 9 "NA" "RRT" 1319.775 "gram" "hi" 1 1 1 "german" "et"
"494" "V3" 41 "e4" 3 "a" 9 "NA" "RRT" 243.756 "gram" "hi" 1 1 1 "german" "et"
"495" "V3" 33 "e4" 3 "a" 9 "NA" "RRT" 592.588 "gram" "hi" 1 1 1 "german" "et"
"496" "V3" 48 "e4" 3 "a" 9 "NA" "RRT" 1059.187 "gram" "hi" 1 1 1 "german" "et"
"497" "V3" 111 "e4" 3 "a" 9 "NA" "RRT" 71.464 "gram" "hi" 1 1 1 "german" "et"
"498" "V3" 115 "e4" 3 "a" 9 "NA" "RRT" 176.532 "gram" "hi" 1 1 1 "german" "et"
"499" "V3" 125 "e4" 3 "a" 9 "NA" "RRT" 609.404 "gram" "hi" 1 1 1 "german" "et"
"500" "V3" 102 "e4" 3 "a" 9 "NA" "RRT" 659.858 "gram" "hi" 1 1 1 "german" "et"
"501" "V3" 123 "e4" 3 "a" 9 "NA" "RRT" 441.319 "gram" "hi" 1 1 1 "german" "et"
"502" "V3" 30 "e4" 3 "b" 9 "NA" "RRT" 138.698 "gram" "lo" 1 -1 -1 "german" "et"
"503" "V3" 34 "e4" 3 "b" 9 "NA" "RRT" 664.088 "gram" "lo" 1 -1 -1 "german" "et"
"504" "V3" 107 "e4" 3 "b" 9 "NA" "RRT" 197.545 "gram" "lo" 1 -1 -1 "german" "et"
"505" "V3" 45 "e4" 3 "b" 9 "NA" "RRT" 495.937 "gram" "lo" 1 -1 -1 "german" "et"
"506" "V3" 103 "e4" 3 "b" 9 "NA" "RRT" 243.763 "gram" "lo" 1 -1 -1 "german" "et"
"507" "V3" 108 "e4" 3 "b" 9 "NA" "RRT" 281.588 "gram" "lo" 1 -1 -1 "german" "et"
"508" "V3" 120 "e4" 3 "b" 9 "NA" "RRT" 941.471 "gram" "lo" 1 -1 -1 "german" "et"
"509" "V3" 38 "e4" 3 "b" 9 "NA" "RRT" 622.06 "gram" "lo" 1 -1 -1 "german" "et"
"510" "V3" 116 "e4" 3 "b" 9 "NA" "RRT" 777.539 "gram" "lo" 1 -1 -1 "german" "et"
"511" "V3" 31 "e4" 3 "c" 9 "NA" "RRT" 512.757 "ungram" "hi" -1 1 -1 "german" "et"
"512" "V3" 117 "e4" 3 "c" 9 "NA" "RRT" 781.764 "ungram" "hi" -1 1 -1 "german" "et"
"513" "V3" 35 "e4" 3 "c" 9 "NA" "RRT" 163.924 "ungram" "hi" -1 1 -1 "german" "et"
"514" "V3" 104 "e4" 3 "c" 9 "NA" "RRT" 210.137 "ungram" "hi" -1 1 -1 "german" "et"
"515" "V3" 39 "e4" 3 "c" 9 "NA" "RRT" 138.679 "ungram" "hi" -1 1 -1 "german" "et"
"516" "V3" 113 "e4" 3 "c" 9 "NA" "RRT" 323.636 "ungram" "hi" -1 1 -1 "german" "et"
"517" "V3" 109 "e4" 3 "c" 9 "NA" "RRT" 634.667 "ungram" "hi" -1 1 -1 "german" "et"
"518" "V3" 121 "e4" 3 "c" 9 "NA" "RRT" 773.337 "ungram" "hi" -1 1 -1 "german" "et"
"519" "V3" 100 "e4" 3 "c" 9 "NA" "RRT" 247.987 "ungram" "hi" -1 1 -1 "german" "et"
"520" "V3" 126 "e4" 3 "c" 9 "NA" "RRT" 395.069 "ungram" "hi" -1 1 -1 "german" "et"
"521" "V3" 50 "e4" 3 "c" 9 "NA" "RRT" 580.018 "ungram" "hi" -1 1 -1 "german" "et"
"522" "V3" 42 "e4" 3 "c" 9 "NA" "RRT" 458.123 "ungram" "hi" -1 1 -1 "german" "et"
"523" "V3" 36 "e4" 3 "d" 9 "NA" "RRT" 432.92 "ungram" "lo" -1 -1 1 "german" "et"
"524" "V3" 32 "e4" 3 "d" 9 "NA" "RRT" 2353.59 "ungram" "lo" -1 -1 1 "german" "et"
"525" "V3" 124 "e4" 3 "d" 9 "NA" "RRT" 180.737 "ungram" "lo" -1 -1 1 "german" "et"
"526" "V3" 118 "e4" 3 "d" 9 "NA" "RRT" 205.976 "ungram" "lo" -1 -1 1 "german" "et"
"527" "V3" 43 "e4" 3 "d" 9 "NA" "RRT" 20.999 "ungram" "lo" -1 -1 1 "german" "et"
"528" "V3" 122 "e4" 3 "d" 9 "NA" "RRT" 184.949 "ungram" "lo" -1 -1 1 "german" "et"
"529" "V3" 114 "e4" 3 "d" 9 "NA" "RRT" 256.352 "ungram" "lo" -1 -1 1 "german" "et"
"530" "V3" 101 "e4" 3 "d" 9 "NA" "RRT" 697.694 "ungram" "lo" -1 -1 1 "german" "et"
"531" "V3" 110 "e4" 3 "d" 9 "NA" "RRT" 500.137 "ungram" "lo" -1 -1 1 "german" "et"
"532" "V3" 43 "e4" 4 "a" 9 "NA" "RRT" 386.69 "gram" "hi" 1 1 1 "german" "et"
"533" "V3" 124 "e4" 4 "a" 9 "NA" "RRT" 121.885 "gram" "hi" 1 1 1 "german" "et"
"534" "V3" 122 "e4" 4 "a" 9 "NA" "RRT" 1214.699 "gram" "hi" 1 1 1 "german" "et"
"535" "V3" 118 "e4" 4 "a" 9 "NA" "RRT" 218.546 "gram" "hi" 1 1 1 "german" "et"
"536" "V3" 114 "e4" 4 "a" 9 "NA" "RRT" 592.619 "gram" "hi" 1 1 1 "german" "et"
"537" "V3" 110 "e4" 4 "a" 9 "NA" "RRT" 588.405 "gram" "hi" 1 1 1 "german" "et"
"538" "V3" 101 "e4" 4 "a" 9 "NA" "RRT" 773.346 "gram" "hi" 1 1 1 "german" "et"
"539" "V3" 36 "e4" 4 "a" 9 "NA" "RRT" 559.001 "gram" "hi" 1 1 1 "german" "et"
"540" "V3" 32 "e4" 4 "a" 9 "NA" "RRT" 1975.462 "gram" "hi" 1 1 1 "german" "et"
"541" "V3" 44 "e4" 4 "b" 9 "NA" "RRT" 449.727 "gram" "lo" 1 -1 -1 "german" "et"
"542" "V3" 33 "e4" 4 "b" 9 "NA" "RRT" 29.436 "gram" "lo" 1 -1 -1 "german" "et"
"543" "V3" 102 "e4" 4 "b" 9 "NA" "RRT" 222.757 "gram" "lo" 1 -1 -1 "german" "et"
"544" "V3" 106 "e4" 4 "b" 9 "NA" "RRT" 163.901 "gram" "lo" 1 -1 -1 "german" "et"
"545" "V3" 48 "e4" 4 "b" 9 "NA" "RRT" 210.163 "gram" "lo" 1 -1 -1 "german" "et"
"546" "V3" 115 "e4" 4 "b" 9 "NA" "RRT" 470.748 "gram" "lo" 1 -1 -1 "german" "et"
"547" "V3" 125 "e4" 4 "b" 9 "NA" "RRT" 748.123 "gram" "lo" 1 -1 -1 "german" "et"
"548" "V3" 34 "e4" 4 "c" 9 "NA" "RRT" 1012.909 "ungram" "hi" -1 1 -1 "german" "et"
"549" "V3" 103 "e4" 4 "c" 9 "NA" "RRT" 306.825 "ungram" "hi" -1 1 -1 "german" "et"
"550" "V3" 45 "e4" 4 "c" 9 "NA" "RRT" 1387.003 "ungram" "hi" -1 1 -1 "german" "et"
"551" "V3" 38 "e4" 4 "c" 9 "NA" "RRT" 2677.335 "ungram" "hi" -1 1 -1 "german" "et"
"552" "V3" 107 "e4" 4 "c" 9 "NA" "RRT" 466.53 "ungram" "hi" -1 1 -1 "german" "et"
"553" "V3" 49 "e4" 4 "c" 9 "NA" "RRT" 806.93 "ungram" "hi" -1 1 -1 "german" "et"
"554" "V3" 128 "e4" 4 "c" 9 "NA" "RRT" 109.289 "ungram" "hi" -1 1 -1 "german" "et"
"555" "V3" 116 "e4" 4 "c" 9 "NA" "RRT" 533.759 "ungram" "hi" -1 1 -1 "german" "et"
"556" "V3" 112 "e4" 4 "c" 9 "NA" "RRT" 395.097 "ungram" "hi" -1 1 -1 "german" "et"
"557" "V3" 108 "e4" 4 "c" 9 "NA" "RRT" 445.511 "ungram" "hi" -1 1 -1 "german" "et"
"558" "V3" 120 "e4" 4 "c" 9 "NA" "RRT" 567.413 "ungram" "hi" -1 1 -1 "german" "et"
"559" "V3" 31 "e4" 4 "d" 9 "NA" "RRT" 516.978 "ungram" "lo" -1 -1 1 "german" "et"
"560" "V3" 42 "e4" 4 "d" 9 "NA" "RRT" 189.115 "ungram" "lo" -1 -1 1 "german" "et"
"561" "V3" 126 "e4" 4 "d" 9 "NA" "RRT" 857.436 "ungram" "lo" -1 -1 1 "german" "et"
"562" "V3" 121 "e4" 4 "d" 9 "NA" "RRT" 836.403 "ungram" "lo" -1 -1 1 "german" "et"
"563" "V3" 117 "e4" 4 "d" 9 "NA" "RRT" 634.647 "ungram" "lo" -1 -1 1 "german" "et"
"564" "V3" 104 "e4" 4 "d" 9 "NA" "RRT" 357.234 "ungram" "lo" -1 -1 1 "german" "et"
"565" "V3" 113 "e4" 4 "d" 9 "NA" "RRT" 197.54 "ungram" "lo" -1 -1 1 "german" "et"
"566" "V3" 50 "e4" 4 "d" 9 "NA" "RRT" 777.6 "ungram" "lo" -1 -1 1 "german" "et"
"567" "V3" 50 "e4" 5 "a" 9 "NA" "RRT" 1920.769 "gram" "hi" 1 1 1 "german" "et"
"568" "V3" 31 "e4" 5 "a" 9 "NA" "RRT" 1580.27 "gram" "hi" 1 1 1 "german" "et"
"569" "V3" 35 "e4" 5 "a" 9 "NA" "RRT" 8.405 "gram" "hi" 1 1 1 "german" "et"
"570" "V3" 42 "e4" 5 "a" 9 "NA" "RRT" 2534.445 "gram" "hi" 1 1 1 "german" "et"
"571" "V3" 39 "e4" 5 "a" 9 "NA" "RRT" 163.894 "gram" "hi" 1 1 1 "german" "et"
"572" "V3" 121 "e4" 5 "a" 9 "NA" "RRT" 2046.892 "gram" "hi" 1 1 1 "german" "et"
"573" "V3" 113 "e4" 5 "a" 9 "NA" "RRT" 247.984 "gram" "hi" 1 1 1 "german" "et"
"574" "V3" 117 "e4" 5 "a" 9 "NA" "RRT" 1033.889 "gram" "hi" 1 1 1 "german" "et"
"575" "V3" 32 "e4" 5 "b" 9 "NA" "RRT" 1740.087 "gram" "lo" 1 -1 -1 "german" "et"
"576" "V3" 43 "e4" 5 "b" 9 "NA" "RRT" 882.64 "gram" "lo" 1 -1 -1 "german" "et"
"577" "V3" 118 "e4" 5 "b" 9 "NA" "RRT" 437.094 "gram" "lo" 1 -1 -1 "german" "et"
"578" "V3" 114 "e4" 5 "b" 9 "NA" "RRT" 1698.033 "gram" "lo" 1 -1 -1 "german" "et"
"579" "V3" 110 "e4" 5 "b" 9 "NA" "RRT" 840.591 "gram" "lo" 1 -1 -1 "german" "et"
"580" "V3" 101 "e4" 5 "b" 9 "NA" "RRT" 626.203 "gram" "lo" 1 -1 -1 "german" "et"
"581" "V3" 127 "e4" 5 "b" 9 "NA" "RRT" 323.615 "gram" "lo" 1 -1 -1 "german" "et"
"582" "V3" 122 "e4" 5 "b" 9 "NA" "RRT" 605.214 "gram" "lo" 1 -1 -1 "german" "et"
"583" "V3" 124 "e4" 5 "b" 9 "NA" "RRT" 252.18 "gram" "lo" 1 -1 -1 "german" "et"
"584" "V3" 41 "e4" 5 "c" 9 "NA" "RRT" 306.783 "ungram" "hi" -1 1 -1 "german" "et"
"585" "V3" 37 "e4" 5 "c" 9 "NA" "RRT" 361.455 "ungram" "hi" -1 1 -1 "german" "et"
"586" "V3" 33 "e4" 5 "c" 9 "NA" "RRT" 928.865 "ungram" "hi" -1 1 -1 "german" "et"
"587" "V3" 29 "e4" 5 "c" 9 "NA" "RRT" 168.106 "ungram" "hi" -1 1 -1 "german" "et"
"588" "V3" 111 "e4" 5 "c" 9 "NA" "RRT" 151.332 "ungram" "hi" -1 1 -1 "german" "et"
"589" "V3" 106 "e4" 5 "c" 9 "NA" "RRT" 163.922 "ungram" "hi" -1 1 -1 "german" "et"
"590" "V3" 102 "e4" 5 "c" 9 "NA" "RRT" 420.293 "ungram" "hi" -1 1 -1 "german" "et"
"591" "V3" 48 "e4" 5 "c" 9 "NA" "RRT" 218.578 "ungram" "hi" -1 1 -1 "german" "et"
"592" "V3" 125 "e4" 5 "c" 9 "NA" "RRT" 1807.349 "ungram" "hi" -1 1 -1 "german" "et"
"593" "V3" 119 "e4" 5 "c" 9 "NA" "RRT" 437.147 "ungram" "hi" -1 1 -1 "german" "et"
"594" "V3" 123 "e4" 5 "c" 9 "NA" "RRT" 706.116 "ungram" "hi" -1 1 -1 "german" "et"
"595" "V3" 30 "e4" 5 "d" 9 "NA" "RRT" 130.292 "ungram" "lo" -1 -1 1 "german" "et"
"596" "V3" 45 "e4" 5 "d" 9 "NA" "RRT" 1466.84 "ungram" "lo" -1 -1 1 "german" "et"
"597" "V3" 38 "e4" 5 "d" 9 "NA" "RRT" 3324.584 "ungram" "lo" -1 -1 1 "german" "et"
"598" "V3" 34 "e4" 5 "d" 9 "NA" "RRT" 1655.997 "ungram" "lo" -1 -1 1 "german" "et"
"599" "V3" 112 "e4" 5 "d" 9 "NA" "RRT" 449.735 "ungram" "lo" -1 -1 1 "german" "et"
"600" "V3" 108 "e4" 5 "d" 9 "NA" "RRT" 1714.82 "ungram" "lo" -1 -1 1 "german" "et"
"601" "V3" 103 "e4" 5 "d" 9 "NA" "RRT" 226.979 "ungram" "lo" -1 -1 1 "german" "et"
"602" "V3" 128 "e4" 5 "d" 9 "NA" "RRT" 168.123 "ungram" "lo" -1 -1 1 "german" "et"
"603" "V3" 120 "e4" 5 "d" 9 "NA" "RRT" 260.592 "ungram" "lo" -1 -1 1 "german" "et"
"604" "V3" 116 "e4" 5 "d" 9 "NA" "RRT" 1084.382 "ungram" "lo" -1 -1 1 "german" "et"
"605" "V3" 107 "e4" 5 "d" 9 "NA" "RRT" 378.254 "ungram" "lo" -1 -1 1 "german" "et"
"606" "V3" 49 "e4" 6 "a" 9 "NA" "RRT" 437.103 "gram" "hi" 1 1 1 "german" "et"
"607" "V3" 108 "e4" 6 "a" 9 "NA" "RRT" 668.292 "gram" "hi" 1 1 1 "german" "et"
"608" "V3" 107 "e4" 6 "a" 9 "NA" "RRT" 891.052 "gram" "hi" 1 1 1 "german" "et"
"609" "V3" 30 "e4" 6 "a" 9 "NA" "RRT" 630.447 "gram" "hi" 1 1 1 "german" "et"
"610" "V3" 112 "e4" 6 "a" 9 "NA" "RRT" 121.876 "gram" "hi" 1 1 1 "german" "et"
"611" "V3" 45 "e4" 6 "a" 9 "NA" "RRT" 142.898 "gram" "hi" 1 1 1 "german" "et"
"612" "V3" 120 "e4" 6 "a" 9 "NA" "RRT" 369.836 "gram" "hi" 1 1 1 "german" "et"
"613" "V3" 38 "e4" 6 "a" 9 "NA" "RRT" 4215.623 "gram" "hi" 1 1 1 "german" "et"
"614" "V3" 34 "e4" 6 "a" 9 "NA" "RRT" 2509.182 "gram" "hi" 1 1 1 "german" "et"
"615" "V3" 116 "e4" 6 "a" 9 "NA" "RRT" 1445.834 "gram" "hi" 1 1 1 "german" "et"
"616" "V3" 31 "e4" 6 "b" 9 "NA" "RRT" 1412.248 "gram" "lo" 1 -1 -1 "german" "et"
"617" "V3" 42 "e4" 6 "b" 9 "NA" "RRT" 1017.155 "gram" "lo" 1 -1 -1 "german" "et"
"618" "V3" 50 "e4" 6 "b" 9 "NA" "RRT" 1000.32 "gram" "lo" 1 -1 -1 "german" "et"
"619" "V3" 121 "e4" 6 "b" 9 "NA" "RRT" 1950.154 "gram" "lo" 1 -1 -1 "german" "et"
"620" "V3" 117 "e4" 6 "b" 9 "NA" "RRT" 1340.735 "gram" "lo" 1 -1 -1 "german" "et"
"621" "V3" 126 "e4" 6 "b" 9 "NA" "RRT" 1798.955 "gram" "lo" 1 -1 -1 "german" "et"
"622" "V3" 118 "e4" 6 "c" 9 "NA" "RRT" 1643.363 "ungram" "hi" -1 1 -1 "german" "et"
"623" "V3" 114 "e4" 6 "c" 9 "NA" "RRT" 916.249 "ungram" "hi" -1 1 -1 "german" "et"
"624" "V3" 110 "e4" 6 "c" 9 "NA" "RRT" 807.017 "ungram" "hi" -1 1 -1 "german" "et"
"625" "V3" 43 "e4" 6 "c" 9 "NA" "RRT" 315.241 "ungram" "hi" -1 1 -1 "german" "et"
"626" "V3" 36 "e4" 6 "c" 9 "NA" "RRT" 285.796 "ungram" "hi" -1 1 -1 "german" "et"
"627" "V3" 32 "e4" 6 "c" 9 "NA" "RRT" 3232.065 "ungram" "hi" -1 1 -1 "german" "et"
"628" "V3" 124 "e4" 6 "c" 9 "NA" "RRT" 319.431 "ungram" "hi" -1 1 -1 "german" "et"
"629" "V3" 101 "e4" 6 "c" 9 "NA" "RRT" 306.838 "ungram" "hi" -1 1 -1 "german" "et"
"630" "V3" 122 "e4" 6 "c" 9 "NA" "RRT" 1046.555 "ungram" "hi" -1 1 -1 "german" "et"
"631" "V3" 41 "e4" 6 "d" 9 "NA" "RRT" 441.32 "ungram" "lo" -1 -1 1 "german" "et"
"632" "V3" 115 "e4" 6 "d" 9 "NA" "RRT" 340.468 "ungram" "lo" -1 -1 1 "german" "et"
"633" "V3" 33 "e4" 6 "d" 9 "NA" "RRT" 601.013 "ungram" "lo" -1 -1 1 "german" "et"
"634" "V3" 106 "e4" 6 "d" 9 "NA" "RRT" 1340.716 "ungram" "lo" -1 -1 1 "german" "et"
"635" "V3" 119 "e4" 6 "d" 9 "NA" "RRT" 390.88 "ungram" "lo" -1 -1 1 "german" "et"
"636" "V3" 48 "e4" 6 "d" 9 "NA" "RRT" 643.018 "ungram" "lo" -1 -1 1 "german" "et"
"637" "V3" 102 "e4" 6 "d" 9 "NA" "RRT" 1218.89 "ungram" "lo" -1 -1 1 "german" "et"
"638" "V3" 125 "e4" 6 "d" 9 "NA" "RRT" 891.03 "ungram" "lo" -1 -1 1 "german" "et"
"639" "V3" 123 "e4" 6 "d" 9 "NA" "RRT" 2315.846 "ungram" "lo" -1 -1 1 "german" "et"
"640" "V3" 33 "e4" 7 "a" 9 "NA" "RRT" 151.321 "gram" "hi" 1 1 1 "german" "et"
"641" "V3" 106 "e4" 7 "a" 9 "NA" "RRT" 134.47 "gram" "hi" 1 1 1 "german" "et"
"642" "V3" 44 "e4" 7 "a" 9 "NA" "RRT" 1256.676 "gram" "hi" 1 1 1 "german" "et"
"643" "V3" 102 "e4" 7 "a" 9 "NA" "RRT" 685.097 "gram" "hi" 1 1 1 "german" "et"
"644" "V3" 48 "e4" 7 "a" 9 "NA" "RRT" 340.436 "gram" "hi" 1 1 1 "german" "et"
"645" "V3" 107 "e4" 7 "b" 9 "NA" "RRT" 176.535 "gram" "lo" 1 -1 -1 "german" "et"
"646" "V3" 108 "e4" 7 "b" 9 "NA" "RRT" 1248.319 "gram" "lo" 1 -1 -1 "german" "et"
"647" "V3" 112 "e4" 7 "b" 9 "NA" "RRT" 685.08 "gram" "lo" 1 -1 -1 "german" "et"
"648" "V3" 30 "e4" 7 "b" 9 "NA" "RRT" 798.56 "gram" "lo" 1 -1 -1 "german" "et"
"649" "V3" 38 "e4" 7 "b" 9 "NA" "RRT" 811.164 "gram" "lo" 1 -1 -1 "german" "et"
"650" "V3" 45 "e4" 7 "b" 9 "NA" "RRT" 142.91 "gram" "lo" 1 -1 -1 "german" "et"
"651" "V3" 34 "e4" 7 "b" 9 "NA" "RRT" 403.509 "gram" "lo" 1 -1 -1 "german" "et"
"652" "V3" 128 "e4" 7 "b" 9 "NA" "RRT" 58.852 "gram" "lo" 1 -1 -1 "german" "et"
"653" "V3" 120 "e4" 7 "b" 9 "NA" "RRT" 874.192 "gram" "lo" 1 -1 -1 "german" "et"
"654" "V3" 116 "e4" 7 "b" 9 "NA" "RRT" 605.24 "gram" "lo" 1 -1 -1 "german" "et"
"655" "V3" 31 "e4" 7 "c" 9 "NA" "RRT" 1365.992 "ungram" "hi" -1 1 -1 "german" "et"
"656" "V3" 35 "e4" 7 "c" 9 "NA" "RRT" 142.928 "ungram" "hi" -1 1 -1 "german" "et"
"657" "V3" 50 "e4" 7 "c" 9 "NA" "RRT" 672.468 "ungram" "hi" -1 1 -1 "german" "et"
"658" "V3" 42 "e4" 7 "c" 9 "NA" "RRT" 1088.527 "ungram" "hi" -1 1 -1 "german" "et"
"659" "V3" 117 "e4" 7 "c" 9 "NA" "RRT" 613.653 "ungram" "hi" -1 1 -1 "german" "et"
"660" "V3" 104 "e4" 7 "c" 9 "NA" "RRT" 563.206 "ungram" "hi" -1 1 -1 "german" "et"
"661" "V3" 126 "e4" 7 "c" 9 "NA" "RRT" 386.697 "ungram" "hi" -1 1 -1 "german" "et"
"662" "V3" 100 "e4" 7 "c" 9 "NA" "RRT" 193.34 "ungram" "hi" -1 1 -1 "german" "et"
"663" "V3" 121 "e4" 7 "c" 9 "NA" "RRT" 832.181 "ungram" "hi" -1 1 -1 "german" "et"
"664" "V3" 113 "e4" 7 "c" 9 "NA" "RRT" 100.895 "ungram" "hi" -1 1 -1 "german" "et"
"665" "V3" 32 "e4" 7 "d" 9 "NA" "RRT" 769.171 "ungram" "lo" -1 -1 1 "german" "et"
"666" "V3" 124 "e4" 7 "d" 9 "NA" "RRT" 630.437 "ungram" "lo" -1 -1 1 "german" "et"
"667" "V3" 122 "e4" 7 "d" 9 "NA" "RRT" 1294.477 "ungram" "lo" -1 -1 1 "german" "et"
"668" "V3" 118 "e4" 7 "d" 9 "NA" "RRT" 243.793 "ungram" "lo" -1 -1 1 "german" "et"
"669" "V3" 40 "e4" 7 "d" 9 "NA" "RRT" 201.746 "ungram" "lo" -1 -1 1 "german" "et"
"670" "V3" 114 "e4" 7 "d" 9 "NA" "RRT" 1958.557 "ungram" "lo" -1 -1 1 "german" "et"
"671" "V3" 36 "e4" 7 "d" 9 "NA" "RRT" 332.047 "ungram" "lo" -1 -1 1 "german" "et"
"672" "V3" 110 "e4" 7 "d" 9 "NA" "RRT" 1853.509 "ungram" "lo" -1 -1 1 "german" "et"
"673" "V3" 43 "e4" 7 "d" 9 "NA" "RRT" 1391.177 "ungram" "lo" -1 -1 1 "german" "et"
"674" "V3" 43 "e4" 8 "a" 9 "NA" "RRT" 1113.818 "gram" "hi" 1 1 1 "german" "et"
"675" "V3" 124 "e4" 8 "a" 9 "NA" "RRT" 424.498 "gram" "hi" 1 1 1 "german" "et"
"676" "V3" 118 "e4" 8 "a" 9 "NA" "RRT" 151.309 "gram" "hi" 1 1 1 "german" "et"
"677" "V3" 36 "e4" 8 "a" 9 "NA" "RRT" 302.645 "gram" "hi" 1 1 1 "german" "et"
"678" "V3" 32 "e4" 8 "a" 9 "NA" "RRT" 3190.068 "gram" "hi" 1 1 1 "german" "et"
