"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"1928" "V2" 45 "e1" 5 "a" 10 "sheltered" "rt" 585 "gram" "hi" 1 1 1 "english" "spr"
"1929" "V2" 46 "e1" 16 "a" 10 "disturbed" "rt" 1177 "gram" "hi" 1 1 1 "english" "spr"
"1931" "V2" 46 "e1" 13 "b" 10 "hit" "rt" 633 "gram" "lo" 1 -1 -1 "english" "spr"
"1934" "V2" 46 "e1" 9 "b" 10 "hurt" "rt" 329 "gram" "lo" 1 -1 -1 "english" "spr"
"1935" "V2" 46 "e1" 5 "b" 10 "sheltered" "rt" 609 "gram" "lo" 1 -1 -1 "english" "spr"
"1936" "V2" 46 "e1" 8 "a" 10 "hurt" "rt" 217 "gram" "hi" 1 1 1 "english" "spr"
"1937" "V2" 47 "e1" 15 "a" 10 "pleased" "rt" 513 "gram" "hi" 1 1 1 "english" "spr"
"1938" "V2" 47 "e1" 12 "b" 10 "disturbed" "rt" 713 "gram" "lo" 1 -1 -1 "english" "spr"
"1941" "V2" 47 "e1" 3 "a" 10 "injured" "rt" 457 "gram" "hi" 1 1 1 "english" "spr"
"1942" "V2" 47 "e1" 4 "b" 10 "confused" "rt" 425 "gram" "lo" 1 -1 -1 "english" "spr"
"1943" "V2" 47 "e1" 16 "b" 10 "disturbed" "rt" 1457 "gram" "lo" 1 -1 -1 "english" "spr"
"1944" "V2" 47 "e1" 8 "b" 10 "hurt" "rt" 593 "gram" "lo" 1 -1 -1 "english" "spr"
"1945" "V2" 48 "e1" 2 "a" 10 "frightened" "rt" 201 "gram" "hi" 1 1 1 "english" "spr"
"1946" "V2" 48 "e1" 14 "a" 10 "surprised" "rt" 464 "gram" "hi" 1 1 1 "english" "spr"
"1948" "V2" 48 "e1" 6 "a" 10 "distracted" "rt" 601 "gram" "hi" 1 1 1 "english" "spr"
"1950" "V2" 48 "e1" 7 "b" 10 "troubled" "rt" 450 "gram" "lo" 1 -1 -1 "english" "spr"
"1951" "V2" 48 "e1" 3 "b" 10 "injured" "rt" 705 "gram" "lo" 1 -1 -1 "english" "spr"
"1952" "V2" 48 "e1" 15 "b" 10 "pleased" "rt" 713 "gram" "lo" 1 -1 -1 "english" "spr"
"1953" "V2" 49 "e1" 1 "a" 10 "hurt" "rt" 625 "gram" "hi" 1 1 1 "english" "spr"
"1954" "V2" 49 "e1" 5 "a" 10 "sheltered" "rt" 929 "gram" "hi" 1 1 1 "english" "spr"
"1955" "V2" 49 "e1" 10 "b" 10 "annoyed" "rt" 457 "gram" "lo" 1 -1 -1 "english" "spr"
"1956" "V2" 49 "e1" 14 "b" 10 "surprised" "rt" 521 "gram" "lo" 1 -1 -1 "english" "spr"
"1957" "V2" 49 "e1" 6 "b" 10 "distracted" "rt" 633 "gram" "lo" 1 -1 -1 "english" "spr"
"1958" "V2" 49 "e1" 2 "b" 10 "frightened" "rt" 497 "gram" "lo" 1 -1 -1 "english" "spr"
"1959" "V2" 49 "e1" 13 "a" 10 "hit" "rt" 434 "gram" "hi" 1 1 1 "english" "spr"
"1960" "V2" 49 "e1" 9 "a" 10 "hurt" "rt" 457 "gram" "hi" 1 1 1 "english" "spr"
"1961" "V2" 5 "e1" 9 "a" 10 "hurt" "rt" 618 "gram" "hi" 1 1 1 "english" "spr"
"1962" "V2" 5 "e1" 10 "b" 10 "annoyed" "rt" 1985 "gram" "lo" 1 -1 -1 "english" "spr"
"1963" "V2" 5 "e1" 13 "a" 10 "hit" "rt" 433 "gram" "hi" 1 1 1 "english" "spr"
"1964" "V2" 5 "e1" 5 "a" 10 "sheltered" "rt" 561 "gram" "hi" 1 1 1 "english" "spr"
"1965" "V2" 5 "e1" 1 "a" 10 "hurt" "rt" 473 "gram" "hi" 1 1 1 "english" "spr"
"1966" "V2" 5 "e1" 2 "b" 10 "frightened" "rt" 641 "gram" "lo" 1 -1 -1 "english" "spr"
"1967" "V2" 5 "e1" 14 "b" 10 "surprised" "rt" 521 "gram" "lo" 1 -1 -1 "english" "spr"
"1968" "V2" 5 "e1" 6 "b" 10 "distracted" "rt" 585 "gram" "lo" 1 -1 -1 "english" "spr"
"1969" "V2" 6 "e1" 5 "b" 10 "sheltered" "rt" 529 "gram" "lo" 1 -1 -1 "english" "spr"
"1970" "V2" 6 "e1" 1 "b" 10 "hurt" "rt" 337 "gram" "lo" 1 -1 -1 "english" "spr"
"1971" "V2" 6 "e1" 16 "a" 10 "disturbed" "rt" 705 "gram" "hi" 1 1 1 "english" "spr"
"1972" "V2" 6 "e1" 13 "b" 10 "hit" "rt" 257 "gram" "lo" 1 -1 -1 "english" "spr"
"1973" "V2" 6 "e1" 12 "a" 10 "disturbed" "rt" 233 "gram" "hi" 1 1 1 "english" "spr"
"1974" "V2" 6 "e1" 8 "a" 10 "hurt" "rt" 201 "gram" "hi" 1 1 1 "english" "spr"
"1975" "V2" 6 "e1" 9 "b" 10 "hurt" "rt" 250 "gram" "lo" 1 -1 -1 "english" "spr"
"1976" "V2" 6 "e1" 4 "a" 10 "confused" "rt" 249 "gram" "hi" 1 1 1 "english" "spr"
"1977" "V2" 7 "e1" 7 "a" 10 "troubled" "rt" 714 "gram" "hi" 1 1 1 "english" "spr"
"1978" "V2" 7 "e1" 16 "b" 10 "disturbed" "rt" 1729 "gram" "lo" 1 -1 -1 "english" "spr"
"1980" "V2" 7 "e1" 15 "a" 10 "pleased" "rt" 505 "gram" "hi" 1 1 1 "english" "spr"
"1981" "V2" 7 "e1" 12 "b" 10 "disturbed" "rt" 505 "gram" "lo" 1 -1 -1 "english" "spr"
"1982" "V2" 7 "e1" 3 "a" 10 "injured" "rt" 433 "gram" "hi" 1 1 1 "english" "spr"
"1983" "V2" 7 "e1" 8 "b" 10 "hurt" "rt" 513 "gram" "lo" 1 -1 -1 "english" "spr"
"1984" "V2" 7 "e1" 4 "b" 10 "confused" "rt" 457 "gram" "lo" 1 -1 -1 "english" "spr"
"1985" "V2" 8 "e1" 6 "a" 10 "distracted" "rt" 680 "gram" "hi" 1 1 1 "english" "spr"
"1986" "V2" 8 "e1" 2 "a" 10 "frightened" "rt" 409 "gram" "hi" 1 1 1 "english" "spr"
"1988" "V2" 8 "e1" 10 "a" 10 "annoyed" "rt" 1664 "gram" "hi" 1 1 1 "english" "spr"
"1989" "V2" 8 "e1" 3 "b" 10 "injured" "rt" 1048 "gram" "lo" 1 -1 -1 "english" "spr"
"1990" "V2" 8 "e1" 14 "a" 10 "surprised" "rt" 985 "gram" "hi" 1 1 1 "english" "spr"
"1991" "V2" 8 "e1" 15 "b" 10 "pleased" "rt" 377 "gram" "lo" 1 -1 -1 "english" "spr"
"1993" "V2" 9 "e1" 2 "b" 10 "frightened" "rt" 313 "gram" "lo" 1 -1 -1 "english" "spr"
"1994" "V2" 9 "e1" 1 "a" 10 "hurt" "rt" 265 "gram" "hi" 1 1 1 "english" "spr"
"1995" "V2" 9 "e1" 14 "b" 10 "surprised" "rt" 265 "gram" "lo" 1 -1 -1 "english" "spr"
"1996" "V2" 9 "e1" 6 "b" 10 "distracted" "rt" 449 "gram" "lo" 1 -1 -1 "english" "spr"
"1997" "V2" 9 "e1" 10 "b" 10 "annoyed" "rt" 369 "gram" "lo" 1 -1 -1 "english" "spr"
"1998" "V2" 9 "e1" 5 "a" 10 "sheltered" "rt" 217 "gram" "hi" 1 1 1 "english" "spr"
"1999" "V2" 9 "e1" 13 "a" 10 "hit" "rt" 250 "gram" "hi" 1 1 1 "english" "spr"
"2000" "V2" 9 "e1" 9 "a" 10 "hurt" "rt" 250 "gram" "hi" 1 1 1 "english" "spr"
"2001" "V1" 1 "e1" 15 "c" 10 "hated" "rt" 577 "ungram" "hi" -1 1 -1 "english" "spr"
"2002" "V1" 1 "e1" 7 "c" 10 "questioned" "rt" 729 "ungram" "hi" -1 1 -1 "english" "spr"
"2003" "V1" 1 "e1" 3 "c" 10 "questioned" "rt" 481 "ungram" "hi" -1 1 -1 "english" "spr"
"2004" "V1" 1 "e1" 12 "d" 10 "visited" "rt" 442 "ungram" "lo" -1 -1 1 "english" "spr"
"2005" "V1" 1 "e1" 8 "d" 10 "surprised" "rt" 529 "ungram" "lo" -1 -1 1 "english" "spr"
"2006" "V1" 1 "e1" 4 "d" 10 "annoyed" "rt" 473 "ungram" "lo" -1 -1 1 "english" "spr"
"2007" "V1" 1 "e1" 16 "d" 10 "admired" "rt" 425 "ungram" "lo" -1 -1 1 "english" "spr"
"2009" "V1" 10 "e1" 3 "d" 10 "questioned" "rt" 337 "ungram" "lo" -1 -1 1 "english" "spr"
"2010" "V1" 10 "e1" 2 "c" 10 "greeted" "rt" 337 "ungram" "hi" -1 1 -1 "english" "spr"
"2012" "V1" 10 "e1" 15 "d" 10 "hated" "rt" 321 "ungram" "lo" -1 -1 1 "english" "spr"
"2013" "V1" 10 "e1" 10 "c" 10 "instructed" "rt" 297 "ungram" "hi" -1 1 -1 "english" "spr"
"2014" "V1" 10 "e1" 14 "c" 10 "convinced" "rt" 305 "ungram" "hi" -1 1 -1 "english" "spr"
"2015" "V1" 10 "e1" 6 "c" 10 "thanked" "rt" 321 "ungram" "hi" -1 1 -1 "english" "spr"
"2016" "V1" 10 "e1" 7 "d" 10 "questioned" "rt" 281 "ungram" "lo" -1 -1 1 "english" "spr"
"2017" "V1" 11 "e1" 6 "d" 10 "thanked" "rt" 553 "ungram" "lo" -1 -1 1 "english" "spr"
"2019" "V1" 11 "e1" 2 "d" 10 "greeted" "rt" 905 "ungram" "lo" -1 -1 1 "english" "spr"
"2020" "V1" 11 "e1" 10 "d" 10 "instructed" "rt" 649 "ungram" "lo" -1 -1 1 "english" "spr"
"2021" "V1" 11 "e1" 5 "c" 10 "cooked_for" "rt" 1849 "ungram" "hi" -1 1 -1 "english" "spr"
"2022" "V1" 11 "e1" 14 "d" 10 "convinced" "rt" 577 "ungram" "lo" -1 -1 1 "english" "spr"
"2023" "V1" 11 "e1" 1 "c" 10 "supervised" "rt" 521 "ungram" "hi" -1 1 -1 "english" "spr"
"2024" "V1" 11 "e1" 13 "c" 10 "berated" "rt" 1681 "ungram" "hi" -1 1 -1 "english" "spr"
"2025" "V1" 12 "e1" 4 "c" 10 "annoyed" "rt" 1177 "ungram" "hi" -1 1 -1 "english" "spr"
"2026" "V1" 12 "e1" 9 "d" 10 "tipped" "rt" 921 "ungram" "lo" -1 -1 1 "english" "spr"
"2027" "V1" 12 "e1" 12 "c" 10 "visited" "rt" 1209 "ungram" "hi" -1 1 -1 "english" "spr"
"2028" "V1" 12 "e1" 13 "d" 10 "berated" "rt" 1977 "ungram" "lo" -1 -1 1 "english" "spr"
"2029" "V1" 12 "e1" 1 "d" 10 "supervised" "rt" 761 "ungram" "lo" -1 -1 1 "english" "spr"
"2030" "V1" 12 "e1" 16 "c" 10 "admired" "rt" 513 "ungram" "hi" -1 1 -1 "english" "spr"
"2031" "V1" 12 "e1" 5 "d" 10 "cooked_for" "rt" 1081 "ungram" "lo" -1 -1 1 "english" "spr"
"2032" "V1" 12 "e1" 8 "c" 10 "surprised" "rt" 625 "ungram" "hi" -1 1 -1 "english" "spr"
"2033" "V1" 8 "e1" 13 "d" 10 "berated" "rt" 217 "ungram" "lo" -1 -1 1 "english" "spr"
"2034" "V1" 8 "e1" 9 "d" 10 "tipped" "rt" 226 "ungram" "lo" -1 -1 1 "english" "spr"
"2035" "V1" 8 "e1" 16 "c" 10 "admired" "rt" 241 "ungram" "hi" -1 1 -1 "english" "spr"
"2036" "V1" 8 "e1" 12 "c" 10 "visited" "rt" 210 "ungram" "hi" -1 1 -1 "english" "spr"
"2037" "V1" 8 "e1" 5 "d" 10 "cooked_for" "rt" 249 "ungram" "lo" -1 -1 1 "english" "spr"
"2038" "V1" 8 "e1" 1 "d" 10 "supervised" "rt" 209 "ungram" "lo" -1 -1 1 "english" "spr"
"2039" "V1" 8 "e1" 8 "c" 10 "surprised" "rt" 482 "ungram" "hi" -1 1 -1 "english" "spr"
"2040" "V1" 8 "e1" 4 "c" 10 "annoyed" "rt" 161 "ungram" "hi" -1 1 -1 "english" "spr"
"2041" "V1" 13 "e1" 12 "d" 10 "visited" "rt" 514 "ungram" "lo" -1 -1 1 "english" "spr"
"2042" "V1" 13 "e1" 3 "c" 10 "questioned" "rt" 521 "ungram" "hi" -1 1 -1 "english" "spr"
"2043" "V1" 13 "e1" 7 "c" 10 "questioned" "rt" 505 "ungram" "hi" -1 1 -1 "english" "spr"
"2044" "V1" 13 "e1" 15 "c" 10 "hated" "rt" 417 "ungram" "hi" -1 1 -1 "english" "spr"
"2045" "V1" 13 "e1" 4 "d" 10 "annoyed" "rt" 594 "ungram" "lo" -1 -1 1 "english" "spr"
"2046" "V1" 13 "e1" 8 "d" 10 "surprised" "rt" 425 "ungram" "lo" -1 -1 1 "english" "spr"
"2047" "V1" 13 "e1" 16 "d" 10 "admired" "rt" 442 "ungram" "lo" -1 -1 1 "english" "spr"
"2050" "V1" 14 "e1" 15 "d" 10 "hated" "rt" 585 "ungram" "lo" -1 -1 1 "english" "spr"
"2051" "V1" 14 "e1" 6 "c" 10 "thanked" "rt" 704 "ungram" "hi" -1 1 -1 "english" "spr"
"2052" "V1" 14 "e1" 2 "c" 10 "greeted" "rt" 481 "ungram" "hi" -1 1 -1 "english" "spr"
"2053" "V1" 14 "e1" 14 "c" 10 "convinced" "rt" 377 "ungram" "hi" -1 1 -1 "english" "spr"
"2054" "V1" 14 "e1" 7 "d" 10 "questioned" "rt" 585 "ungram" "lo" -1 -1 1 "english" "spr"
"2055" "V1" 14 "e1" 3 "d" 10 "questioned" "rt" 481 "ungram" "lo" -1 -1 1 "english" "spr"
"2056" "V1" 14 "e1" 10 "c" 10 "instructed" "rt" 585 "ungram" "hi" -1 1 -1 "english" "spr"
"2057" "V1" 15 "e1" 1 "c" 10 "supervised" "rt" 497 "ungram" "hi" -1 1 -1 "english" "spr"
"2058" "V1" 15 "e1" 9 "c" 10 "tipped" "rt" 473 "ungram" "hi" -1 1 -1 "english" "spr"
"2059" "V1" 15 "e1" 5 "c" 10 "cooked_for" "rt" 401 "ungram" "hi" -1 1 -1 "english" "spr"
"2060" "V1" 15 "e1" 13 "c" 10 "berated" "rt" 457 "ungram" "hi" -1 1 -1 "english" "spr"
"2061" "V1" 15 "e1" 14 "d" 10 "convinced" "rt" 433 "ungram" "lo" -1 -1 1 "english" "spr"
"2062" "V1" 15 "e1" 10 "d" 10 "instructed" "rt" 457 "ungram" "lo" -1 -1 1 "english" "spr"
"2063" "V1" 15 "e1" 6 "d" 10 "thanked" "rt" 368 "ungram" "lo" -1 -1 1 "english" "spr"
"2064" "V1" 15 "e1" 2 "d" 10 "greeted" "rt" 441 "ungram" "lo" -1 -1 1 "english" "spr"
"2065" "V1" 16 "e1" 13 "d" 10 "berated" "rt" 537 "ungram" "lo" -1 -1 1 "english" "spr"
"2066" "V1" 16 "e1" 12 "c" 10 "visited" "rt" 585 "ungram" "hi" -1 1 -1 "english" "spr"
"2067" "V1" 16 "e1" 8 "c" 10 "surprised" "rt" 1392 "ungram" "hi" -1 1 -1 "english" "spr"
"2068" "V1" 16 "e1" 5 "d" 10 "cooked_for" "rt" 417 "ungram" "lo" -1 -1 1 "english" "spr"
"2069" "V1" 16 "e1" 16 "c" 10 "admired" "rt" 337 "ungram" "hi" -1 1 -1 "english" "spr"
"2070" "V1" 16 "e1" 9 "d" 10 "tipped" "rt" 657 "ungram" "lo" -1 -1 1 "english" "spr"
"2071" "V1" 16 "e1" 4 "c" 10 "annoyed" "rt" 801 "ungram" "hi" -1 1 -1 "english" "spr"
"2072" "V1" 16 "e1" 1 "d" 10 "supervised" "rt" 1073 "ungram" "lo" -1 -1 1 "english" "spr"
"2073" "V1" 17 "e1" 4 "d" 10 "annoyed" "rt" 586 "ungram" "lo" -1 -1 1 "english" "spr"
"2074" "V1" 17 "e1" 16 "d" 10 "admired" "rt" 642 "ungram" "lo" -1 -1 1 "english" "spr"
"2075" "V1" 17 "e1" 3 "c" 10 "questioned" "rt" 1016 "ungram" "hi" -1 1 -1 "english" "spr"
"2077" "V1" 17 "e1" 8 "d" 10 "surprised" "rt" 673 "ungram" "lo" -1 -1 1 "english" "spr"
"2078" "V1" 17 "e1" 7 "c" 10 "questioned" "rt" 610 "ungram" "hi" -1 1 -1 "english" "spr"
"2079" "V1" 17 "e1" 15 "c" 10 "hated" "rt" 641 "ungram" "hi" -1 1 -1 "english" "spr"
"2080" "V1" 17 "e1" 12 "d" 10 "visited" "rt" 1874 "ungram" "lo" -1 -1 1 "english" "spr"
"2081" "V1" 18 "e1" 6 "c" 10 "thanked" "rt" 760 "ungram" "hi" -1 1 -1 "english" "spr"
"2084" "V1" 18 "e1" 7 "d" 10 "questioned" "rt" 593 "ungram" "lo" -1 -1 1 "english" "spr"
"2088" "V1" 18 "e1" 14 "c" 10 "convinced" "rt" 768 "ungram" "hi" -1 1 -1 "english" "spr"
"2089" "V1" 19 "e1" 9 "c" 10 "tipped" "rt" 561 "ungram" "hi" -1 1 -1 "english" "spr"
"2090" "V1" 19 "e1" 10 "d" 10 "instructed" "rt" 865 "ungram" "lo" -1 -1 1 "english" "spr"
"2091" "V1" 19 "e1" 13 "c" 10 "berated" "rt" 921 "ungram" "hi" -1 1 -1 "english" "spr"
"2092" "V1" 19 "e1" 5 "c" 10 "cooked_for" "rt" 713 "ungram" "hi" -1 1 -1 "english" "spr"
"2093" "V1" 19 "e1" 2 "d" 10 "greeted" "rt" 313 "ungram" "lo" -1 -1 1 "english" "spr"
"2094" "V1" 19 "e1" 14 "d" 10 "convinced" "rt" 417 "ungram" "lo" -1 -1 1 "english" "spr"
"2095" "V1" 19 "e1" 1 "c" 10 "supervised" "rt" 561 "ungram" "hi" -1 1 -1 "english" "spr"
"2096" "V1" 19 "e1" 6 "d" 10 "thanked" "rt" 833 "ungram" "lo" -1 -1 1 "english" "spr"
"2097" "V1" 2 "e1" 6 "c" 10 "thanked" "rt" 1153 "ungram" "hi" -1 1 -1 "english" "spr"
"2098" "V1" 2 "e1" 2 "c" 10 "greeted" "rt" 234 "ungram" "hi" -1 1 -1 "english" "spr"
"2099" "V1" 2 "e1" 3 "d" 10 "questioned" "rt" 657 "ungram" "lo" -1 -1 1 "english" "spr"
"2100" "V1" 2 "e1" 14 "c" 10 "convinced" "rt" 481 "ungram" "hi" -1 1 -1 "english" "spr"
"2101" "V1" 2 "e1" 15 "d" 10 "hated" "rt" 441 "ungram" "lo" -1 -1 1 "english" "spr"
"2102" "V1" 2 "e1" 10 "c" 10 "instructed" "rt" 609 "ungram" "hi" -1 1 -1 "english" "spr"
"2103" "V1" 2 "e1" 7 "d" 10 "questioned" "rt" 217 "ungram" "lo" -1 -1 1 "english" "spr"
"2105" "V1" 20 "e1" 13 "d" 10 "berated" "rt" 1297 "ungram" "lo" -1 -1 1 "english" "spr"
"2106" "V1" 20 "e1" 1 "d" 10 "supervised" "rt" 1937 "ungram" "lo" -1 -1 1 "english" "spr"
"2107" "V1" 20 "e1" 9 "d" 10 "tipped" "rt" 409 "ungram" "lo" -1 -1 1 "english" "spr"
"2108" "V1" 20 "e1" 5 "d" 10 "cooked_for" "rt" 737 "ungram" "lo" -1 -1 1 "english" "spr"
"2109" "V1" 20 "e1" 16 "c" 10 "admired" "rt" 593 "ungram" "hi" -1 1 -1 "english" "spr"
"2110" "V1" 20 "e1" 12 "c" 10 "visited" "rt" 816 "ungram" "hi" -1 1 -1 "english" "spr"
"2111" "V1" 20 "e1" 8 "c" 10 "surprised" "rt" 1625 "ungram" "hi" -1 1 -1 "english" "spr"
"2112" "V1" 20 "e1" 4 "c" 10 "annoyed" "rt" 665 "ungram" "hi" -1 1 -1 "english" "spr"
"2113" "V1" 21 "e1" 16 "d" 10 "admired" "rt" 258 "ungram" "lo" -1 -1 1 "english" "spr"
"2115" "V1" 21 "e1" 12 "d" 10 "visited" "rt" 330 "ungram" "lo" -1 -1 1 "english" "spr"
"2116" "V1" 21 "e1" 7 "c" 10 "questioned" "rt" 721 "ungram" "hi" -1 1 -1 "english" "spr"
"2118" "V1" 21 "e1" 15 "c" 10 "hated" "rt" 377 "ungram" "hi" -1 1 -1 "english" "spr"
"2119" "V1" 21 "e1" 4 "d" 10 "annoyed" "rt" 218 "ungram" "lo" -1 -1 1 "english" "spr"
"2120" "V1" 21 "e1" 8 "d" 10 "surprised" "rt" 425 "ungram" "lo" -1 -1 1 "english" "spr"
"2121" "V1" 22 "e1" 2 "c" 10 "greeted" "rt" 769 "ungram" "hi" -1 1 -1 "english" "spr"
"2122" "V1" 22 "e1" 15 "d" 10 "hated" "rt" 497 "ungram" "lo" -1 -1 1 "english" "spr"
"2123" "V1" 22 "e1" 10 "c" 10 "instructed" "rt" 632 "ungram" "hi" -1 1 -1 "english" "spr"
"2124" "V1" 22 "e1" 6 "c" 10 "thanked" "rt" 1081 "ungram" "hi" -1 1 -1 "english" "spr"
"2125" "V1" 22 "e1" 14 "c" 10 "convinced" "rt" 521 "ungram" "hi" -1 1 -1 "english" "spr"
"2126" "V1" 22 "e1" 7 "d" 10 "questioned" "rt" 425 "ungram" "lo" -1 -1 1 "english" "spr"
"2127" "V1" 22 "e1" 3 "d" 10 "questioned" "rt" 465 "ungram" "lo" -1 -1 1 "english" "spr"
"2129" "V1" 23 "e1" 14 "d" 10 "convinced" "rt" 649 "ungram" "lo" -1 -1 1 "english" "spr"
"2130" "V1" 23 "e1" 5 "c" 10 "cooked_for" "rt" 889 "ungram" "hi" -1 1 -1 "english" "spr"
"2131" "V1" 23 "e1" 6 "d" 10 "thanked" "rt" 896 "ungram" "lo" -1 -1 1 "english" "spr"
"2132" "V1" 23 "e1" 2 "d" 10 "greeted" "rt" 777 "ungram" "lo" -1 -1 1 "english" "spr"
"2133" "V1" 23 "e1" 13 "c" 10 "berated" "rt" 833 "ungram" "hi" -1 1 -1 "english" "spr"
"2134" "V1" 23 "e1" 10 "d" 10 "instructed" "rt" 1969 "ungram" "lo" -1 -1 1 "english" "spr"
"2135" "V1" 23 "e1" 1 "c" 10 "supervised" "rt" 473 "ungram" "hi" -1 1 -1 "english" "spr"
"2136" "V1" 23 "e1" 9 "c" 10 "tipped" "rt" 369 "ungram" "hi" -1 1 -1 "english" "spr"
"2137" "V1" 24 "e1" 8 "c" 10 "surprised" "rt" 513 "ungram" "hi" -1 1 -1 "english" "spr"
"2138" "V1" 24 "e1" 13 "d" 10 "berated" "rt" 1033 "ungram" "lo" -1 -1 1 "english" "spr"
"2139" "V1" 24 "e1" 9 "d" 10 "tipped" "rt" 561 "ungram" "lo" -1 -1 1 "english" "spr"
"2140" "V1" 24 "e1" 4 "c" 10 "annoyed" "rt" 433 "ungram" "hi" -1 1 -1 "english" "spr"
"2141" "V1" 24 "e1" 12 "c" 10 "visited" "rt" 897 "ungram" "hi" -1 1 -1 "english" "spr"
"2142" "V1" 24 "e1" 16 "c" 10 "admired" "rt" 633 "ungram" "hi" -1 1 -1 "english" "spr"
"2143" "V1" 24 "e1" 5 "d" 10 "cooked_for" "rt" 713 "ungram" "lo" -1 -1 1 "english" "spr"
"2144" "V1" 24 "e1" 1 "d" 10 "supervised" "rt" 537 "ungram" "lo" -1 -1 1 "english" "spr"
"2146" "V1" 25 "e1" 3 "c" 10 "questioned" "rt" 1265 "ungram" "hi" -1 1 -1 "english" "spr"
"2147" "V1" 25 "e1" 8 "d" 10 "surprised" "rt" 1353 "ungram" "lo" -1 -1 1 "english" "spr"
"2148" "V1" 25 "e1" 4 "d" 10 "annoyed" "rt" 449 "ungram" "lo" -1 -1 1 "english" "spr"
"2149" "V1" 25 "e1" 16 "d" 10 "admired" "rt" 217 "ungram" "lo" -1 -1 1 "english" "spr"
"2150" "V1" 25 "e1" 12 "d" 10 "visited" "rt" 266 "ungram" "lo" -1 -1 1 "english" "spr"
"2151" "V1" 25 "e1" 7 "c" 10 "questioned" "rt" 505 "ungram" "hi" -1 1 -1 "english" "spr"
"2152" "V1" 25 "e1" 15 "c" 10 "hated" "rt" 1706 "ungram" "hi" -1 1 -1 "english" "spr"
"2153" "V1" 26 "e1" 7 "d" 10 "questioned" "rt" 609 "ungram" "lo" -1 -1 1 "english" "spr"
"2154" "V1" 26 "e1" 3 "d" 10 "questioned" "rt" 761 "ungram" "lo" -1 -1 1 "english" "spr"
"2155" "V1" 26 "e1" 14 "c" 10 "convinced" "rt" 665 "ungram" "hi" -1 1 -1 "english" "spr"
"2156" "V1" 26 "e1" 10 "c" 10 "instructed" "rt" 729 "ungram" "hi" -1 1 -1 "english" "spr"
"2157" "V1" 26 "e1" 2 "c" 10 "greeted" "rt" 378 "ungram" "hi" -1 1 -1 "english" "spr"
"2158" "V1" 26 "e1" 6 "c" 10 "thanked" "rt" 745 "ungram" "hi" -1 1 -1 "english" "spr"
"2160" "V1" 26 "e1" 15 "d" 10 "hated" "rt" 937 "ungram" "lo" -1 -1 1 "english" "spr"
"2161" "V1" 27 "e1" 14 "d" 10 "convinced" "rt" 521 "ungram" "lo" -1 -1 1 "english" "spr"
"2162" "V1" 27 "e1" 6 "d" 10 "thanked" "rt" 521 "ungram" "lo" -1 -1 1 "english" "spr"
"2163" "V1" 27 "e1" 13 "c" 10 "berated" "rt" 345 "ungram" "hi" -1 1 -1 "english" "spr"
"2164" "V1" 27 "e1" 2 "d" 10 "greeted" "rt" 377 "ungram" "lo" -1 -1 1 "english" "spr"
"2165" "V1" 27 "e1" 9 "c" 10 "tipped" "rt" 513 "ungram" "hi" -1 1 -1 "english" "spr"
"2166" "V1" 27 "e1" 1 "c" 10 "supervised" "rt" 441 "ungram" "hi" -1 1 -1 "english" "spr"
"2167" "V1" 27 "e1" 10 "d" 10 "instructed" "rt" 633 "ungram" "lo" -1 -1 1 "english" "spr"
"2168" "V1" 27 "e1" 5 "c" 10 "cooked_for" "rt" 593 "ungram" "hi" -1 1 -1 "english" "spr"
"2169" "V1" 28 "e1" 12 "c" 10 "visited" "rt" 1441 "ungram" "hi" -1 1 -1 "english" "spr"
"2170" "V1" 28 "e1" 16 "c" 10 "admired" "rt" 553 "ungram" "hi" -1 1 -1 "english" "spr"
"2172" "V1" 28 "e1" 9 "d" 10 "tipped" "rt" 633 "ungram" "lo" -1 -1 1 "english" "spr"
"2174" "V1" 28 "e1" 4 "c" 10 "annoyed" "rt" 489 "ungram" "hi" -1 1 -1 "english" "spr"
"2175" "V1" 28 "e1" 13 "d" 10 "berated" "rt" 409 "ungram" "lo" -1 -1 1 "english" "spr"
"2176" "V1" 28 "e1" 1 "d" 10 "supervised" "rt" 889 "ungram" "lo" -1 -1 1 "english" "spr"
"2177" "V1" 29 "e1" 15 "c" 10 "hated" "rt" 409 "ungram" "hi" -1 1 -1 "english" "spr"
"2178" "V1" 29 "e1" 7 "c" 10 "questioned" "rt" 1449 "ungram" "hi" -1 1 -1 "english" "spr"
"2179" "V1" 29 "e1" 4 "d" 10 "annoyed" "rt" 601 "ungram" "lo" -1 -1 1 "english" "spr"
"2180" "V1" 29 "e1" 3 "c" 10 "questioned" "rt" 857 "ungram" "hi" -1 1 -1 "english" "spr"
"2182" "V1" 29 "e1" 8 "d" 10 "surprised" "rt" 313 "ungram" "lo" -1 -1 1 "english" "spr"
"2183" "V1" 29 "e1" 16 "d" 10 "admired" "rt" 305 "ungram" "lo" -1 -1 1 "english" "spr"
"2184" "V1" 29 "e1" 12 "d" 10 "visited" "rt" 1633 "ungram" "lo" -1 -1 1 "english" "spr"
"2185" "V1" 3 "e1" 1 "c" 10 "supervised" "rt" 449 "ungram" "hi" -1 1 -1 "english" "spr"
"2186" "V1" 3 "e1" 14 "d" 10 "convinced" "rt" 537 "ungram" "lo" -1 -1 1 "english" "spr"
