"subject" "id" "cond" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT"
"7146" "mtf" 1 "b" 2 254 1 0 414 414 414 414 414 0 0 0 0 0 414
"7147" "mtf" 1 "b" 3 261 1 0 1351 1351 1516 1351 1765 165 0 165 0 0 165
"7148" "mtf" 1 "b" 4 204 1 204 204 204 204 204 1969 0 0 0 0 0 204
"7149" "mtf" 1 "b" 5 0 0 0 0 0 0 0 1969 0 0 0 0 0 0
"7150" "mtf" 1 "b" 6 0 0 0 0 0 0 0 1969 0 0 0 0 0 0
"7151" "mtf" 1 "b" 7 265 1 0 1346 1569 1569 1734 3703 223 223 0 1 1 223
"7152" "mtf" 1 "b" 8 0 0 0 0 0 0 0 3703 0 0 0 0 0 0
"7153" "mtf" 2 "a" 1 197 1 0 197 197 356 197 197 159 0 159 0 0 159
"7154" "mtf" 2 "a" 2 225 1 0 402 402 695 402 599 293 0 293 0 0 293
"7155" "mtf" 2 "a" 3 248 1 0 248 248 1049 248 847 801 0 801 0 0 306
"7156" "mtf" 2 "a" 4 0 0 0 0 0 0 0 847 0 0 0 0 0 0
"7157" "mtf" 2 "a" 5 0 0 0 0 0 249 0 847 249 0 249 0 0 249
"7158" "mtf" 2 "a" 6 298 1 0 1604 3473 3473 4975 5822 1869 1869 0 2 2 1476
"7159" "mtf" 2 "a" 7 0 0 0 0 0 0 0 5822 0 0 0 0 0 0
"7160" "mtf" 2 "a" 8 0 0 0 0 0 0 0 5822 0 0 0 0 0 0
"7161" "mtf" 3 "d" 1 190 1 0 334 334 334 334 334 0 0 0 0 0 334
"7162" "mtf" 3 "d" 2 162 1 162 162 162 162 162 496 0 0 0 0 0 162
"7163" "mtf" 3 "d" 3 210 1 0 459 459 459 459 955 0 0 0 0 0 459
"7164" "mtf" 3 "d" 4 0 0 0 0 0 0 0 955 0 0 0 0 0 0
"7165" "mtf" 3 "d" 5 256 1 256 256 256 256 256 1211 0 0 0 0 0 256
"7166" "mtf" 3 "d" 6 255 1 255 255 255 255 255 1466 0 0 0 0 0 255
"7167" "mtf" 3 "d" 7 186 1 0 1093 1093 1093 1093 2559 0 0 0 0 0 1093
"7168" "mtf" 3 "d" 8 0 0 0 0 0 0 0 2559 0 0 0 0 0 0
"7169" "mtf" 4 "c" 1 187 1 0 338 338 765 338 338 427 0 427 0 0 220
"7170" "mtf" 4 "c" 2 290 1 0 290 290 739 290 628 449 0 449 0 0 234
"7171" "mtf" 4 "c" 3 263 1 0 263 263 540 263 891 277 0 277 0 0 277
"7172" "mtf" 4 "c" 4 337 1 0 337 337 992 337 1228 655 0 655 0 1 155
"7173" "mtf" 4 "c" 5 0 0 0 0 0 0 0 1228 0 0 0 0 0 0
"7174" "mtf" 4 "c" 6 265 1 0 485 1203 1203 3011 4239 718 718 0 2 2 383
"7175" "mtf" 4 "c" 7 0 0 0 0 0 0 0 4239 0 0 0 0 0 0
"7176" "mtf" 4 "c" 8 0 0 0 0 0 0 0 4239 0 0 0 0 0 0
"7177" "mtf" 6 "b" 1 202 1 0 356 356 356 356 356 0 0 0 0 0 356
"7178" "mtf" 6 "b" 2 218 1 218 218 218 218 218 574 0 0 0 0 0 218
"7179" "mtf" 6 "b" 3 170 1 0 993 993 993 993 1567 0 0 0 0 0 993
"7180" "mtf" 6 "b" 4 223 1 223 223 223 223 223 1790 0 0 0 0 0 223
"7181" "mtf" 6 "b" 5 0 0 0 0 0 0 0 1790 0 0 0 0 0 0
"7182" "mtf" 6 "b" 6 288 1 0 473 473 473 473 2263 0 0 0 0 0 473
"7183" "mtf" 6 "b" 7 197 1 0 543 543 543 543 2806 0 0 0 0 0 543
"7184" "mtf" 6 "b" 8 0 0 0 0 0 0 0 2806 0 0 0 0 0 0
"7185" "mtf" 7 "a" 1 193 1 0 383 383 586 383 383 203 0 203 0 0 203
"7186" "mtf" 7 "a" 2 408 1 0 573 573 573 573 956 0 0 0 0 0 573
"7187" "mtf" 7 "a" 3 0 0 0 0 0 0 0 956 0 0 0 0 0 0
"7188" "mtf" 7 "a" 4 258 1 258 258 258 258 258 1214 0 0 0 0 0 258
"7189" "mtf" 7 "a" 5 183 1 183 183 183 183 386 1600 0 0 0 1 1 183
"7190" "mtf" 7 "a" 6 0 0 0 0 0 0 0 1600 0 0 0 0 0 0
"7191" "mtf" 7 "a" 7 231 1 0 2805 2805 2805 2805 4405 0 0 0 0 0 2805
"7192" "mtf" 7 "a" 8 0 0 0 0 0 0 0 4405 0 0 0 0 0 0
"7193" "mtf" 8 "d" 1 276 1 276 276 276 276 276 276 0 0 0 0 0 276
"7194" "mtf" 8 "d" 2 286 1 0 509 509 769 509 785 260 0 260 0 0 260
"7195" "mtf" 8 "d" 3 237 1 0 481 888 888 1148 1933 407 407 0 1 1 407
"7196" "mtf" 8 "d" 4 0 0 0 0 0 0 0 1933 0 0 0 0 0 0
"7197" "mtf" 8 "d" 5 281 1 0 457 457 457 457 2390 0 0 0 0 0 457
"7198" "mtf" 8 "d" 6 0 0 0 0 0 0 0 2390 0 0 0 0 0 0
"7199" "mtf" 8 "d" 7 194 1 0 1429 1429 1429 1429 3819 0 0 0 0 0 1429
"7200" "mtf" 8 "d" 8 0 0 0 0 0 0 0 3819 0 0 0 0 0 0
"7201" "mtf" 10 "c" 1 179 1 0 584 584 584 584 584 0 0 0 0 0 584
"7202" "mtf" 10 "c" 2 0 0 0 0 0 0 0 584 0 0 0 0 0 0
"7203" "mtf" 10 "c" 3 211 1 211 211 211 211 211 795 0 0 0 0 0 211
"7204" "mtf" 10 "c" 4 396 1 396 396 396 396 396 1191 0 0 0 0 0 396
"7205" "mtf" 10 "c" 5 0 0 0 0 0 0 0 1191 0 0 0 0 0 0
"7206" "mtf" 10 "c" 6 216 1 0 1953 1953 1953 1953 3144 0 0 0 0 0 1953
"7207" "mtf" 10 "c" 7 0 0 0 0 0 0 0 3144 0 0 0 0 0 0
"7208" "mtf" 10 "c" 8 0 0 0 0 0 0 0 3144 0 0 0 0 0 0
"7209" "mtf" 11 "b" 1 180 1 0 331 331 331 331 331 0 0 0 0 0 331
"7210" "mtf" 11 "b" 2 145 1 145 145 145 145 145 476 0 0 0 0 0 145
"7211" "mtf" 11 "b" 3 240 1 0 739 739 739 739 1215 0 0 0 0 0 739
"7212" "mtf" 11 "b" 4 266 1 0 428 428 617 428 1643 189 0 189 0 0 189
"7213" "mtf" 11 "b" 5 0 0 0 0 0 270 0 1643 270 0 270 0 0 270
"7214" "mtf" 11 "b" 6 189 1 0 189 189 430 189 1832 241 0 241 0 1 241
"7215" "mtf" 11 "b" 7 230 1 0 1811 2136 2136 2836 4668 325 325 0 1 1 325
"7216" "mtf" 11 "b" 8 0 0 0 0 0 0 0 4668 0 0 0 0 0 0
"7217" "mtf" 12 "a" 1 183 1 0 333 333 333 333 333 0 0 0 0 0 333
"7218" "mtf" 12 "a" 2 232 1 232 232 232 232 232 565 0 0 0 0 0 232
"7219" "mtf" 12 "a" 3 0 0 0 0 0 0 0 565 0 0 0 0 0 0
"7220" "mtf" 12 "a" 4 216 1 216 216 216 216 216 781 0 0 0 0 0 216
"7221" "mtf" 12 "a" 5 0 0 0 0 0 0 0 781 0 0 0 0 0 0
"7222" "mtf" 12 "a" 6 180 1 0 1008 1008 1008 1008 1789 0 0 0 0 0 1008
"7223" "mtf" 12 "a" 7 0 0 0 0 0 0 0 1789 0 0 0 0 0 0
"7224" "mtf" 12 "a" 8 0 0 0 0 0 0 0 1789 0 0 0 0 0 0
"7225" "mtf" 13 "d" 1 197 1 0 487 487 487 487 487 0 0 0 0 0 487
"7226" "mtf" 13 "d" 2 0 0 0 0 0 0 0 487 0 0 0 0 0 0
"7227" "mtf" 13 "d" 3 149 1 0 851 851 851 851 1338 0 0 0 0 0 851
"7228" "mtf" 13 "d" 4 0 0 0 0 0 140 0 1338 140 0 140 0 0 140
"7229" "mtf" 13 "d" 5 280 1 280 280 280 280 420 1758 0 0 0 1 1 280
"7230" "mtf" 13 "d" 6 0 0 0 0 0 0 0 1758 0 0 0 0 0 0
"7231" "mtf" 13 "d" 7 102 1 0 1290 1290 1290 1290 3048 0 0 0 0 0 1290
"7232" "mtf" 13 "d" 8 0 0 0 0 0 0 0 3048 0 0 0 0 0 0
"7233" "mtf" 14 "c" 1 201 1 0 333 333 333 333 333 0 0 0 0 0 333
"7234" "mtf" 14 "c" 2 217 1 217 217 217 217 217 550 0 0 0 0 0 217
"7235" "mtf" 14 "c" 3 0 0 0 0 0 0 0 550 0 0 0 0 0 0
"7236" "mtf" 14 "c" 4 276 1 276 276 276 276 276 826 0 0 0 0 0 276
"7237" "mtf" 14 "c" 5 0 0 0 0 0 0 0 826 0 0 0 0 0 0
"7238" "mtf" 14 "c" 6 166 1 0 1336 1336 1336 1336 2162 0 0 0 0 0 1336
"7239" "mtf" 14 "c" 7 0 0 0 0 0 0 0 2162 0 0 0 0 0 0
"7240" "mtf" 14 "c" 8 0 0 0 0 0 0 0 2162 0 0 0 0 0 0
"7241" "mtf" 15 "b" 1 189 1 0 374 374 374 374 374 0 0 0 0 0 374
"7242" "mtf" 15 "b" 2 206 1 206 206 206 206 206 580 0 0 0 0 0 206
"7243" "mtf" 15 "b" 3 143 1 0 707 707 707 707 1287 0 0 0 0 0 707
"7244" "mtf" 15 "b" 4 0 0 0 0 0 0 0 1287 0 0 0 0 0 0
"7245" "mtf" 15 "b" 5 350 1 350 350 350 350 350 1637 0 0 0 0 0 350
"7246" "mtf" 15 "b" 6 0 0 0 0 0 0 0 1637 0 0 0 0 0 0
"7247" "mtf" 15 "b" 7 216 1 0 2723 2723 2723 2723 4360 0 0 0 0 0 2723
"7248" "mtf" 15 "b" 8 0 0 0 0 0 0 0 4360 0 0 0 0 0 0
"7249" "mtf" 16 "a" 1 206 1 0 366 366 366 366 366 0 0 0 0 0 366
"7250" "mtf" 16 "a" 2 263 1 263 263 263 263 263 629 0 0 0 0 0 263
"7251" "mtf" 16 "a" 3 232 1 232 232 232 232 232 861 0 0 0 0 0 232
"7252" "mtf" 16 "a" 4 127 1 127 127 127 127 127 988 0 0 0 0 0 127
"7253" "mtf" 16 "a" 5 0 0 0 0 0 0 0 988 0 0 0 0 0 0
"7254" "mtf" 16 "a" 6 331 1 0 2144 2144 2144 2144 3132 0 0 0 0 0 2144
"7255" "mtf" 16 "a" 7 0 0 0 0 0 0 0 3132 0 0 0 0 0 0
"7256" "mtf" 16 "a" 8 0 0 0 0 0 0 0 3132 0 0 0 0 0 0
"7257" "mtf" 17 "d" 1 183 1 0 369 369 958 369 369 589 0 589 0 0 156
"7258" "mtf" 17 "d" 2 242 1 0 242 402 726 835 1204 484 160 324 1 2 324
"7259" "mtf" 17 "d" 3 245 1 0 327 801 801 1281 2485 474 474 0 1 1 474
"7260" "mtf" 17 "d" 4 0 0 0 0 0 293 0 2485 293 0 293 0 0 293
"7261" "mtf" 17 "d" 5 307 1 307 307 307 307 600 3085 0 0 0 1 1 307
"7262" "mtf" 17 "d" 6 0 0 0 0 0 0 0 3085 0 0 0 0 0 0
"7263" "mtf" 17 "d" 7 182 1 0 2937 2937 2937 2937 6022 0 0 0 0 0 2937
"7264" "mtf" 17 "d" 8 0 0 0 0 0 0 0 6022 0 0 0 0 0 0
"7265" "mtf" 18 "c" 1 0 0 0 0 0 355 0 0 355 0 355 0 0 185
"7266" "mtf" 18 "c" 2 181 1 0 181 495 685 665 665 504 314 190 1 1 190
"7267" "mtf" 18 "c" 3 0 0 0 0 0 159 0 665 159 0 159 0 0 159
"7268" "mtf" 18 "c" 4 294 1 0 294 294 583 294 959 289 0 289 0 0 289
"7269" "mtf" 18 "c" 5 0 0 0 0 0 0 0 959 0 0 0 0 0 0
"7270" "mtf" 18 "c" 6 95 1 0 2177 4766 4766 5589 6548 2589 2589 0 1 1 2589
"7271" "mtf" 18 "c" 7 0 0 0 0 0 0 0 6548 0 0 0 0 0 0
"7272" "mtf" 18 "c" 8 0 0 0 0 0 0 0 6548 0 0 0 0 0 0
"7273" "mtf" 19 "b" 1 186 1 0 357 357 497 357 357 140 0 140 0 0 140
"7274" "mtf" 19 "b" 2 362 1 0 362 362 1103 362 719 741 0 741 0 1 183
"7275" "mtf" 19 "b" 3 0 0 0 0 0 0 0 719 0 0 0 0 0 0
"7276" "mtf" 19 "b" 4 291 1 0 291 1291 2291 1456 2175 2000 1000 1000 1 1 959
"7277" "mtf" 19 "b" 5 178 1 0 178 178 354 178 2353 176 0 176 0 0 176
"7278" "mtf" 19 "b" 6 283 1 283 283 283 283 283 2636 0 0 0 0 0 283
"7279" "mtf" 19 "b" 7 0 0 0 0 0 0 0 2636 0 0 0 0 0 0
"7280" "mtf" 19 "b" 8 169 1 0 1351 2271 2271 4163 6799 920 920 0 2 2 624
"7281" "mtf" 20 "a" 1 204 1 0 344 344 515 344 344 171 0 171 0 0 171
"7282" "mtf" 20 "a" 2 175 1 0 175 175 1021 175 519 846 0 846 0 1 153
"7283" "mtf" 20 "a" 3 0 0 0 0 0 269 0 519 269 0 269 0 0 269
"7284" "mtf" 20 "a" 4 213 1 213 213 213 213 213 732 0 0 0 0 0 213
"7285" "mtf" 20 "a" 5 326 1 0 326 654 654 1318 2050 328 328 0 1 1 328
"7286" "mtf" 20 "a" 6 318 1 0 3143 4060 4060 4682 6732 917 917 0 1 1 917
"7287" "mtf" 20 "a" 7 0 0 0 0 0 0 0 6732 0 0 0 0 0 0
"7288" "mtf" 20 "a" 8 0 0 0 0 0 0 0 6732 0 0 0 0 0 0
"7289" "mtf" 21 "d" 1 184 1 0 490 490 2070 490 490 1580 0 1580 0 0 977
"7290" "mtf" 21 "d" 2 115 1 0 457 457 1493 457 947 1036 0 1036 0 1 303
"7291" "mtf" 21 "d" 3 181 1 0 181 1054 1626 2390 3337 1445 873 572 1 1 572
"7292" "mtf" 21 "d" 4 241 1 0 241 241 431 241 3578 190 0 190 0 1 190
"7293" "mtf" 21 "d" 5 311 1 0 311 311 741 311 3889 430 0 430 0 0 259
"7294" "mtf" 21 "d" 6 0 0 0 0 0 0 0 3889 0 0 0 0 0 0
"7295" "mtf" 21 "d" 7 196 1 0 196 2284 2284 4756 8645 2088 2088 0 2 2 295
"7296" "mtf" 21 "d" 8 0 0 0 0 0 0 0 8645 0 0 0 0 0 0
"7297" "mtf" 22 "c" 1 204 1 0 429 429 429 429 429 0 0 0 0 0 429
"7298" "mtf" 22 "c" 2 212 1 212 212 212 212 212 641 0 0 0 0 0 212
"7299" "mtf" 22 "c" 3 0 0 0 0 0 0 0 641 0 0 0 0 0 0
"7300" "mtf" 22 "c" 4 270 1 0 461 461 461 461 1102 0 0 0 0 0 461
"7301" "mtf" 22 "c" 5 0 0 0 0 0 0 0 1102 0 0 0 0 0 0
"7302" "mtf" 22 "c" 6 230 1 0 1849 1849 1849 1849 2951 0 0 0 0 0 1849
"7303" "mtf" 22 "c" 7 0 0 0 0 0 0 0 2951 0 0 0 0 0 0
"7304" "mtf" 22 "c" 8 0 0 0 0 0 0 0 2951 0 0 0 0 0 0
"7305" "mtf" 23 "b" 1 399 1 0 684 684 1196 684 684 512 0 512 0 0 281
"7306" "mtf" 23 "b" 2 244 1 0 244 244 678 244 928 434 0 434 0 1 175
"7307" "mtf" 23 "b" 3 217 1 0 646 646 1364 646 1574 718 0 718 0 0 718
"7308" "mtf" 23 "b" 4 0 0 0 0 0 407 0 1574 407 0 407 0 0 407
"7309" "mtf" 23 "b" 5 264 1 0 264 264 530 671 2245 266 0 266 1 1 266
"7310" "mtf" 23 "b" 6 0 0 0 0 0 0 0 2245 0 0 0 0 0 0
"7311" "mtf" 23 "b" 7 164 1 0 2891 5854 5854 7784 10029 2963 2963 0 1 1 2963
"7312" "mtf" 23 "b" 8 0 0 0 0 0 0 0 10029 0 0 0 0 0 0
"7313" "mtf" 24 "a" 1 173 1 0 328 328 328 328 328 0 0 0 0 0 328
"7314" "mtf" 24 "a" 2 196 1 196 196 196 196 196 524 0 0 0 0 0 196
"7315" "mtf" 24 "a" 3 245 1 245 245 245 245 245 769 0 0 0 0 0 245
"7316" "mtf" 24 "a" 4 0 0 0 0 0 0 0 769 0 0 0 0 0 0
"7317" "mtf" 24 "a" 5 0 0 0 0 0 0 0 769 0 0 0 0 0 0
"7318" "mtf" 24 "a" 6 175 1 0 2872 2872 2872 2872 3641 0 0 0 0 0 2872
"7319" "mtf" 24 "a" 7 0 0 0 0 0 0 0 3641 0 0 0 0 0 0
"7320" "mtf" 24 "a" 8 0 0 0 0 0 0 0 3641 0 0 0 0 0 0
"7321" "mtf" 25 "d" 1 188 1 188 188 188 188 188 188 0 0 0 0 0 188
"7322" "mtf" 25 "d" 2 279 1 0 279 279 415 279 467 136 0 136 0 0 136
"7323" "mtf" 25 "d" 3 208 1 0 208 1174 1174 1310 1777 966 966 0 1 1 966
"7324" "mtf" 25 "d" 4 0 0 0 0 0 0 0 1777 0 0 0 0 0 0
"7325" "mtf" 25 "d" 5 0 0 0 0 0 0 0 1777 0 0 0 0 0 0
"7326" "mtf" 25 "d" 6 317 1 317 317 317 317 317 2094 0 0 0 0 0 317
"7327" "mtf" 25 "d" 7 160 1 0 2404 2404 2404 2404 4498 0 0 0 0 0 2404
"7328" "mtf" 25 "d" 8 0 0 0 0 0 0 0 4498 0 0 0 0 0 0
"7329" "mtf" 27 "c" 1 220 1 0 367 367 367 367 367 0 0 0 0 0 367
"7330" "mtf" 27 "c" 2 190 1 190 190 190 190 190 557 0 0 0 0 0 190
"7331" "mtf" 27 "c" 3 0 0 0 0 0 233 0 557 233 0 233 0 0 233
"7332" "mtf" 27 "c" 4 259 1 0 259 259 391 259 816 132 0 132 0 1 132
"7333" "mtf" 27 "c" 5 0 0 0 0 0 0 0 816 0 0 0 0 0 0
"7334" "mtf" 27 "c" 6 162 1 0 162 3234 3234 3599 4415 3072 3072 0 1 1 3072
"7335" "mtf" 27 "c" 7 0 0 0 0 0 0 0 4415 0 0 0 0 0 0
"7336" "mtf" 27 "c" 8 0 0 0 0 0 0 0 4415 0 0 0 0 0 0
"7337" "mtf" 28 "b" 1 170 1 0 306 306 673 306 306 367 0 367 0 0 191
"7338" "mtf" 28 "b" 2 226 1 0 374 374 897 374 680 523 0 523 0 0 236
"7339" "mtf" 28 "b" 3 203 1 0 979 979 3245 979 1659 2266 0 2266 0 0 197
"7340" "mtf" 28 "b" 4 223 1 0 223 471 1057 833 2492 834 248 586 1 2 156
"7341" "mtf" 28 "b" 5 212 1 0 212 212 989 1459 3951 777 0 777 1 1 276
"7342" "mtf" 28 "b" 6 0 0 0 0 0 202 0 3951 202 0 202 0 1 202
"7343" "mtf" 28 "b" 7 233 1 0 2483 4113 4113 7225 11176 1630 1630 0 2 2 1122
"7344" "mtf" 28 "b" 8 0 0 0 0 0 0 0 11176 0 0 0 0 0 0
"7345" "mtf" 29 "a" 1 175 1 0 366 366 366 366 366 0 0 0 0 0 366
"7346" "mtf" 29 "a" 2 190 1 190 190 190 190 190 556 0 0 0 0 0 190
"7347" "mtf" 29 "a" 3 235 1 0 482 482 482 482 1038 0 0 0 0 0 482
"7348" "mtf" 29 "a" 4 251 1 251 251 251 251 251 1289 0 0 0 0 0 251
"7349" "mtf" 29 "a" 5 0 0 0 0 0 0 0 1289 0 0 0 0 0 0
"7350" "mtf" 29 "a" 6 236 1 0 1330 1330 1330 1330 2619 0 0 0 0 0 1330
"7351" "mtf" 29 "a" 7 0 0 0 0 0 0 0 2619 0 0 0 0 0 0
"7352" "mtf" 29 "a" 8 0 0 0 0 0 0 0 2619 0 0 0 0 0 0
"7353" "mtf" 30 "d" 1 208 1 0 361 361 361 361 361 0 0 0 0 0 361
"7354" "mtf" 30 "d" 2 168 1 0 168 168 482 168 529 314 0 314 0 0 314
"7355" "mtf" 30 "d" 3 205 1 0 645 645 1817 645 1174 1172 0 1172 0 0 1172
"7356" "mtf" 30 "d" 4 330 1 0 330 330 599 330 1504 269 0 269 0 0 269
"7357" "mtf" 30 "d" 5 277 1 0 277 277 461 277 1781 184 0 184 0 0 184
"7358" "mtf" 30 "d" 6 418 1 418 418 418 418 418 2199 0 0 0 0 0 418
"7359" "mtf" 30 "d" 7 212 1 0 975 1384 1384 3323 5522 409 409 0 1 1 409
"7360" "mtf" 30 "d" 8 0 0 0 0 0 0 0 5522 0 0 0 0 0 0
"7361" "mtf" 31 "c" 1 188 1 0 330 330 330 330 330 0 0 0 0 0 330
"7362" "mtf" 31 "c" 2 174 1 174 174 174 174 174 504 0 0 0 0 0 174
"7363" "mtf" 31 "c" 3 198 1 0 198 198 380 198 702 182 0 182 0 0 182
"7364" "mtf" 31 "c" 4 275 1 0 560 560 560 742 1444 0 0 0 1 1 560
"7365" "mtf" 31 "c" 5 0 0 0 0 0 0 0 1444 0 0 0 0 0 0
"7366" "mtf" 31 "c" 6 194 1 0 1142 1142 1142 1142 2586 0 0 0 0 0 1142
"7367" "mtf" 31 "c" 7 0 0 0 0 0 0 0 2586 0 0 0 0 0 0
"7368" "mtf" 31 "c" 8 0 0 0 0 0 0 0 2586 0 0 0 0 0 0
"7369" "mtf" 33 "b" 1 181 1 0 320 320 320 320 320 0 0 0 0 0 320
"7370" "mtf" 33 "b" 2 265 1 265 265 265 265 265 585 0 0 0 0 0 265
"7371" "mtf" 33 "b" 3 209 1 0 630 630 630 630 1215 0 0 0 0 0 630
"7372" "mtf" 33 "b" 4 231 1 231 231 231 231 231 1446 0 0 0 0 0 231
"7373" "mtf" 33 "b" 5 471 1 471 471 471 471 471 1917 0 0 0 0 0 471
"7374" "mtf" 33 "b" 6 0 0 0 0 0 0 0 1917 0 0 0 0 0 0
"7375" "mtf" 33 "b" 7 229 1 0 2363 2363 2363 2363 4280 0 0 0 0 0 2363
"7376" "mtf" 33 "b" 8 0 0 0 0 0 0 0 4280 0 0 0 0 0 0
"7377" "mtf" 34 "a" 1 197 1 0 409 409 409 409 409 0 0 0 0 0 409
"7378" "mtf" 34 "a" 2 222 1 222 222 222 222 222 631 0 0 0 0 0 222
"7379" "mtf" 34 "a" 3 262 1 0 515 515 515 515 1146 0 0 0 0 0 515
"7380" "mtf" 34 "a" 4 396 1 396 396 396 396 396 1542 0 0 0 0 0 396
"7381" "mtf" 34 "a" 5 0 0 0 0 0 0 0 1542 0 0 0 0 0 0
"7382" "mtf" 34 "a" 6 280 1 0 1970 1970 1970 1970 3512 0 0 0 0 0 1970
"7383" "mtf" 34 "a" 7 0 0 0 0 0 0 0 3512 0 0 0 0 0 0
"7384" "mtf" 34 "a" 8 0 0 0 0 0 0 0 3512 0 0 0 0 0 0
"7385" "mtf" 35 "d" 1 188 1 0 336 336 536 336 336 200 0 200 0 0 200
"7386" "mtf" 35 "d" 2 132 1 0 132 132 578 132 468 446 0 446 0 0 189
"7387" "mtf" 35 "d" 3 238 1 0 270 659 1160 916 1384 890 389 501 1 2 164
"7388" "mtf" 35 "d" 4 223 1 0 223 223 1100 223 1607 877 0 877 0 1 74
"7389" "mtf" 35 "d" 5 269 1 0 269 269 464 269 1876 195 0 195 0 0 195
"7390" "mtf" 35 "d" 6 0 0 0 0 0 0 0 1876 0 0 0 0 0 0
"7391" "mtf" 35 "d" 7 215 1 0 894 1267 1267 3229 5105 373 373 0 1 1 373
"7392" "mtf" 35 "d" 8 0 0 0 0 0 0 0 5105 0 0 0 0 0 0
"7393" "mtf" 36 "c" 1 189 1 0 334 334 542 334 334 208 0 208 0 0 208
"7394" "mtf" 36 "c" 2 231 1 0 528 528 648 528 862 120 0 120 0 1 120
"7395" "mtf" 36 "c" 3 151 1 151 151 151 151 151 1013 0 0 0 0 0 151
"7396" "mtf" 36 "c" 4 306 1 306 306 306 306 306 1319 0 0 0 0 0 306
"7397" "mtf" 36 "c" 5 0 0 0 0 0 0 0 1319 0 0 0 0 0 0
"7398" "mtf" 36 "c" 6 224 1 0 965 1530 1530 1858 3177 565 565 0 1 1 565
"7399" "mtf" 36 "c" 7 0 0 0 0 0 0 0 3177 0 0 0 0 0 0
"7400" "mtf" 36 "c" 8 0 0 0 0 0 0 0 3177 0 0 0 0 0 0
"7401" "nm" 1 "a" 1 162 1 0 381 381 381 381 381 0 0 0 0 0 381
"7402" "nm" 1 "a" 2 239 1 239 239 239 239 239 620 0 0 0 0 0 239
"7403" "nm" 1 "a" 3 183 1 0 183 183 334 183 803 151 0 151 0 0 151
"7404" "nm" 1 "a" 4 279 1 279 279 279 279 279 1082 0 0 0 0 0 279
"7405" "nm" 1 "a" 5 0 0 0 0 0 0 0 1082 0 0 0 0 0 0
"7406" "nm" 1 "a" 6 134 1 0 134 1539 1539 1690 2772 1405 1405 0 1 1 1405
"7407" "nm" 1 "a" 7 0 0 0 0 0 0 0 2772 0 0 0 0 0 0
"7408" "nm" 1 "a" 8 0 0 0 0 0 0 0 2772 0 0 0 0 0 0
"7409" "nm" 2 "d" 1 163 1 163 163 163 163 163 163 0 0 0 0 0 163
"7410" "nm" 2 "d" 2 81 1 0 316 316 316 316 479 0 0 0 0 0 316
"7411" "nm" 2 "d" 3 312 1 0 630 630 630 630 1109 0 0 0 0 0 630
"7412" "nm" 2 "d" 4 256 1 256 256 256 256 256 1365 0 0 0 0 0 256
"7413" "nm" 2 "d" 5 245 1 245 245 245 245 245 1610 0 0 0 0 0 245
"7414" "nm" 2 "d" 6 0 0 0 0 0 0 0 1610 0 0 0 0 0 0
"7415" "nm" 2 "d" 7 246 1 0 989 989 989 989 2599 0 0 0 0 0 989
"7416" "nm" 2 "d" 8 0 0 0 0 0 0 0 2599 0 0 0 0 0 0
"7417" "nm" 3 "c" 1 86 1 0 233 233 414 233 233 181 0 181 0 0 181
"7418" "nm" 3 "c" 2 292 1 0 415 415 415 415 648 0 0 0 0 0 415
"7419" "nm" 3 "c" 3 190 1 190 190 190 190 190 838 0 0 0 0 0 190
"7420" "nm" 3 "c" 4 284 1 284 284 284 284 284 1122 0 0 0 0 0 284
"7421" "nm" 3 "c" 5 0 0 0 0 0 0 0 1122 0 0 0 0 0 0
"7422" "nm" 3 "c" 6 265 1 0 915 1558 1558 1739 2861 643 643 0 1 1 643
"7423" "nm" 3 "c" 7 0 0 0 0 0 0 0 2861 0 0 0 0 0 0
"7424" "nm" 3 "c" 8 0 0 0 0 0 0 0 2861 0 0 0 0 0 0
"7425" "nm" 4 "b" 1 21 1 0 21 21 171 21 21 150 0 150 0 0 150
"7426" "nm" 4 "b" 2 143 1 0 143 407 700 557 578 557 264 293 1 1 293
"7427" "nm" 4 "b" 3 146 1 0 730 730 730 730 1308 0 0 0 0 0 730
"7428" "nm" 4 "b" 4 208 1 208 208 208 208 208 1516 0 0 0 0 0 208
"7429" "nm" 4 "b" 5 203 1 203 203 203 203 203 1719 0 0 0 0 0 203
"7430" "nm" 4 "b" 6 0 0 0 0 0 0 0 1719 0 0 0 0 0 0
"7431" "nm" 4 "b" 7 218 1 0 915 915 915 1208 2927 0 0 0 1 1 915
"7432" "nm" 4 "b" 8 0 0 0 0 0 0 0 2927 0 0 0 0 0 0
"7433" "nm" 6 "a" 1 159 1 0 372 372 372 372 372 0 0 0 0 0 372
"7434" "nm" 6 "a" 2 233 1 0 233 233 386 233 605 153 0 153 0 0 153
"7435" "nm" 6 "a" 3 0 0 0 0 0 0 0 605 0 0 0 0 0 0
"7436" "nm" 6 "a" 4 313 1 0 313 495 495 648 1253 182 182 0 1 1 182
"7437" "nm" 6 "a" 5 275 1 275 275 275 275 275 1528 0 0 0 0 0 275
"7438" "nm" 6 "a" 6 343 1 343 343 343 343 343 1871 0 0 0 0 0 343
"7439" "nm" 6 "a" 7 197 1 0 827 827 827 827 2698 0 0 0 0 0 827
