subject, item, itempos, targetpos, condition, proficiency, V1, V2, V3, NP1, NP2, PP1, PP2, PP3
de1, i7, 5, 0, 1, 10, 6.246107, 6.551080, 6.617403, 6.113682, 6.335054, 6.023448, 5.897154, 6.335054
de1, i8, 7, 1, -1, 10, 6.690842, NaN, 6.861711, 6.831954, 6.350886, 6.261492, 5.961005, 6.648985
de1, i1, 10, 1, 1, 10, 6.456770, 5.981414, 7.052721, 6.021023, 6.131226, 6.248043, 5.918894, 5.940171
de1, i13, 16, 2, 1, 10, 6.113682, 6.390241, 7.182352, 6.403574, 6.133398, 6.775366, 5.983936, 6.320768
de1, i6, 21, 3, -1, 10, 6.943122, NaN, 6.467699, 6.165418, 6.516193, 6.077642, 5.828946, 6.042633
de1, i9, 25, 3, 1, 10, 6.504288, 7.969704, 6.079933, 5.897154, 5.918894, 5.877736, 5.755742, 5.942799
de1, i2, 27, 4, -1, 10, 6.981006, NaN, 6.995766, 6.230481, 6.584791, 6.113682, 6.042633, 6.562444
de1, i4, 30, 4, -1, 10, 6.628041, NaN, 6.584791, 7.081709, 5.899897, 5.874931, 5.874931, 6.095825
de1, i15, 34, 4, 1, 10, 6.973543, 6.481577, 7.052721, 6.403574, 6.973543, 5.730100, 5.755742, 6.040255
de1, i3, 40, 5, 1, 10, 6.390241, 6.148468, 6.943122, 5.961005, 6.261492, 6.113682, 5.981414, 6.659294
de1, i10, 43, 6, -1, 10, 7.754482, NaN, 7.687080, 6.747587, 6.689599, 6.003887, 5.783825, 5.852202
de1, i11, 45, 6, 1, 10, 7.553811, 8.011355, 7.038784, 5.921578, 6.527958, 6.059123, 5.805135, 6.376727
de1, i16, 51, 7, -1, 10, 5.940171, NaN, 7.424165, 5.942799, 6.927558, 6.527958, 5.942799, 6.943122
de1, i14, 56, 7, -1, 10, 6.306275, NaN, 6.648985, 6.079933, 6.539586, 5.918894, 5.703782, 6.728629
de1, i12, 60, 7, -1, 10, 6.001415, NaN, 7.553811, 6.148468, 6.629363, 6.148468, 6.165418, 7.622664
de1, i5, 71, 7, 1, 10, 6.551080, 6.784457, 6.747587, 5.897154, 5.981414, 6.306275, 5.648974, 6.198479
de10, i7, 3, 0, -1, 14, 6.182085, NaN, 6.276643, 6.261492, 6.232448, 6.378426, 6.293419, 6.230481
de10, i10, 9, 0, 1, 14, 6.467699, 6.738152, 7.329094, 6.390241, 6.871091, 6.230481, 5.983936, 5.940171
de10, i1, 18, 1, -1, 14, 6.320768, NaN, 7.339538, 7.390799, 6.738152, 6.467699, 6.709304, 6.492240
de10, i6, 24, 1, 1, 14, 7.676010, 7.067320, 6.113682, 6.709304, 6.335054, 6.040255, 5.855072, 6.021023
de10, i14, 26, 2, 1, 14, 6.320768, 6.480045, 6.492240, 6.148468, 5.940171, 6.306275, 5.981414, 6.040255
de10, i2, 28, 3, 1, 14, 7.502186, 7.074117, 6.919684, 7.200425, 6.811244, 6.165418, 5.805135, 5.755742
de10, i12, 34, 4, 1, 14, 6.828712, 6.467699, 7.360104, 7.791936, 6.291569, 5.981414, 5.828946, 5.897154
de10, i8, 36, 5, 1, 14, 7.634337, 6.335054, 7.218177, 7.484930, 6.766192, 6.562444, 6.854355, 6.516193
de10, i4, 42, 6, 1, 14, 7.634337, 7.176255, 6.821107, 6.467699, 6.595781, 6.363028, 5.897154, 5.852202
de10, i9, 46, 7, -1, 14, 7.701652, NaN, 7.562162, 6.639876, 6.573680, 6.077642, 5.730100, 6.148468
de10, i11, 51, 7, -1, 14, 7.475339, NaN, 6.719013, 7.100027, 6.442540, 6.095825, 5.828946, 5.755742
de10, i16, 54, 7, 1, 14, 7.488853, 7.212294, 7.313220, 6.320768, 6.376727, 5.983936, 6.113682, 6.059123
de10, i15, 57, 8, -1, 14, 7.414573, NaN, 6.481577, 6.214608, 6.246107, 5.940171, 6.551080, 5.874931
de10, i13, 62, 8, -1, 14, 7.329094, NaN, 6.878326, 6.584791, 6.919684, 6.200509, 6.363028, 6.669498
de10, i3, 66, 8, -1, 14, 6.679599, NaN, 6.442540, 6.391917, 6.291569, 6.198479, 5.852202, 5.852202
de10, i5, 69, 8, -1, 14, 6.995766, NaN, 7.120444, 6.320768, 5.918894, 6.148468, 5.897154, 5.897154
de11, i11, 2, 0, 1, 13, 6.429719, 6.246107, 6.935370, 5.981414, 6.291569, 6.180017, 6.040255, 7.059618
de11, i9, 4, 1, 1, 13, 6.467699, 7.375256, 6.131226, 6.291569, 6.363028, 6.113682, 5.828946, 5.855072
de11, i10, 11, 2, -1, 13, 6.527958, NaN, 6.455199, 6.001415, 6.167516, 6.077642, 5.940171, 6.131226
de11, i3, 17, 2, 1, 13, 6.167516, 6.040255, 6.527958, 6.148468, 6.480045, 6.077642, 6.198479, 6.539586
de11, i14, 20, 3, -1, 13, 6.349139, NaN, 6.363028, 6.246107, 6.467699, 6.113682, 6.077642, 7.606885
de11, i1, 24, 3, 1, 13, 6.248043, 7.661056, 6.165418, 6.148468, 6.719013, 5.940171, 5.961005, 6.455199
de11, i13, 28, 4, 1, 13, 6.230481, 6.077642, 6.021023, 6.492240, 6.059123, 6.113682, 5.961005, 6.492240
de11, i4, 31, 5, -1, 13, 5.852202, NaN, 5.828946, 6.291569, 5.897154, 6.095825, 5.918894, 6.349139
de11, i6, 37, 5, -1, 13, 6.563856, NaN, 6.113682, 6.021023, 6.416732, 6.165418, 6.165418, 6.320768
de11, i12, 42, 5, -1, 13, 6.349139, NaN, 6.230481, 6.200509, 5.981414, 6.148468, 6.113682, 6.606650
de11, i16, 45, 5, -1, 13, 6.246107, NaN, 6.291569, 4.219508, 7.375256, 6.077642, 6.079933, 6.429719
de11, i15, 47, 5, 1, 13, 6.467699, 6.943122, 6.167516, 6.261492, 6.003887, 6.320768, 6.095825, 6.165418
de11, i2, 55, 6, -1, 13, 6.095825, NaN, 6.113682, 6.232448, 6.113682, 6.113682, 6.150603, 7.120444
de11, i5, 59, 6, 1, 13, 6.455199, 7.241366, 6.182085, 6.021023, 6.095825, 6.230481, 5.897154, 6.131226
de11, i8, 64, 7, -1, 13, 6.214608, NaN, 6.182085, 6.167516, 6.131226, 6.148468, 6.021023, 6.390241
de11, i7, 66, 7, 1, 13, 6.335054, 6.699500, 6.131226, 5.874931, 5.961005, 6.040255, 6.001415, 6.095825
de12, i11, 2, 0, -1, 10, 6.648985, NaN, 6.504288, 6.562444, 6.416732, 6.230481, 6.021023, 6.291569
de12, i13, 12, 0, -1, 10, 6.793466, NaN, 6.669498, 6.335054, 6.775366, 6.376727, 5.981414, 6.095825
de12, i3, 16, 0, -1, 10, 6.198479, NaN, 6.363028, 6.077642, 6.182085, 6.148468, 5.874931, 6.021023
de12, i12, 18, 0, 1, 10, 6.562444, 7.502186, 7.145984, 6.390241, 6.320768, 6.131226, 6.095825, 6.455199
de12, i14, 20, 1, 1, 10, 6.416732, 6.584791, 7.400010, 6.335054, 6.349139, 6.214608, 6.095825, 6.699500
de12, i6, 26, 2, 1, 10, 7.086738, 7.106606, 6.516193, 6.738152, 6.320768, 6.200509, 6.182085, 6.291569
de12, i15, 28, 3, -1, 10, 7.375256, NaN, 7.031741, 6.480045, 7.086738, 6.261492, 6.335054, 6.246107
de12, i2, 31, 3, 1, 10, 6.291569, 7.194437, 6.455199, 6.845880, 6.291569, 6.182085, 5.852202, 6.467699
de12, i9, 34, 4, -1, 10, 6.862758, NaN, 6.738152, 7.264030, 6.628041, 6.198479, 6.059123, 6.595781
de12, i4, 40, 4, 1, 10, 6.504288, 6.276643, 6.584791, 6.320768, 6.261492, 6.246107, 6.165418, 6.335054
de12, i10, 43, 5, 1, 10, 6.966024, 6.699500, 7.708860, 6.551080, 6.467699, 6.606650, 6.095825, 6.148468
de12, i5, 46, 6, -1, 10, 6.077642, NaN, 6.586172, 6.115892, 6.606650, 6.077642, 5.874931, 6.021023
de12, i1, 50, 6, -1, 10, 6.079933, NaN, 7.754482, 6.349139, 6.148468, 6.246107, 6.059123, 6.150603
de12, i7, 56, 6, -1, 10, 6.077642, NaN, 6.291569, 5.897154, 5.874931, 5.918894, 5.852202, 6.095825
de12, i16, 62, 6, 1, 10, 6.306275, 6.919684, 6.230481, 7.053586, 6.131226, 6.131226, 5.940171, 6.756932
de12, i8, 67, 7, 1, 10, 7.052721, 6.516193, 6.214608, 6.659294, 6.095825, 5.897154, 5.897154, 6.562444
de13, i16, 2, 0, -1, 12, 6.562444, NaN, 7.582738, 6.659294, 6.363028, 6.276643, 6.230481, 7.999679
de13, i13, 8, 0, 1, 12, 8.189800, 6.261492, 6.148468, 6.854355, 6.416732, 6.455199, 5.918894, 6.388561
de13, i2, 14, 1, -1, 12, 7.719574, NaN, 7.545390, 6.131226, 6.516193, 6.467699, 6.113682, 6.584791
de13, i1, 17, 1, 1, 12, 8.460411, 6.040255, 6.261492, 6.378426, 6.335054, 7.138867, 5.981414, 5.897154
de13, i6, 19, 2, -1, 12, 6.973543, NaN, 6.416732, 6.291569, 6.820016, 6.021023, 6.996681, 6.584791
de13, i3, 29, 2, 1, 12, 6.719013, 5.981414, 7.730175, 7.594884, 5.981414, 6.306275, 6.059123, 6.539586
de13, i5, 40, 3, 1, 12, 6.320768, 8.116118, 7.607381, 6.699500, 6.442540, 6.095825, 6.335054, 7.649693
de13, i14, 44, 4, -1, 12, 7.438972, NaN, 6.246107, 5.961005, 5.940171, 6.077642, 5.780744, 6.838405
de13, i4, 47, 4, -1, 12, 6.308098, NaN, 7.778211, 5.874931, 6.131226, 5.897154, 5.831882, 5.703782
de13, i9, 50, 4, 1, 12, 6.429719, 7.224025, 7.318540, 5.918894, 6.040255, 5.961005, 5.805135, 6.390241
de13, i7, 54, 5, 1, 12, 6.551080, 7.080026, 6.390241, 6.320768, 6.232448, 6.113682, 6.077642, 6.059123
de13, i11, 57, 6, 1, 12, 6.198479, 7.313220, 6.320768, 6.165418, 6.021023, 6.198479, 6.230481, 6.198479
de13, i15, 59, 7, 1, 12, 7.744570, 5.963579, 6.828712, 7.024649, 6.492240, 5.852202, 5.808142, 5.624018
de13, i12, 62, 8, -1, 12, 6.872128, NaN, 7.247081, 5.961005, 6.349139, 6.246107, 6.001415, 6.573680
de13, i8, 65, 8, -1, 12, 6.504288, NaN, 6.276643, 6.689599, 6.095825, 7.939159, 5.874931, 6.131226
de13, i10, 70, 8, -1, 12, 6.320768, NaN, 5.961005, 7.334329, 6.276643, 6.756932, 6.214608, 6.504288
de14, i14, 3, 0, 1, 14, 6.214608, 6.363028, 6.148468, 6.261492, 6.467699, 6.214608, 6.405228, 6.617403
de14, i2, 17, 1, 1, 14, 6.095825, 6.198479, 6.021023, 6.230481, 6.291569, 6.059123, 6.416732, 6.040255
de14, i9, 21, 2, -1, 14, 6.079933, NaN, 6.200509, 5.940171, 5.924256, 5.940171, 5.918894, 5.852202
de14, i1, 28, 2, -1, 14, 6.595781, NaN, 6.306275, 6.278521, 6.230481, 6.077642, 6.059123, 6.077642
de14, i11, 31, 2, -1, 14, 6.517671, NaN, 6.113682, 6.001415, 5.963579, 5.874931, 5.874931, 5.783825
de14, i15, 36, 2, -1, 14, 6.363028, NaN, 6.261492, 6.131226, 5.961005, 6.021023, 5.897154, 5.897154
de14, i3, 38, 2, -1, 14, 6.165418, NaN, 6.261492, 6.719013, 6.261492, 6.098074, 5.981414, 5.963579
de14, i5, 40, 2, -1, 14, 6.115892, NaN, 6.003887, 5.918894, 5.877736, 6.182085, 5.942799, 5.828946
de14, i10, 42, 2, 1, 14, 6.390241, 6.131226, 6.098074, 6.261492, 6.363028, 6.131226, 6.113682, 6.095825
de14, i4, 44, 3, 1, 14, 6.095825, 6.198479, 6.230481, 6.182085, 6.364751, 5.940171, 6.077642, 5.874931
de14, i12, 52, 4, 1, 14, 6.059123, 6.504288, 6.131226, 6.040255, 6.182085, 6.246107, 5.940171, 6.165418
de14, i8, 54, 5, 1, 14, 6.131226, 6.042633, 6.115892, 6.021023, 5.918894, 6.148468, 6.165418, 6.198479
de14, i7, 60, 6, -1, 14, 6.148468, NaN, 5.981414, 5.918894, 6.021023, 5.921578, 5.805135, 6.182085
de14, i6, 62, 6, 1, 14, 6.336826, 6.363028, 6.403574, 6.040255, 6.320768, 6.095825, 5.755742, 5.918894
de14, i13, 67, 7, -1, 14, 6.131226, NaN, 6.214608, 6.617403, 6.606650, 6.095825, 5.981414, 6.376727
de14, i16, 71, 7, 1, 14, 6.059123, 6.320768, 6.232448, 6.214608, 5.963579, 6.198479, 6.040255, 6.040255
de15, i1, 2, 0, 1, 11, 6.021023, 6.480045, 7.502186, 5.897154, 7.297091, 5.963579, 5.921578, 6.455199
de15, i10, 10, 1, -1, 11, 6.748760, NaN, 7.280697, 6.230481, 7.066467, 5.940171, 6.113682, 6.879356
de15, i7, 13, 1, 1, 11, 6.200509, 6.261492, 6.988413, 6.077642, 6.679599, 5.921578, 6.001415, 6.291569
de15, i11, 16, 2, 1, 11, 6.648985, 5.940171, 6.648985, 5.874931, 5.940171, 5.852202, 5.783825, 6.738152
de15, i12, 24, 3, -1, 11, 6.098074, NaN, 7.566311, 5.560682, 5.652489, 6.059123, 5.755742, 7.100027
de15, i2, 28, 3, -1, 11, 7.086738, NaN, 7.126891, 5.783825, 6.539586, 5.560682, 5.783825, 6.728629
de15, i15, 30, 3, 1, 11, 6.429719, 5.852202, 5.648974, 7.145196, 6.291569, 6.793466, 5.831882, 6.001415
de15, i5, 32, 4, 1, 11, 5.874931, 6.911747, 5.874931, 6.131226, 5.393628, 5.918894, 5.620401, 6.165418
de15, i9, 35, 5, 1, 11, 5.730100, 6.040255, 5.755742, 5.730100, 5.897154, 6.021023, 5.961005, 6.021023
de15, i16, 37, 6, -1, 11, 5.680173, NaN, 6.516193, 5.755742, 6.527958, 5.940171, 5.529429, 6.429719
de15, i14, 39, 6, -1, 11, 6.230481, NaN, 5.620401, 6.232448, 6.403574, 5.560682, 6.021023, 6.573680
de15, i6, 42, 6, -1, 11, 7.074117, NaN, 5.620401, 6.606650, 6.095825, 5.620401, 5.733341, 5.278115
de15, i3, 48, 6, 1, 11, 5.805135, 5.780744, 6.291569, 5.897154, 5.620401, 5.940171, 5.648974, 6.059123
de15, i13, 56, 7, 1, 11, 5.676754, 5.855072, 5.594711, 6.504288, 6.228511, 5.783825, 5.620401, 6.575076
de15, i8, 59, 8, -1, 11, 5.703782, NaN, 6.690842, 5.899897, 6.165418, 5.831882, 5.620401, 6.098074
de15, i4, 65, 8, -1, 11, 5.940171, NaN, 6.775366, 5.758902, 6.079933, 5.828946, 5.564520, 6.001415
de16, i15, 2, 0, -1, 12, 6.403574, NaN, 6.837333, 6.595781, 6.363028, 6.198479, 6.248043, 6.261492
de16, i2, 5, 0, 1, 12, 6.350886, 6.401917, 6.363028, 7.145196, 6.606650, 6.113682, 6.059123, 6.077642
de16, i7, 8, 1, -1, 12, 8.565031, NaN, 6.429719, 6.021023, 8.069655, 6.364751, 6.167516, 6.699500
de16, i13, 13, 1, -1, 12, 7.385851, NaN, 6.879356, 6.198479, 6.429719, 6.021023, 5.981414, 6.246107
de16, i5, 24, 1, -1, 12, 6.001415, NaN, 6.617403, 6.113682, 6.040255, 6.551080, 5.940171, 5.877736
de16, i8, 27, 1, 1, 12, 6.200509, 6.059123, 6.700731, 7.080026, 6.021023, 6.148468, 5.918894, 5.961005
de16, i6, 31, 2, 1, 12, 6.148468, 7.120444, 7.032624, 6.059123, 6.562444, 6.001415, 5.877736, 6.403574
de16, i11, 33, 3, -1, 12, 6.517671, NaN, 6.363028, 6.306275, 6.023448, 6.021023, 5.942799, 6.336826
de16, i14, 40, 3, 1, 12, 5.940171, 7.052721, 6.131226, 6.456770, 6.403574, 6.148468, 6.133398, 7.138867
de16, i9, 43, 4, -1, 12, 6.040255, NaN, 6.862758, 6.291569, 6.042633, 6.148468, 6.606650, 5.855072
de16, i4, 45, 4, 1, 12, 5.940171, 6.527958, 6.001415, 7.889084, 5.874931, 6.263398, 5.852202, 5.874931
de16, i10, 53, 5, 1, 12, 7.484930, 6.335054, 5.981414, 6.927558, 6.077642, 6.617403, 5.918894, 6.131226
de16, i12, 56, 6, 1, 12, 5.780744, 6.710523, 5.805135, 7.229839, 7.794823, 6.001415, 5.942799, 6.802395
de16, i1, 61, 7, -1, 12, 6.416732, NaN, 7.901377, 6.077642, 6.784457, 6.131226, 5.780744, 5.855072
de16, i16, 65, 7, 1, 12, 5.918894, 8.544808, 7.395722, 5.940171, 7.570443, 6.095825, 6.391917, 6.966024
de16, i3, 70, 8, -1, 12, 5.918894, NaN, 6.879356, 6.001415, 5.874931, 6.246107, 5.897154, 5.942799
de17, i4, 10, 0, -1, 13, 5.940171, NaN, 5.940171, 6.551080, 5.963579, 5.961005, 5.730100, 5.852202
de17, i12, 14, 0, -1, 13, 5.899897, NaN, 5.874931, 5.855072, 5.918894, 5.897154, 6.182085, 5.780744
de17, i10, 20, 0, -1, 13, 5.780744, NaN, 6.943122, 6.232448, 6.335054, 5.981414, 5.805135, 5.730100
de17, i8, 23, 0, -1, 13, 5.831882, NaN, 6.001415, 6.628041, 6.232448, 5.780744, 5.620401, 5.755742
de17, i3, 32, 0, 1, 13, 5.940171, 5.730100, 6.040255, 5.961005, 5.273000, 6.040255, 5.897154, 5.755742
de17, i2, 34, 1, -1, 13, 5.620401, NaN, 5.852202, 5.899897, 5.805135, 5.942799, 5.676754, 5.828946
de17, i15, 38, 1, 1, 13, 5.652489, 5.733341, 5.648974, 5.805135, 5.680173, 5.897154, 5.783825, 5.703782
de17, i11, 41, 2, 1, 13, 5.730100, 5.981414, 5.730100, 5.805135, 5.831882, 5.805135, 5.780744, 5.624018
de17, i16, 44, 3, -1, 13, 5.680173, NaN, 5.676754, 5.594711, 5.676754, 5.620401, 5.560682, 5.529429
de17, i6, 52, 3, -1, 13, 5.805135, NaN, 5.897154, 5.942799, 5.940171, 5.676754, 5.648974, 5.805135
de17, i9, 55, 3, 1, 13, 5.831882, 5.918894, 5.918894, 5.940171, 5.877736, 5.560682, 5.648974, 5.676754
de17, i1, 57, 4, 1, 13, 5.755742, 5.918894, 5.758902, 5.828946, 5.780744, 5.780744, 5.808142, 5.648974
de17, i13, 60, 5, 1, 13, 5.852202, 5.852202, 5.877736, 6.095825, 5.981414, 5.583496, 5.730100, 5.707110
de17, i7, 63, 6, 1, 13, 5.755742, 5.730100, 5.808142, 5.828946, 5.899897, 5.676754, 5.755742, 5.730100
de17, i14, 65, 7, -1, 13, 6.040255, NaN, 6.322565, 5.755742, 5.703782, 5.780744, 5.680173, 5.676754
de17, i5, 67, 7, 1, 13, 5.755742, 5.874931, 6.376727, 5.940171, 5.831882, 5.961005, 5.703782, 5.758902
de18, i13, 3, 0, -1, 14, 5.981414, NaN, 6.335054, 6.845880, 5.620401, 6.040255, 5.755742, 6.276643
de18, i9, 8, 0, -1, 14, 6.182085, NaN, 6.320768, 6.113682, 6.021023, 6.148468, 6.001415, 5.897154
de18, i6, 13, 0, 1, 14, 6.182085, 6.794587, 6.747587, 6.095825, 7.003065, 6.467699, 6.021023, 6.021023
de18, i4, 16, 1, 1, 14, 6.575076, 6.376727, 7.323831, 6.416732, 6.628041, 6.077642, 5.897154, 6.527958
de18, i11, 18, 2, -1, 14, 8.572439, NaN, 7.365813, 6.442540, 6.552508, 6.182085, 6.131226, 6.951772
de18, i16, 22, 2, 1, 14, 6.198479, 8.488794, 6.059123, 7.052721, 6.198479, 5.981414, 5.983936, 7.275172
de18, i14, 25, 3, 1, 14, 7.139660, 8.026497, 6.320768, 7.132498, 6.276643, 6.552508, 5.918894, 6.246107
de18, i1, 32, 4, -1, 14, 6.113682, NaN, 7.424165, 6.214608, 7.010312, 6.276643, 5.877736, 6.669498
de18, i5, 37, 4, -1, 14, 5.783825, NaN, 7.830426, 7.224753, 7.066467, 6.182085, 5.961005, 5.897154
de18, i8, 39, 4, 1, 14, 8.036573, 6.659294, 7.579168, 6.335054, 6.846943, 6.230481, 5.852202, 6.276643
de18, i15, 43, 5, -1, 14, 7.176255, NaN, 6.246107, 6.739337, 6.335054, 7.145196, 6.059123, 6.756932
de18, i12, 48, 5, 1, 14, 6.148468, 7.247081, 6.023448, 6.492240, 7.264030, 6.306275, 5.981414, 6.214608
de18, i3, 54, 6, -1, 14, 6.390241, NaN, 6.629363, 5.897154, 6.214608, 6.246107, 5.852202, 6.148468
de18, i7, 59, 6, -1, 14, 6.376727, NaN, 7.086738, 6.214608, 6.573680, 5.961005, 5.855072, 6.214608
de18, i2, 66, 6, 1, 14, 6.113682, 7.741099, 6.182085, 6.198479, 5.852202, 6.335054, 5.755742, 5.940171
de18, i10, 68, 7, 1, 14, 6.793466, 6.539586, 6.444131, 6.093570, 5.981414, 5.874931, 5.918894, 5.918894
de19, i4, 2, 0, -1, 13, 6.376727, NaN, 6.335054, 6.113682, 6.246107, 6.165418, 6.040255, 6.198479
de19, i2, 6, 0, -1, 13, 6.516193, NaN, 6.350886, 6.416732, 6.416732, 6.306275, 6.040255, 6.113682
de19, i16, 16, 0, -1, 13, 6.467699, NaN, 6.165418, 6.059123, 6.001415, 6.059123, 6.077642, 6.276643
de19, i1, 18, 0, 1, 13, 6.182085, 6.182085, 6.077642, 6.131226, 6.278521, 6.131226, 6.095825, 6.113682
de19, i7, 21, 1, 1, 13, 6.504288, 6.246107, 6.335054, 6.095825, 6.376727, 6.349139, 6.077642, 6.077642
de19, i10, 25, 2, -1, 13, 5.983936, NaN, 6.148468, 6.113682, 6.077642, 6.198479, 6.061457, 6.455199
de19, i3, 34, 2, 1, 13, 6.276643, 6.573680, 6.376727, 6.113682, 6.455199, 6.077642, 6.079933, 6.335054
de19, i5, 46, 3, 1, 13, 6.131226, 6.148468, 6.261492, 6.001415, 5.918894, 6.077642, 6.182085, 6.077642
de19, i9, 49, 4, 1, 13, 5.963579, 5.874931, 5.961005, 6.113682, 5.940171, 5.940171, 5.874931, 5.961005
de19, i12, 51, 5, -1, 13, 5.961005, NaN, 6.001415, 5.961005, 5.940171, 5.940171, 5.780744, 5.940171
de19, i14, 54, 5, -1, 13, 5.897154, NaN, 6.077642, 6.376727, 6.077642, 6.059123, 5.961005, 6.165418
de19, i13, 58, 5, 1, 13, 6.214608, 6.021023, 6.291569, 6.182085, 6.306275, 6.165418, 6.095825, 6.021023
de19, i11, 61, 6, 1, 13, 6.079933, 6.077642, 6.021023, 6.182085, 6.276643, 6.021023, 5.828946, 6.320768
de19, i15, 66, 7, 1, 13, 6.040255, 6.040255, 6.077642, 6.131226, 6.148468, 5.981414, 6.059123, 6.077642
de19, i6, 69, 8, -1, 13, 6.042633, NaN, 6.429719, 6.131226, 6.504288, 6.628041, 6.276643, 6.246107
de2, i16, 2, 0, 1, 13, 6.364751, 6.492240, 6.919684, 6.480045, 5.961005, 5.780744, 5.981414, 6.306275
de2, i14, 6, 1, 1, 13, 6.390241, 6.617403, 6.040255, 6.659294, 6.418365, 6.059123, 5.852202, 6.403574
de2, i5, 12, 2, -1, 13, 6.200509, NaN, 6.719013, 5.648974, 5.680173, 6.306275, 5.897154, 6.001415
de2, i2, 14, 2, 1, 13, 6.148468, 6.492240, 6.573680, 6.308098, 6.349139, 6.113682, 5.983936, 6.363028
de2, i4, 18, 3, 1, 13, 6.416732, 6.527958, 6.335054, 6.214608, 6.444131, 5.940171, 6.001415, 6.320768
de2, i15, 28, 4, -1, 13, 6.306275, NaN, 6.349139, 6.042633, 6.320768, 6.246107, 6.416732, 5.983936
de2, i3, 32, 4, -1, 13, 6.115892, NaN, 6.059123, 6.261492, 6.198479, 6.150603, 5.918894, 6.150603
de2, i11, 35, 4, -1, 13, 6.958448, NaN, 6.516193, 6.167516, 6.276643, 6.098074, 5.852202, 6.629363
de2, i9, 39, 4, -1, 13, 6.040255, NaN, 6.095825, 6.021023, 5.981414, 6.216606, 5.981414, 6.095825
de2, i8, 44, 4, 1, 13, 6.709304, 6.165418, 6.077642, 6.322565, 6.148468, 5.874931, 5.783825, 5.918894
de2, i6, 46, 5, 1, 13, 6.709304, 6.995766, 6.767343, 6.059123, 6.492240, 6.182085, 6.131226, 6.981006
de2, i1, 52, 6, -1, 13, 6.001415, NaN, 6.040255, 6.077642, 6.291569, 6.077642, 5.918894, 6.148468
de2, i7, 60, 6, -1, 13, 5.877736, NaN, 6.165418, 5.981414, 6.131226, 6.040255, 6.021023, 6.077642
de2, i10, 65, 6, 1, 13, 6.669498, 5.897154, 6.293419, 6.527958, 6.403574, 6.148468, 5.983936, 6.214608
de2, i12, 69, 7, 1, 13, 5.918894, 6.766192, 6.679599, 6.895683, 6.095825, 5.981414, 5.852202, 6.335054
de2, i13, 71, 8, -1, 13, 6.335054, NaN, 6.040255, 6.246107, 6.113682, 6.003887, 6.021023, 6.306275
de20, i10, 2, 0, 1, 13, 6.148468, 6.148468, 6.230481, 6.182085, 6.131226, 6.131226, 6.131226, 6.059123
de20, i4, 5, 1, 1, 13, 5.961005, 6.131226, 5.897154, 5.874931, 5.940171, 5.961005, 5.874931, 5.940171
de20, i2, 7, 2, 1, 13, 5.940171, 5.897154, 6.595781, 6.966024, 5.918894, 6.131226, 5.874931, 5.828946
de20, i5, 10, 3, -1, 13, 6.113682, NaN, 5.918894, 6.276643, 6.148468, 5.852202, 5.981414, 5.918894
de20, i15, 13, 3, -1, 13, 6.492240, NaN, 5.981414, 6.095825, 5.918894, 5.897154, 5.918894, 5.852202
de20, i8, 19, 3, 1, 13, 5.897154, 6.040255, 5.940171, 6.040255, 5.918894, 6.230481, 5.780744, 5.897154
de20, i14, 23, 4, 1, 13, 6.023448, 5.874931, 7.031741, 6.077642, 5.961005, 5.828946, 5.780744, 5.981414
de20, i12, 35, 5, 1, 13, 6.059123, 6.113682, 6.165418, 6.059123, 6.700731, 5.961005, 5.852202, 6.648985
de20, i6, 39, 6, 1, 13, 5.961005, 7.031741, 5.874931, 5.918894, 6.689599, 6.095825, 5.805135, 5.730100
de20, i1, 43, 7, -1, 13, 6.276643, NaN, 5.918894, 6.148468, 6.040255, 6.431331, 5.981414, 6.133398
de20, i11, 46, 7, -1, 13, 5.963579, NaN, 5.942799, 6.689599, 6.001415, 5.897154, 5.852202, 5.918894
de20, i13, 51, 7, -1, 13, 5.918894, NaN, 6.095825, 5.828946, 6.040255, 6.248043, 6.001415, 6.165418
de20, i16, 55, 7, 1, 13, 6.040255, 6.095825, 6.113682, 6.246107, 6.061457, 5.897154, 5.961005, 5.961005
de20, i7, 61, 8, -1, 13, 6.040255, NaN, 5.918894, 5.918894, 5.918894, 5.918894, 5.918894, 5.961005
de20, i3, 67, 8, -1, 13, 6.021023, NaN, 6.113682, 6.516193, 6.095825, 6.306275, 5.828946, 6.059123
de20, i9, 71, 8, -1, 13, 5.783825, NaN, 5.940171, 6.551080, 5.918894, 6.040255, 5.897154, 5.874931
de21, i12, 2, 0, -1, 12, 6.198479, NaN, 6.756932, 6.584791, 6.811244, 6.214608, 6.182085, 6.444131
de21, i11, 7, 0, 1, 12, 6.943122, 7.528332, 7.395108, 6.573680, 6.148468, 6.077642, 5.918894, 6.261492
de21, i6, 9, 1, -1, 12, 7.212294, NaN, 7.176255, 6.214608, 6.720220, 6.988413, 6.480045, 6.529419
de21, i2, 16, 1, -1, 12, 6.131226, NaN, 6.077642, 6.390241, 7.889084, 6.023448, 6.617403, 7.093405
de21, i13, 19, 1, 1, 12, 8.044305, 8.109225, 6.966024, 6.021023, 6.811244, 6.095825, 6.198479, 6.403574
de21, i16, 23, 2, -1, 12, 6.608001, NaN, 6.679599, 6.095825, 6.784457, 6.059123, 5.981414, 6.320768
de21, i8, 28, 2, -1, 12, 6.504288, NaN, 6.403574, 5.897154, 5.897154, 5.899897, 5.899897, 6.429719
