"subj" "item" "cond" "pos" "resp" "rt" "roi"
"17588" 15 24 "b" "2" "-" 589 "precrit"
"17589" 15 24 "b" "3" "-" 653 "precrit"
"17590" 15 24 "b" "4" "-" 669 "precrit"
"17591" 15 24 "b" "5" "-" 557 "precrit"
"17592" 15 24 "b" "6" "-" 546 "precrit"
"17593" 15 24 "b" "7" "-" 563 "precrit"
"17594" 15 24 "b" "8" "-" 904 "crit"
"17595" 15 24 "b" "9" "-" 835 "postcrit"
"17596" 15 24 "b" "10" "-" 733 "post"
"17597" 15 24 "b" "11" "-" 678 "post"
"17598" 15 24 "b" "12" "-" 576 "post"
"17599" 15 24 "b" "?" "1" 1843 NA
"17633" 15 2 "d" "0" "-" 670 "predep"
"17634" 15 2 "d" "1" "-" 923 "dep"
"17635" 15 2 "d" "2" "-" 905 "precrit"
"17636" 15 2 "d" "3" "-" 599 "precrit"
"17637" 15 2 "d" "4" "-" 538 "precrit"
"17638" 15 2 "d" "5" "-" 901 "precrit"
"17639" 15 2 "d" "6" "-" 683 "precrit"
"17640" 15 2 "d" "7" "-" 559 "precrit"
"17641" 15 2 "d" "8" "-" 526 "crit"
"17642" 15 2 "d" "9" "-" 575 "postcrit"
"17643" 15 2 "d" "10" "-" 891 "post"
"17644" 15 2 "d" "11" "-" 1109 "post"
"17645" 15 2 "d" "12" "-" 777 "post"
"17646" 15 2 "d" "?" "1" 2456 NA
"17714" 15 29 "c" "0" "-" 650 "predep"
"17715" 15 29 "c" "1" "-" 1719 "dep"
"17716" 15 29 "c" "2" "-" 807 "precrit"
"17717" 15 29 "c" "3" "-" 916 "precrit"
"17718" 15 29 "c" "4" "-" 524 "crit"
"17719" 15 29 "c" "5" "-" 507 "postcrit"
"17720" 15 29 "c" "6" "-" 536 "post"
"17721" 15 29 "c" "7" "-" 573 "post"
"17722" 15 29 "c" "8" "-" 637 "post"
"17723" 15 29 "c" "9" "-" 514 "post"
"17724" 15 29 "c" "?" "1" 3050 NA
"17737" 15 25 "c" "0" "-" 652 "predep"
"17738" 15 25 "c" "1" "-" 437 "dep"
"17739" 15 25 "c" "2" "-" 635 "precrit"
"17740" 15 25 "c" "3" "-" 470 "precrit"
"17741" 15 25 "c" "4" "-" 474 "crit"
"17742" 15 25 "c" "5" "-" 523 "postcrit"
"17743" 15 25 "c" "6" "-" 4824 "post"
"17744" 15 25 "c" "7" "-" 858 "post"
"17745" 15 25 "c" "8" "-" 1006 "post"
"17746" 15 25 "c" "9" "-" 649 "post"
"17747" 15 25 "c" "10" "-" 646 "post"
"17748" 15 25 "c" "?" "1" 5126 NA
"17786" 15 19 "a" "0" "-" 432 "predep"
"17787" 15 19 "a" "1" "-" 563 "dep"
"17788" 15 19 "a" "2" "-" 486 "precrit"
"17789" 15 19 "a" "3" "-" 518 "precrit"
"17790" 15 19 "a" "4" "-" 683 "crit"
"17791" 15 19 "a" "5" "-" 580 "postcrit"
"17792" 15 19 "a" "6" "-" 745 "post"
"17793" 15 19 "a" "7" "-" 540 "post"
"17794" 15 19 "a" "8" "-" 476 "post"
"17795" 15 19 "a" "?" "1" 2337 NA
"17819" 15 26 "d" "0" "-" 982 "predep"
"17820" 15 26 "d" "1" "-" 1267 "dep"
"17821" 15 26 "d" "2" "-" 554 "precrit"
"17822" 15 26 "d" "3" "-" 450 "precrit"
"17823" 15 26 "d" "4" "-" 547 "precrit"
"17824" 15 26 "d" "5" "-" 440 "precrit"
"17825" 15 26 "d" "6" "-" 437 "precrit"
"17826" 15 26 "d" "7" "-" 661 "precrit"
"17827" 15 26 "d" "8" "-" 630 "precrit"
"17828" 15 26 "d" "9" "-" 732 "crit"
"17829" 15 26 "d" "10" "-" 678 "postcrit"
"17830" 15 26 "d" "11" "-" 899 "post"
"17831" 15 26 "d" "12" "-" 940 "post"
"17832" 15 26 "d" "13" "-" 606 "post"
"17833" 15 26 "d" "14" "-" 561 "post"
"17834" 15 26 "d" "15" "-" 675 "post"
"17835" 15 26 "d" "?" "1" 2710 NA
"17865" 15 6 "d" "0" "-" 114 "predep"
"17866" 15 6 "d" "1" "-" 1748 "dep"
"17867" 15 6 "d" "2" "-" 595 "precrit"
"17868" 15 6 "d" "3" "-" 561 "precrit"
"17869" 15 6 "d" "4" "-" 601 "precrit"
"17870" 15 6 "d" "5" "-" 625 "precrit"
"17871" 15 6 "d" "6" "-" 761 "precrit"
"17872" 15 6 "d" "7" "-" 547 "precrit"
"17873" 15 6 "d" "8" "-" 671 "precrit"
"17874" 15 6 "d" "9" "-" 1033 "crit"
"17875" 15 6 "d" "10" "-" 496 "postcrit"
"17876" 15 6 "d" "11" "-" 613 "post"
"17877" 15 6 "d" "12" "-" 588 "post"
"17878" 15 6 "d" "13" "-" 605 "post"
"17879" 15 6 "d" "14" "-" 656 "post"
"17880" 15 6 "d" "?" "1" 2318 NA
"17889" 15 30 "d" "0" "-" 753 "predep"
"17890" 15 30 "d" "1" "-" 714 "dep"
"17891" 15 30 "d" "2" "-" 568 "precrit"
"17892" 15 30 "d" "3" "-" 627 "precrit"
"17893" 15 30 "d" "4" "-" 1112 "precrit"
"17894" 15 30 "d" "5" "-" 568 "precrit"
"17895" 15 30 "d" "6" "-" 630 "precrit"
"17896" 15 30 "d" "7" "-" 718 "precrit"
"17897" 15 30 "d" "8" "-" 599 "crit"
"17898" 15 30 "d" "9" "-" 561 "postcrit"
"17899" 15 30 "d" "10" "-" 553 "post"
"17900" 15 30 "d" "11" "-" 655 "post"
"17901" 15 30 "d" "12" "-" 616 "post"
"17902" 15 30 "d" "?" "1" 5001 NA
"17921" 15 17 "c" "0" "-" 2185 "predep"
"17922" 15 17 "c" "1" "-" 813 "dep"
"17923" 15 17 "c" "2" "-" 537 "precrit"
"17924" 15 17 "c" "3" "-" 576 "precrit"
"17925" 15 17 "c" "4" "-" 599 "crit"
"17926" 15 17 "c" "5" "-" 616 "postcrit"
"17927" 15 17 "c" "6" "-" 645 "post"
"17928" 15 17 "c" "7" "-" 633 "post"
"17929" 15 17 "c" "8" "-" 887 "post"
"17930" 15 17 "c" "9" "-" 729 "post"
"17931" 15 17 "c" "10" "-" 767 "post"
"17932" 15 17 "c" "?" "1" 3952 NA
"17944" 15 7 "a" "0" "-" 577 "predep"
"17945" 15 7 "a" "1" "-" 481 "dep"
"17946" 15 7 "a" "2" "-" 581 "precrit"
"17947" 15 7 "a" "3" "-" 817 "precrit"
"17948" 15 7 "a" "4" "-" 839 "crit"
"17949" 15 7 "a" "5" "-" 554 "postcrit"
"17950" 15 7 "a" "6" "-" 682 "post"
"17951" 15 7 "a" "7" "-" 1102 "post"
"17952" 15 7 "a" "8" "-" 768 "post"
"17953" 15 7 "a" "9" "-" 1226 "post"
"17954" 15 7 "a" "?" "1" 4301 NA
"17965" 15 21 "c" "0" "-" 648 "predep"
"17966" 15 21 "c" "1" "-" 648 "dep"
"17967" 15 21 "c" "2" "-" 582 "precrit"
"17968" 15 21 "c" "3" "-" 668 "precrit"
"17969" 15 21 "c" "4" "-" 492 "crit"
"17970" 15 21 "c" "5" "-" 572 "postcrit"
"17971" 15 21 "c" "6" "-" 678 "post"
"17972" 15 21 "c" "7" "-" 717 "post"
"17973" 15 21 "c" "8" "-" 1269 "post"
"17974" 15 21 "c" "?" "1" 5297 NA
"17986" 15 13 "c" "0" "-" 667 "predep"
"17987" 15 13 "c" "1" "-" 486 "dep"
"17988" 15 13 "c" "2" "-" 576 "precrit"
"17989" 15 13 "c" "3" "-" 467 "precrit"
"17990" 15 13 "c" "4" "-" 1465 "crit"
"17991" 15 13 "c" "5" "-" 484 "postcrit"
"17992" 15 13 "c" "6" "-" 501 "post"
"17993" 15 13 "c" "7" "-" 510 "post"
"17994" 15 13 "c" "8" "-" 492 "post"
"17995" 15 13 "c" "?" "1" 4935 NA
"18036" 15 31 "a" "0" "-" 251 "predep"
"18037" 15 31 "a" "1" "-" 540 "dep"
"18038" 15 31 "a" "2" "-" 512 "precrit"
"18039" 15 31 "a" "3" "-" 467 "precrit"
"18040" 15 31 "a" "4" "-" 425 "crit"
"18041" 15 31 "a" "5" "-" 408 "postcrit"
"18042" 15 31 "a" "6" "-" 414 "post"
"18043" 15 31 "a" "7" "-" 439 "post"
"18044" 15 31 "a" "8" "-" 662 "post"
"18045" 15 31 "a" "?" "1" 3703 NA
"18069" 15 22 "d" "0" "-" 787 "predep"
"18070" 15 22 "d" "1" "-" 1217 "dep"
"18071" 15 22 "d" "2" "-" 475 "precrit"
"18072" 15 22 "d" "3" "-" 393 "precrit"
"18073" 15 22 "d" "4" "-" 438 "precrit"
"18074" 15 22 "d" "5" "-" 417 "precrit"
"18075" 15 22 "d" "6" "-" 430 "precrit"
"18076" 15 22 "d" "7" "-" 458 "precrit"
"18077" 15 22 "d" "8" "-" 509 "crit"
"18078" 15 22 "d" "9" "-" 633 "postcrit"
"18079" 15 22 "d" "10" "-" 421 "post"
"18080" 15 22 "d" "11" "-" 447 "post"
"18081" 15 22 "d" "12" "-" 483 "post"
"18082" 15 22 "d" "13" "-" 475 "post"
"18083" 15 22 "d" "14" "-" 412 "post"
"18084" 15 22 "d" "15" "-" 479 "post"
"18085" 15 22 "d" "16" "-" 449 "post"
"18086" 15 22 "d" "?" "1" 3125 NA
"18095" 15 1 "c" "0" "-" 677 "predep"
"18096" 15 1 "c" "1" "-" 731 "dep"
"18097" 15 1 "c" "2" "-" 509 "precrit"
"18098" 15 1 "c" "3" "-" 429 "precrit"
"18099" 15 1 "c" "4" "-" 458 "crit"
"18100" 15 1 "c" "5" "-" 415 "postcrit"
"18101" 15 1 "c" "6" "-" 403 "post"
"18102" 15 1 "c" "7" "-" 422 "post"
"18103" 15 1 "c" "8" "-" 449 "post"
"18104" 15 1 "c" "?" "1" 2135 NA
"18144" 15 14 "d" "0" "-" 578 "predep"
"18145" 15 14 "d" "1" "-" 468 "dep"
"18146" 15 14 "d" "2" "-" 566 "precrit"
"18147" 15 14 "d" "3" "-" 485 "precrit"
"18148" 15 14 "d" "4" "-" 1957 "precrit"
"18149" 15 14 "d" "5" "-" 1158 "precrit"
"18150" 15 14 "d" "6" "-" 715 "precrit"
"18151" 15 14 "d" "7" "-" 764 "precrit"
"18152" 15 14 "d" "8" "-" 703 "crit"
"18153" 15 14 "d" "9" "-" 469 "postcrit"
"18154" 15 14 "d" "10" "-" 505 "post"
"18155" 15 14 "d" "11" "-" 475 "post"
"18156" 15 14 "d" "12" "-" 718 "post"
"18157" 15 14 "d" "13" "-" 487 "post"
"18158" 15 14 "d" "?" "1" 6296 NA
"18196" 15 28 "b" "0" "-" 6723 "predep"
"18197" 15 28 "b" "1" "-" 1028 "dep"
"18198" 15 28 "b" "2" "-" 473 "precrit"
"18199" 15 28 "b" "3" "-" 1895 "precrit"
"18200" 15 28 "b" "4" "-" 402 "precrit"
"18201" 15 28 "b" "5" "-" 539 "precrit"
"18202" 15 28 "b" "6" "-" 473 "precrit"
"18203" 15 28 "b" "7" "-" 517 "precrit"
"18204" 15 28 "b" "8" "-" 612 "crit"
"18205" 15 28 "b" "9" "-" 484 "postcrit"
"18206" 15 28 "b" "10" "-" 507 "post"
"18207" 15 28 "b" "11" "-" 488 "post"
"18208" 15 28 "b" "12" "-" 449 "post"
"18209" 15 28 "b" "13" "-" 451 "post"
"18210" 15 28 "b" "14" "-" 405 "post"
"18211" 15 28 "b" "15" "-" 422 "post"
"18212" 15 28 "b" "16" "-" 1190 "post"
"18213" 15 28 "b" "?" "1" 2587 NA
"18243" 15 20 "b" "0" "-" 756 "predep"
"18244" 15 20 "b" "1" "-" 1227 "dep"
"18245" 15 20 "b" "2" "-" 4059 "precrit"
"18246" 15 20 "b" "3" "-" 658 "precrit"
"18247" 15 20 "b" "4" "-" 614 "precrit"
"18248" 15 20 "b" "5" "-" 521 "precrit"
"18249" 15 20 "b" "6" "-" 480 "precrit"
"18250" 15 20 "b" "7" "-" 522 "precrit"
"18251" 15 20 "b" "8" "-" 546 "crit"
"18252" 15 20 "b" "9" "-" 465 "postcrit"
"18253" 15 20 "b" "10" "-" 592 "post"
"18254" 15 20 "b" "11" "-" 537 "post"
"18255" 15 20 "b" "12" "-" 470 "post"
"18256" 15 20 "b" "13" "-" 629 "post"
"18257" 15 20 "b" "14" "-" 458 "post"
"18258" 15 20 "b" "?" "1" 4699 NA
"18274" 15 11 "a" "0" "-" 706 "predep"
"18275" 15 11 "a" "1" "-" 966 "dep"
"18276" 15 11 "a" "2" "-" 592 "precrit"
"18277" 15 11 "a" "3" "-" 460 "precrit"
"18278" 15 11 "a" "4" "-" 412 "crit"
"18279" 15 11 "a" "5" "-" 425 "postcrit"
"18280" 15 11 "a" "6" "-" 418 "post"
"18281" 15 11 "a" "7" "-" 547 "post"
"18282" 15 11 "a" "8" "-" 599 "post"
"18283" 15 11 "a" "9" "-" 429 "post"
"18284" 15 11 "a" "?" "1" 3338 NA
"18307" 15 3 "a" "0" "-" 385 "predep"
"18308" 15 3 "a" "1" "-" 556 "dep"
"18309" 15 3 "a" "2" "-" 750 "precrit"
"18310" 15 3 "a" "3" "-" 415 "precrit"
"18311" 15 3 "a" "4" "-" 426 "crit"
"18312" 15 3 "a" "5" "-" 642 "postcrit"
"18313" 15 3 "a" "6" "-" 454 "post"
"18314" 15 3 "a" "7" "-" 400 "post"
"18315" 15 3 "a" "8" "-" 435 "post"
"18316" 15 3 "a" "9" "-" 414 "post"
"18317" 15 3 "a" "10" "-" 430 "post"
"18318" 15 3 "a" "?" "0" 3532 NA
"18361" 15 33 "c" "0" "-" 696 "predep"
"18362" 15 33 "c" "1" "-" 491 "dep"
"18363" 15 33 "c" "2" "-" 486 "precrit"
"18364" 15 33 "c" "3" "-" 537 "precrit"
"18365" 15 33 "c" "4" "-" 850 "crit"
"18366" 15 33 "c" "5" "-" 460 "postcrit"
"18367" 15 33 "c" "6" "-" 1259 "post"
"18368" 15 33 "c" "7" "-" 957 "post"
"18369" 15 33 "c" "8" "-" 771 "post"
"18370" 15 33 "c" "9" "-" 581 "post"
"18371" 15 33 "c" "?" "1" 5607 NA
"18436" 15 34 "d" "0" "-" 750 "predep"
"18437" 15 34 "d" "1" "-" 677 "dep"
"18438" 15 34 "d" "2" "-" 467 "precrit"
"18439" 15 34 "d" "3" "-" 559 "precrit"
"18440" 15 34 "d" "4" "-" 741 "precrit"
"18441" 15 34 "d" "5" "-" 498 "precrit"
"18442" 15 34 "d" "6" "-" 609 "precrit"
"18443" 15 34 "d" "7" "-" 602 "precrit"
"18444" 15 34 "d" "8" "-" 862 "crit"
"18445" 15 34 "d" "9" "-" 739 "postcrit"
"18446" 15 34 "d" "10" "-" 980 "post"
"18447" 15 34 "d" "11" "-" 1183 "post"
"18448" 15 34 "d" "12" "-" 866 "post"
"18449" 15 34 "d" "13" "-" 811 "post"
"18450" 15 34 "d" "14" "-" 1015 "post"
"18451" 15 34 "d" "?" "0" 7068 NA
"18480" 15 27 "a" "0" "-" 739 "predep"
"18481" 15 27 "a" "1" "-" 991 "dep"
"18482" 15 27 "a" "2" "-" 641 "precrit"
"18483" 15 27 "a" "3" "-" 551 "precrit"
"18484" 15 27 "a" "4" "-" 654 "crit"
"18485" 15 27 "a" "5" "-" 576 "postcrit"
"18486" 15 27 "a" "6" "-" 642 "post"
"18487" 15 27 "a" "7" "-" 660 "post"
"18488" 15 27 "a" "8" "-" 599 "post"
"18489" 15 27 "a" "9" "-" 771 "post"
"18490" 15 27 "a" "?" "1" 4133 NA
"18526" 15 5 "c" "0" "-" 726 "predep"
"18527" 15 5 "c" "1" "-" 1067 "dep"
"18528" 15 5 "c" "2" "-" 575 "precrit"
"18529" 15 5 "c" "3" "-" 482 "precrit"
"18530" 15 5 "c" "4" "-" 559 "crit"
"18531" 15 5 "c" "5" "-" 715 "postcrit"
"18532" 15 5 "c" "6" "-" 738 "post"
"18533" 15 5 "c" "7" "-" 553 "post"
"18534" 15 5 "c" "8" "-" 658 "post"
"18535" 15 5 "c" "9" "-" 600 "post"
"18536" 15 5 "c" "10" "-" 605 "post"
"18537" 15 5 "c" "11" "-" 555 "post"
"18538" 15 5 "c" "12" "-" 648 "post"
"18539" 15 5 "c" "?" "1" 9013 NA
"18580" 15 15 "a" "0" "-" 761 "predep"
"18581" 15 15 "a" "1" "-" 683 "dep"
"18582" 15 15 "a" "2" "-" 646 "precrit"
"18583" 15 15 "a" "3" "-" 579 "precrit"
"18584" 15 15 "a" "4" "-" 1394 "crit"
"18585" 15 15 "a" "5" "-" 548 "postcrit"
"18586" 15 15 "a" "6" "-" 641 "post"
"18587" 15 15 "a" "7" "-" 568 "post"
"18588" 15 15 "a" "8" "-" 505 "post"
"18589" 15 15 "a" "9" "-" 434 "post"
"18590" 15 15 "a" "10" "-" 530 "post"
"18591" 15 15 "a" "11" "-" 554 "post"
"18592" 15 15 "a" "12" "-" 447 "post"
"18593" 15 15 "a" "?" "1" 4351 NA
"18625" 15 23 "a" "0" "-" 1528 "predep"
"18626" 15 23 "a" "1" "-" 679 "dep"
"18627" 15 23 "a" "2" "-" 663 "precrit"
"18628" 15 23 "a" "3" "-" 503 "precrit"
"18629" 15 23 "a" "4" "-" 635 "crit"
"18630" 15 23 "a" "5" "-" 579 "postcrit"
"18631" 15 23 "a" "6" "-" 517 "post"
"18632" 15 23 "a" "7" "-" 533 "post"
"18633" 15 23 "a" "8" "-" 552 "post"
"18634" 15 23 "a" "9" "-" 752 "post"
"18635" 15 23 "a" "10" "-" 943 "post"
"18636" 15 23 "a" "11" "-" 917 "post"
"18637" 15 23 "a" "12" "-" 894 "post"
"18638" 15 23 "a" "13" "-" 1557 "post"
"18639" 15 23 "a" "14" "-" 730 "post"
"18640" 15 23 "a" "?" "1" 3662 NA
"18670" 15 8 "b" "0" "-" 631 "predep"
"18671" 15 8 "b" "1" "-" 592 "dep"
"18672" 15 8 "b" "2" "-" 697 "precrit"
"18673" 15 8 "b" "3" "-" 521 "precrit"
"18674" 15 8 "b" "4" "-" 569 "precrit"
"18675" 15 8 "b" "5" "-" 606 "precrit"
"18676" 15 8 "b" "6" "-" 480 "precrit"
"18677" 15 8 "b" "7" "-" 495 "precrit"
"18678" 15 8 "b" "8" "-" 529 "crit"
"18679" 15 8 "b" "9" "-" 493 "postcrit"
"18680" 15 8 "b" "10" "-" 488 "post"
"18681" 15 8 "b" "11" "-" 897 "post"
"18682" 15 8 "b" "12" "-" 572 "post"
"18683" 15 8 "b" "13" "-" 505 "post"
"18684" 15 8 "b" "14" "-" 493 "post"
"18685" 15 8 "b" "?" "1" 5474 NA
"18725" 15 9 "c" "0" "-" 806 "predep"
"18726" 15 9 "c" "1" "-" 924 "dep"
"18727" 15 9 "c" "2" "-" 560 "precrit"
"18728" 15 9 "c" "3" "-" 582 "precrit"
"18729" 15 9 "c" "4" "-" 694 "crit"
"18730" 15 9 "c" "5" "-" 518 "postcrit"
"18731" 15 9 "c" "6" "-" 846 "post"
"18732" 15 9 "c" "7" "-" 794 "post"
"18733" 15 9 "c" "8" "-" 740 "post"
"18734" 15 9 "c" "9" "-" 1782 "post"
"18735" 15 9 "c" "?" "1" 6164 NA
"18749" 15 4 "b" "0" "-" 649 "predep"
"18750" 15 4 "b" "1" "-" 840 "dep"
"18751" 15 4 "b" "2" "-" 564 "precrit"
"18752" 15 4 "b" "3" "-" 586 "precrit"
"18753" 15 4 "b" "4" "-" 950 "precrit"
"18754" 15 4 "b" "5" "-" 600 "precrit"
"18755" 15 4 "b" "6" "-" 1082 "precrit"
"18756" 15 4 "b" "7" "-" 550 "precrit"
"18757" 15 4 "b" "8" "-" 635 "crit"
"18758" 15 4 "b" "9" "-" 516 "postcrit"
"18759" 15 4 "b" "10" "-" 738 "post"
"18760" 15 4 "b" "11" "-" 849 "post"
"18761" 15 4 "b" "12" "-" 931 "post"
"18762" 15 4 "b" "?" "1" 7445 NA
"18833" 16 9 "d" "0" "-" 470 "predep"
"18834" 16 9 "d" "1" "-" 503 "dep"
"18835" 16 9 "d" "2" "-" 591 "precrit"
"18836" 16 9 "d" "3" "-" 450 "precrit"
"18837" 16 9 "d" "4" "-" 657 "precrit"
"18838" 16 9 "d" "5" "-" 453 "precrit"
"18839" 16 9 "d" "6" "-" 467 "precrit"
"18840" 16 9 "d" "7" "-" 497 "precrit"
"18841" 16 9 "d" "8" "-" 548 "crit"
"18842" 16 9 "d" "9" "-" 544 "postcrit"
"18843" 16 9 "d" "10" "-" 563 "post"
"18844" 16 9 "d" "11" "-" 663 "post"
"18845" 16 9 "d" "12" "-" 499 "post"
"18846" 16 9 "d" "13" "-" 1109 "post"
"18847" 16 9 "d" "?" "1" 2613 NA
"18938" 16 29 "d" "0" "-" 2519 "predep"
"18939" 16 29 "d" "1" "-" 601 "dep"
"18940" 16 29 "d" "2" "-" 512 "precrit"
"18941" 16 29 "d" "3" "-" 758 "precrit"
"18942" 16 29 "d" "4" "-" 475 "precrit"
"18943" 16 29 "d" "5" "-" 508 "precrit"
"18944" 16 29 "d" "6" "-" 601 "precrit"
"18945" 16 29 "d" "7" "-" 539 "precrit"
"18946" 16 29 "d" "8" "-" 903 "crit"
"18947" 16 29 "d" "9" "-" 533 "postcrit"
"18948" 16 29 "d" "10" "-" 601 "post"
"18949" 16 29 "d" "11" "-" 556 "post"
"18950" 16 29 "d" "12" "-" 421 "post"
"18951" 16 29 "d" "13" "-" 612 "post"
"18952" 16 29 "d" "?" "1" 2574 NA
"18973" 16 3 "b" "0" "-" 485 "predep"
"18974" 16 3 "b" "1" "-" 441 "dep"
"18975" 16 3 "b" "2" "-" 487 "precrit"
"18976" 16 3 "b" "3" "-" 463 "precrit"
"18977" 16 3 "b" "4" "-" 444 "precrit"
"18978" 16 3 "b" "5" "-" 458 "precrit"
"18979" 16 3 "b" "6" "-" 430 "precrit"
"18980" 16 3 "b" "7" "-" 555 "precrit"
"18981" 16 3 "b" "8" "-" 660 "crit"
"18982" 16 3 "b" "9" "-" 479 "postcrit"
"18983" 16 3 "b" "10" "-" 494 "post"
"18984" 16 3 "b" "11" "-" 479 "post"
"18985" 16 3 "b" "12" "-" 549 "post"
"18986" 16 3 "b" "13" "-" 481 "post"
"18987" 16 3 "b" "14" "-" 627 "post"
"18988" 16 3 "b" "?" "1" 2386 NA
"19010" 16 24 "c" "0" "-" 612 "predep"
"19011" 16 24 "c" "1" "-" 541 "dep"
"19012" 16 24 "c" "2" "-" 537 "precrit"
"19013" 16 24 "c" "3" "-" 532 "precrit"
"19014" 16 24 "c" "4" "-" 571 "crit"
"19015" 16 24 "c" "5" "-" 460 "postcrit"
"19016" 16 24 "c" "6" "-" 432 "post"
"19017" 16 24 "c" "7" "-" 545 "post"
"19018" 16 24 "c" "8" "-" 475 "post"
"19019" 16 24 "c" "?" "1" 2706 NA
"19031" 16 10 "a" "0" "-" 554 "predep"
"19032" 16 10 "a" "1" "-" 515 "dep"
"19033" 16 10 "a" "2" "-" 477 "precrit"
"19034" 16 10 "a" "3" "-" 581 "precrit"
"19035" 16 10 "a" "4" "-" 669 "crit"
"19036" 16 10 "a" "5" "-" 530 "postcrit"
"19037" 16 10 "a" "6" "-" 554 "post"
"19038" 16 10 "a" "7" "-" 501 "post"
"19039" 16 10 "a" "8" "-" 956 "post"
"19040" 16 10 "a" "?" "1" 2242 NA
"19065" 16 16 "c" "0" "-" 512 "predep"
"19066" 16 16 "c" "1" "-" 397 "dep"
"19067" 16 16 "c" "2" "-" 442 "precrit"
"19068" 16 16 "c" "3" "-" 456 "precrit"
"19069" 16 16 "c" "4" "-" 419 "crit"
"19070" 16 16 "c" "5" "-" 418 "postcrit"
"19071" 16 16 "c" "6" "-" 404 "post"
"19072" 16 16 "c" "7" "-" 656 "post"
"19073" 16 16 "c" "8" "-" 395 "post"
"19074" 16 16 "c" "9" "-" 515 "post"
"19075" 16 16 "c" "?" "1" 2424 NA
"19127" 16 36 "c" "0" "-" 384 "predep"
"19128" 16 36 "c" "1" "-" 1179 "dep"
"19129" 16 36 "c" "2" "-" 466 "precrit"
"19130" 16 36 "c" "3" "-" 550 "precrit"
"19131" 16 36 "c" "4" "-" 515 "crit"
"19132" 16 36 "c" "5" "-" 497 "postcrit"
"19133" 16 36 "c" "6" "-" 409 "post"
"19134" 16 36 "c" "7" "-" 491 "post"
"19135" 16 36 "c" "8" "-" 503 "post"
"19136" 16 36 "c" "9" "-" 985 "post"
"19137" 16 36 "c" "?" "1" 3645 NA
"19147" 16 31 "b" "0" "-" 352 "predep"
"19148" 16 31 "b" "1" "-" 470 "dep"
"19149" 16 31 "b" "2" "-" 436 "precrit"
"19150" 16 31 "b" "3" "-" 411 "precrit"
"19151" 16 31 "b" "4" "-" 378 "precrit"
"19152" 16 31 "b" "5" "-" 545 "precrit"
"19153" 16 31 "b" "6" "-" 1470 "precrit"
"19154" 16 31 "b" "7" "-" 533 "precrit"
"19155" 16 31 "b" "8" "-" 687 "crit"
"19156" 16 31 "b" "9" "-" 599 "postcrit"
"19157" 16 31 "b" "10" "-" 531 "post"
"19158" 16 31 "b" "11" "-" 587 "post"
"19159" 16 31 "b" "12" "-" 782 "post"
"19160" 16 31 "b" "?" "1" 3436 NA
"19190" 16 25 "d" "0" "-" 502 "predep"
"19191" 16 25 "d" "1" "-" 499 "dep"
"19192" 16 25 "d" "2" "-" 474 "precrit"
"19193" 16 25 "d" "3" "-" 436 "precrit"
"19194" 16 25 "d" "4" "-" 450 "precrit"
"19195" 16 25 "d" "5" "-" 501 "precrit"
"19196" 16 25 "d" "6" "-" 468 "precrit"
"19197" 16 25 "d" "7" "-" 786 "precrit"
"19198" 16 25 "d" "8" "-" 445 "crit"
"19199" 16 25 "d" "9" "-" 503 "postcrit"
"19200" 16 25 "d" "10" "-" 434 "post"
"19201" 16 25 "d" "11" "-" 458 "post"
"19202" 16 25 "d" "12" "-" 618 "post"
"19203" 16 25 "d" "13" "-" 544 "post"
"19204" 16 25 "d" "14" "-" 678 "post"
"19205" 16 25 "d" "?" "1" 2839 NA
"19218" 16 28 "c" "0" "-" 512 "predep"
"19219" 16 28 "c" "1" "-" 557 "dep"
"19220" 16 28 "c" "2" "-" 474 "precrit"
"19221" 16 28 "c" "3" "-" 517 "precrit"
"19222" 16 28 "c" "4" "-" 572 "crit"
"19223" 16 28 "c" "5" "-" 435 "postcrit"
"19224" 16 28 "c" "6" "-" 441 "post"
"19225" 16 28 "c" "7" "-" 828 "post"
"19226" 16 28 "c" "8" "-" 849 "post"
"19227" 16 28 "c" "9" "-" 464 "post"
"19228" 16 28 "c" "?" "1" 2540 NA
"19255" 16 11 "b" "0" "-" 447 "predep"
"19256" 16 11 "b" "1" "-" 481 "dep"
"19257" 16 11 "b" "2" "-" 486 "precrit"
"19258" 16 11 "b" "3" "-" 535 "precrit"
"19259" 16 11 "b" "4" "-" 522 "precrit"
"19260" 16 11 "b" "5" "-" 852 "precrit"
"19261" 16 11 "b" "6" "-" 712 "precrit"
"19262" 16 11 "b" "7" "-" 549 "precrit"
"19263" 16 11 "b" "8" "-" 606 "crit"
"19264" 16 11 "b" "9" "-" 675 "postcrit"
"19265" 16 11 "b" "10" "-" 607 "post"
"19266" 16 11 "b" "11" "-" 484 "post"
"19267" 16 11 "b" "12" "-" 411 "post"
"19268" 16 11 "b" "13" "-" 434 "post"
"19269" 16 11 "b" "?" "1" 2314 NA
"19306" 16 17 "d" "0" "-" 540 "predep"
"19307" 16 17 "d" "1" "-" 415 "dep"
"19308" 16 17 "d" "2" "-" 391 "precrit"
"19309" 16 17 "d" "3" "-" 390 "precrit"
"19310" 16 17 "d" "4" "-" 436 "precrit"
"19311" 16 17 "d" "5" "-" 451 "precrit"
"19312" 16 17 "d" "6" "-" 490 "precrit"
"19313" 16 17 "d" "7" "-" 390 "precrit"
"19314" 16 17 "d" "8" "-" 949 "crit"
