subj	cond	item	value	region	Xstart	Xend	Ystart	Yend	fixationtype	order	questionRT	questionAcc
012	3	27	1918	6	73	94	0	0	rp	17	NA	NA
012	3	27	1	6	73	94	0	0	pr	17	NA	NA
012	3	27	883	6	73	94	0	0	rb	17	NA	NA
012	3	27	588	6	73	94	0	0	rr	17	NA	NA
012	3	27	883	6	73	94	0	0	tt	17	NA	NA
012	5	45	174	1	0	18	0	0	ff	31	NA	NA
012	5	45	431	1	0	18	0	0	fp	31	NA	NA
012	5	45	431	1	0	18	0	0	rp	31	NA	NA
012	5	45	0	1	0	18	0	0	pr	31	NA	NA
012	5	45	431	1	0	18	0	0	rb	31	NA	NA
012	5	45	380	1	0	18	0	0	rr	31	NA	NA
012	5	45	811	1	0	18	0	0	tt	31	NA	NA
012	5	45	178	2	18	30	0	0	ff	31	NA	NA
012	5	45	406	2	18	30	0	0	fp	31	NA	NA
012	5	45	406	2	18	30	0	0	rp	31	NA	NA
012	5	45	0	2	18	30	0	0	pr	31	NA	NA
012	5	45	406	2	18	30	0	0	rb	31	NA	NA
012	5	45	485	2	18	30	0	0	rr	31	NA	NA
012	5	45	891	2	18	30	0	0	tt	31	NA	NA
012	5	45	152	3	30	48	0	0	ff	31	NA	NA
012	5	45	634	3	30	48	0	0	fp	31	NA	NA
012	5	45	634	3	30	48	0	0	rp	31	NA	NA
012	5	45	0	3	30	48	0	0	pr	31	NA	NA
012	5	45	634	3	30	48	0	0	rb	31	NA	NA
012	5	45	433	3	30	48	0	0	rr	31	NA	NA
012	5	45	1067	3	30	48	0	0	tt	31	NA	NA
012	5	45	326	4	48	64	0	0	ff	31	NA	NA
012	5	45	547	4	48	64	0	0	fp	31	NA	NA
012	5	45	547	4	48	64	0	0	rp	31	NA	NA
012	5	45	0	4	48	64	0	0	pr	31	NA	NA
012	5	45	547	4	48	64	0	0	rb	31	NA	NA
012	5	45	163	4	48	64	0	0	rr	31	NA	NA
012	5	45	710	4	48	64	0	0	tt	31	NA	NA
012	5	45	250	5	64	78	0	0	ff	31	NA	NA
012	5	45	536	5	64	78	0	0	fp	31	NA	NA
012	5	45	536	5	64	78	0	0	rp	31	NA	NA
012	5	45	0	5	64	78	0	0	pr	31	NA	NA
012	5	45	536	5	64	78	0	0	rb	31	NA	NA
012	5	45	341	5	64	78	0	0	rr	31	NA	NA
012	5	45	877	5	64	78	0	0	tt	31	NA	NA
012	5	45	416	6	78	104	0	0	ff	31	NA	NA
012	5	45	913	6	78	104	0	0	fp	31	NA	NA
012	5	45	3013	6	78	104	0	0	rp	31	NA	NA
012	5	45	1	6	78	104	0	0	pr	31	NA	NA
012	5	45	1211	6	78	104	0	0	rb	31	NA	NA
012	5	45	298	6	78	104	0	0	rr	31	NA	NA
012	5	45	1211	6	78	104	0	0	tt	31	NA	NA
012	7	39	265	1	0	19	0	0	ff	43	NA	NA
012	7	39	1000	1	0	19	0	0	fp	43	NA	NA
012	7	39	1000	1	0	19	0	0	rp	43	NA	NA
012	7	39	0	1	0	19	0	0	pr	43	NA	NA
012	7	39	1000	1	0	19	0	0	rb	43	NA	NA
012	7	39	508	1	0	19	0	0	rr	43	NA	NA
012	7	39	1508	1	0	19	0	0	tt	43	NA	NA
012	7	39	235	2	19	31	0	0	ff	43	NA	NA
012	7	39	657	2	19	31	0	0	fp	43	NA	NA
012	7	39	657	2	19	31	0	0	rp	43	NA	NA
012	7	39	0	2	19	31	0	0	pr	43	NA	NA
012	7	39	657	2	19	31	0	0	rb	43	NA	NA
012	7	39	305	2	19	31	0	0	rr	43	NA	NA
012	7	39	962	2	19	31	0	0	tt	43	NA	NA
012	7	39	277	3	31	48	0	0	ff	43	NA	NA
012	7	39	552	3	31	48	0	0	fp	43	NA	NA
012	7	39	552	3	31	48	0	0	rp	43	NA	NA
012	7	39	0	3	31	48	0	0	pr	43	NA	NA
012	7	39	552	3	31	48	0	0	rb	43	NA	NA
012	7	39	368	3	31	48	0	0	rr	43	NA	NA
012	7	39	920	3	31	48	0	0	tt	43	NA	NA
012	7	39	396	4	48	68	0	0	ff	43	NA	NA
012	7	39	396	4	48	68	0	0	fp	43	NA	NA
012	7	39	1084	4	48	68	0	0	rp	43	NA	NA
012	7	39	1	4	48	68	0	0	pr	43	NA	NA
012	7	39	936	4	48	68	0	0	rb	43	NA	NA
012	7	39	946	4	48	68	0	0	rr	43	NA	NA
012	7	39	1342	4	48	68	0	0	tt	43	NA	NA
012	7	39	198	5	68	82	0	0	ff	43	NA	NA
012	7	39	410	5	68	82	0	0	fp	43	NA	NA
012	7	39	410	5	68	82	0	0	rp	43	NA	NA
012	7	39	0	5	68	82	0	0	pr	43	NA	NA
012	7	39	410	5	68	82	0	0	rb	43	NA	NA
012	7	39	222	5	68	82	0	0	rr	43	NA	NA
012	7	39	632	5	68	82	0	0	tt	43	NA	NA
012	7	39	321	6	82	104	0	0	ff	43	NA	NA
012	7	39	321	6	82	104	0	0	fp	43	NA	NA
012	7	39	2759	6	82	104	0	0	rp	43	NA	NA
012	7	39	1	6	82	104	0	0	pr	43	NA	NA
012	7	39	1098	6	82	104	0	0	rb	43	NA	NA
012	7	39	777	6	82	104	0	0	rr	43	NA	NA
012	7	39	1098	6	82	104	0	0	tt	43	NA	NA
012	4	20	502	1	0	24	0	0	ff	69	NA	NA
012	4	20	974	1	0	24	0	0	fp	69	NA	NA
012	4	20	974	1	0	24	0	0	rp	69	NA	NA
012	4	20	0	1	0	24	0	0	pr	69	NA	NA
012	4	20	974	1	0	24	0	0	rb	69	NA	NA
012	4	20	NA	1	0	24	0	0	rr	69	NA	NA
012	4	20	974	1	0	24	0	0	tt	69	NA	NA
012	4	20	267	2	24	37	0	0	ff	69	NA	NA
012	4	20	734	2	24	37	0	0	fp	69	NA	NA
012	4	20	734	2	24	37	0	0	rp	69	NA	NA
012	4	20	0	2	24	37	0	0	pr	69	NA	NA
012	4	20	734	2	24	37	0	0	rb	69	NA	NA
012	4	20	NA	2	24	37	0	0	rr	69	NA	NA
012	4	20	734	2	24	37	0	0	tt	69	NA	NA
012	4	20	260	3	37	59	0	0	ff	69	NA	NA
012	4	20	819	3	37	59	0	0	fp	69	NA	NA
012	4	20	819	3	37	59	0	0	rp	69	NA	NA
012	4	20	0	3	37	59	0	0	pr	69	NA	NA
012	4	20	819	3	37	59	0	0	rb	69	NA	NA
012	4	20	NA	3	37	59	0	0	rr	69	NA	NA
012	4	20	819	3	37	59	0	0	tt	69	NA	NA
012	4	20	252	4	59	70	0	0	ff	69	NA	NA
012	4	20	252	4	59	70	0	0	fp	69	NA	NA
012	4	20	252	4	59	70	0	0	rp	69	NA	NA
012	4	20	0	4	59	70	0	0	pr	69	NA	NA
012	4	20	252	4	59	70	0	0	rb	69	NA	NA
012	4	20	NA	4	59	70	0	0	rr	69	NA	NA
012	4	20	252	4	59	70	0	0	tt	69	NA	NA
012	4	20	261	5	70	81	0	0	ff	69	NA	NA
012	4	20	486	5	70	81	0	0	fp	69	NA	NA
012	4	20	486	5	70	81	0	0	rp	69	NA	NA
012	4	20	0	5	70	81	0	0	pr	69	NA	NA
012	4	20	486	5	70	81	0	0	rb	69	NA	NA
012	4	20	NA	5	70	81	0	0	rr	69	NA	NA
012	4	20	486	5	70	81	0	0	tt	69	NA	NA
012	4	20	254	6	81	106	0	0	ff	69	NA	NA
012	4	20	831	6	81	106	0	0	fp	69	NA	NA
012	4	20	831	6	81	106	0	0	rp	69	NA	NA
012	4	20	0	6	81	106	0	0	pr	69	NA	NA
012	4	20	831	6	81	106	0	0	rb	69	NA	NA
012	4	20	NA	6	81	106	0	0	rr	69	NA	NA
012	4	20	831	6	81	106	0	0	tt	69	NA	NA
012	5	29	204	1	0	26	0	0	ff	28	NA	NA
012	5	29	641	1	0	26	0	0	fp	28	NA	NA
012	5	29	641	1	0	26	0	0	rp	28	NA	NA
012	5	29	0	1	0	26	0	0	pr	28	NA	NA
012	5	29	641	1	0	26	0	0	rb	28	NA	NA
012	5	29	353	1	0	26	0	0	rr	28	NA	NA
012	5	29	994	1	0	26	0	0	tt	28	NA	NA
012	5	29	212	2	26	38	0	0	ff	28	NA	NA
012	5	29	438	2	26	38	0	0	fp	28	NA	NA
012	5	29	438	2	26	38	0	0	rp	28	NA	NA
012	5	29	0	2	26	38	0	0	pr	28	NA	NA
012	5	29	438	2	26	38	0	0	rb	28	NA	NA
012	5	29	647	2	26	38	0	0	rr	28	NA	NA
012	5	29	1085	2	26	38	0	0	tt	28	NA	NA
012	5	29	199	3	38	58	0	0	ff	28	NA	NA
012	5	29	846	3	38	58	0	0	fp	28	NA	NA
012	5	29	846	3	38	58	0	0	rp	28	NA	NA
012	5	29	0	3	38	58	0	0	pr	28	NA	NA
012	5	29	846	3	38	58	0	0	rb	28	NA	NA
012	5	29	NA	3	38	58	0	0	rr	28	NA	NA
012	5	29	846	3	38	58	0	0	tt	28	NA	NA
012	5	29	205	4	58	75	0	0	ff	28	NA	NA
012	5	29	451	4	58	75	0	0	fp	28	NA	NA
012	5	29	451	4	58	75	0	0	rp	28	NA	NA
012	5	29	0	4	58	75	0	0	pr	28	NA	NA
012	5	29	451	4	58	75	0	0	rb	28	NA	NA
012	5	29	NA	4	58	75	0	0	rr	28	NA	NA
012	5	29	451	4	58	75	0	0	tt	28	NA	NA
012	5	29	230	5	75	86	0	0	ff	28	NA	NA
012	5	29	230	5	75	86	0	0	fp	28	NA	NA
012	5	29	230	5	75	86	0	0	rp	28	NA	NA
012	5	29	0	5	75	86	0	0	pr	28	NA	NA
012	5	29	230	5	75	86	0	0	rb	28	NA	NA
012	5	29	NA	5	75	86	0	0	rr	28	NA	NA
012	5	29	230	5	75	86	0	0	tt	28	NA	NA
012	5	29	294	6	86	114	0	0	ff	28	NA	NA
012	5	29	796	6	86	114	0	0	fp	28	NA	NA
012	5	29	1796	6	86	114	0	0	rp	28	NA	NA
012	5	29	1	6	86	114	0	0	pr	28	NA	NA
012	5	29	796	6	86	114	0	0	rb	28	NA	NA
012	5	29	NA	6	86	114	0	0	rr	28	NA	NA
012	5	29	796	6	86	114	0	0	tt	28	NA	NA
012	8	16	248	1	0	21	0	0	ff	2	NA	NA
012	8	16	447	1	0	21	0	0	fp	2	NA	NA
012	8	16	447	1	0	21	0	0	rp	2	NA	NA
012	8	16	0	1	0	21	0	0	pr	2	NA	NA
012	8	16	447	1	0	21	0	0	rb	2	NA	NA
012	8	16	NA	1	0	21	0	0	rr	2	NA	NA
012	8	16	447	1	0	21	0	0	tt	2	NA	NA
012	8	16	183	2	21	35	0	0	ff	2	NA	NA
012	8	16	350	2	21	35	0	0	fp	2	NA	NA
012	8	16	350	2	21	35	0	0	rp	2	NA	NA
012	8	16	0	2	21	35	0	0	pr	2	NA	NA
012	8	16	350	2	21	35	0	0	rb	2	NA	NA
012	8	16	NA	2	21	35	0	0	rr	2	NA	NA
012	8	16	350	2	21	35	0	0	tt	2	NA	NA
012	8	16	259	3	35	57	0	0	ff	2	NA	NA
012	8	16	984	3	35	57	0	0	fp	2	NA	NA
012	8	16	984	3	35	57	0	0	rp	2	NA	NA
012	8	16	0	3	35	57	0	0	pr	2	NA	NA
012	8	16	984	3	35	57	0	0	rb	2	NA	NA
012	8	16	NA	3	35	57	0	0	rr	2	NA	NA
012	8	16	984	3	35	57	0	0	tt	2	NA	NA
012	8	16	201	4	57	72	0	0	ff	2	NA	NA
012	8	16	201	4	57	72	0	0	fp	2	NA	NA
012	8	16	201	4	57	72	0	0	rp	2	NA	NA
012	8	16	0	4	57	72	0	0	pr	2	NA	NA
012	8	16	201	4	57	72	0	0	rb	2	NA	NA
012	8	16	NA	4	57	72	0	0	rr	2	NA	NA
012	8	16	201	4	57	72	0	0	tt	2	NA	NA
012	8	16	274	5	72	88	0	0	ff	2	NA	NA
012	8	16	524	5	72	88	0	0	fp	2	NA	NA
012	8	16	524	5	72	88	0	0	rp	2	NA	NA
012	8	16	0	5	72	88	0	0	pr	2	NA	NA
012	8	16	524	5	72	88	0	0	rb	2	NA	NA
012	8	16	757	5	72	88	0	0	rr	2	NA	NA
012	8	16	1281	5	72	88	0	0	tt	2	NA	NA
012	8	16	223	6	88	115	0	0	ff	2	NA	NA
012	8	16	703	6	88	115	0	0	fp	2	NA	NA
012	8	16	2397	6	88	115	0	0	rp	2	NA	NA
012	8	16	1	6	88	115	0	0	pr	2	NA	NA
012	8	16	1640	6	88	115	0	0	rb	2	NA	NA
012	8	16	937	6	88	115	0	0	rr	2	NA	NA
012	8	16	1640	6	88	115	0	0	tt	2	NA	NA
012	6	30	139	1	0	18	0	0	ff	22	NA	NA
012	6	30	309	1	0	18	0	0	fp	22	NA	NA
012	6	30	309	1	0	18	0	0	rp	22	NA	NA
012	6	30	0	1	0	18	0	0	pr	22	NA	NA
012	6	30	309	1	0	18	0	0	rb	22	NA	NA
012	6	30	NA	1	0	18	0	0	rr	22	NA	NA
012	6	30	309	1	0	18	0	0	tt	22	NA	NA
012	6	30	263	2	18	28	0	0	ff	22	NA	NA
012	6	30	457	2	18	28	0	0	fp	22	NA	NA
012	6	30	457	2	18	28	0	0	rp	22	NA	NA
012	6	30	0	2	18	28	0	0	pr	22	NA	NA
012	6	30	457	2	18	28	0	0	rb	22	NA	NA
012	6	30	NA	2	18	28	0	0	rr	22	NA	NA
012	6	30	457	2	18	28	0	0	tt	22	NA	NA
012	6	30	223	3	28	53	0	0	ff	22	NA	NA
012	6	30	831	3	28	53	0	0	fp	22	NA	NA
012	6	30	831	3	28	53	0	0	rp	22	NA	NA
012	6	30	0	3	28	53	0	0	pr	22	NA	NA
012	6	30	831	3	28	53	0	0	rb	22	NA	NA
012	6	30	NA	3	28	53	0	0	rr	22	NA	NA
012	6	30	831	3	28	53	0	0	tt	22	NA	NA
012	6	30	364	4	53	74	0	0	ff	22	NA	NA
012	6	30	784	4	53	74	0	0	fp	22	NA	NA
012	6	30	784	4	53	74	0	0	rp	22	NA	NA
012	6	30	0	4	53	74	0	0	pr	22	NA	NA
012	6	30	784	4	53	74	0	0	rb	22	NA	NA
012	6	30	NA	4	53	74	0	0	rr	22	NA	NA
012	6	30	784	4	53	74	0	0	tt	22	NA	NA
012	6	30	252	5	74	85	0	0	ff	22	NA	NA
012	6	30	252	5	74	85	0	0	fp	22	NA	NA
012	6	30	252	5	74	85	0	0	rp	22	NA	NA
012	6	30	0	5	74	85	0	0	pr	22	NA	NA
012	6	30	252	5	74	85	0	0	rb	22	NA	NA
012	6	30	NA	5	74	85	0	0	rr	22	NA	NA
012	6	30	252	5	74	85	0	0	tt	22	NA	NA
012	6	30	324	6	85	107	0	0	ff	22	NA	NA
012	6	30	865	6	85	107	0	0	fp	22	NA	NA
012	6	30	865	6	85	107	0	0	rp	22	NA	NA
012	6	30	0	6	85	107	0	0	pr	22	NA	NA
012	6	30	865	6	85	107	0	0	rb	22	NA	NA
012	6	30	NA	6	85	107	0	0	rr	22	NA	NA
012	6	30	865	6	85	107	0	0	tt	22	NA	NA
012	8	32	183	1	0	14	0	0	ff	51	NA	NA
012	8	32	522	1	0	14	0	0	fp	51	NA	NA
012	8	32	522	1	0	14	0	0	rp	51	NA	NA
012	8	32	0	1	0	14	0	0	pr	51	NA	NA
012	8	32	522	1	0	14	0	0	rb	51	NA	NA
012	8	32	NA	1	0	14	0	0	rr	51	NA	NA
012	8	32	522	1	0	14	0	0	tt	51	NA	NA
012	8	32	195	2	14	31	0	0	ff	51	NA	NA
012	8	32	443	2	14	31	0	0	fp	51	NA	NA
012	8	32	443	2	14	31	0	0	rp	51	NA	NA
012	8	32	0	2	14	31	0	0	pr	51	NA	NA
012	8	32	443	2	14	31	0	0	rb	51	NA	NA
012	8	32	NA	2	14	31	0	0	rr	51	NA	NA
012	8	32	443	2	14	31	0	0	tt	51	NA	NA
012	8	32	170	3	31	54	0	0	ff	51	NA	NA
012	8	32	931	3	31	54	0	0	fp	51	NA	NA
012	8	32	931	3	31	54	0	0	rp	51	NA	NA
012	8	32	0	3	31	54	0	0	pr	51	NA	NA
012	8	32	931	3	31	54	0	0	rb	51	NA	NA
012	8	32	NA	3	31	54	0	0	rr	51	NA	NA
012	8	32	931	3	31	54	0	0	tt	51	NA	NA
012	8	32	186	4	54	73	0	0	ff	51	NA	NA
012	8	32	664	4	54	73	0	0	fp	51	NA	NA
012	8	32	664	4	54	73	0	0	rp	51	NA	NA
012	8	32	0	4	54	73	0	0	pr	51	NA	NA
012	8	32	664	4	54	73	0	0	rb	51	NA	NA
012	8	32	NA	4	54	73	0	0	rr	51	NA	NA
012	8	32	664	4	54	73	0	0	tt	51	NA	NA
012	8	32	223	5	73	87	0	0	ff	51	NA	NA
012	8	32	223	5	73	87	0	0	fp	51	NA	NA
012	8	32	223	5	73	87	0	0	rp	51	NA	NA
012	8	32	0	5	73	87	0	0	pr	51	NA	NA
012	8	32	223	5	73	87	0	0	rb	51	NA	NA
012	8	32	NA	5	73	87	0	0	rr	51	NA	NA
012	8	32	223	5	73	87	0	0	tt	51	NA	NA
012	8	32	195	6	87	105	0	0	ff	51	NA	NA
012	8	32	1223	6	87	105	0	0	fp	51	NA	NA
012	8	32	1223	6	87	105	0	0	rp	51	NA	NA
012	8	32	0	6	87	105	0	0	pr	51	NA	NA
012	8	32	1223	6	87	105	0	0	rb	51	NA	NA
012	8	32	NA	6	87	105	0	0	rr	51	NA	NA
012	8	32	1223	6	87	105	0	0	tt	51	NA	NA
012	4	12	205	1	0	16	0	0	ff	67	NA	NA
012	4	12	205	1	0	16	0	0	fp	67	NA	NA
012	4	12	205	1	0	16	0	0	rp	67	NA	NA
012	4	12	0	1	0	16	0	0	pr	67	NA	NA
012	4	12	205	1	0	16	0	0	rb	67	NA	NA
012	4	12	NA	1	0	16	0	0	rr	67	NA	NA
012	4	12	205	1	0	16	0	0	tt	67	NA	NA
012	4	12	217	2	16	28	0	0	ff	67	NA	NA
012	4	12	504	2	16	28	0	0	fp	67	NA	NA
012	4	12	504	2	16	28	0	0	rp	67	NA	NA
012	4	12	0	2	16	28	0	0	pr	67	NA	NA
012	4	12	504	2	16	28	0	0	rb	67	NA	NA
012	4	12	NA	2	16	28	0	0	rr	67	NA	NA
012	4	12	504	2	16	28	0	0	tt	67	NA	NA
012	4	12	199	3	28	57	0	0	ff	67	NA	NA
012	4	12	1060	3	28	57	0	0	fp	67	NA	NA
012	4	12	1060	3	28	57	0	0	rp	67	NA	NA
012	4	12	0	3	28	57	0	0	pr	67	NA	NA
012	4	12	1060	3	28	57	0	0	rb	67	NA	NA
012	4	12	NA	3	28	57	0	0	rr	67	NA	NA
012	4	12	1060	3	28	57	0	0	tt	67	NA	NA
012	4	12	210	4	57	67	0	0	ff	67	NA	NA
012	4	12	210	4	57	67	0	0	fp	67	NA	NA
012	4	12	210	4	57	67	0	0	rp	67	NA	NA
012	4	12	0	4	57	67	0	0	pr	67	NA	NA
012	4	12	210	4	57	67	0	0	rb	67	NA	NA
012	4	12	387	4	57	67	0	0	rr	67	NA	NA
012	4	12	597	4	57	67	0	0	tt	67	NA	NA
012	4	12	328	5	67	82	0	0	ff	67	NA	NA
012	4	12	514	5	67	82	0	0	fp	67	NA	NA
012	4	12	514	5	67	82	0	0	rp	67	NA	NA
012	4	12	0	5	67	82	0	0	pr	67	NA	NA
012	4	12	514	5	67	82	0	0	rb	67	NA	NA
012	4	12	635	5	67	82	0	0	rr	67	NA	NA
012	4	12	1149	5	67	82	0	0	tt	67	NA	NA
012	4	12	250	6	82	105	0	0	ff	67	NA	NA
012	4	12	827	6	82	105	0	0	fp	67	NA	NA
012	4	12	2540	6	82	105	0	0	rp	67	NA	NA
012	4	12	1	6	82	105	0	0	pr	67	NA	NA
012	4	12	1518	6	82	105	0	0	rb	67	NA	NA
012	4	12	691	6	82	105	0	0	rr	67	NA	NA
012	4	12	1518	6	82	105	0	0	tt	67	NA	NA
012	1	41	167	1	0	19	0	0	ff	27	NA	NA
012	1	41	528	1	0	19	0	0	fp	27	NA	NA
012	1	41	528	1	0	19	0	0	rp	27	NA	NA
012	1	41	0	1	0	19	0	0	pr	27	NA	NA
012	1	41	528	1	0	19	0	0	rb	27	NA	NA
012	1	41	NA	1	0	19	0	0	rr	27	NA	NA
012	1	41	528	1	0	19	0	0	tt	27	NA	NA
012	1	41	255	2	19	38	0	0	ff	27	NA	NA
012	1	41	672	2	19	38	0	0	fp	27	NA	NA
012	1	41	672	2	19	38	0	0	rp	27	NA	NA
012	1	41	0	2	19	38	0	0	pr	27	NA	NA
012	1	41	672	2	19	38	0	0	rb	27	NA	NA
012	1	41	NA	2	19	38	0	0	rr	27	NA	NA
012	1	41	672	2	19	38	0	0	tt	27	NA	NA
012	1	41	334	3	38	63	0	0	ff	27	NA	NA
012	1	41	737	3	38	63	0	0	fp	27	NA	NA
012	1	41	737	3	38	63	0	0	rp	27	NA	NA
012	1	41	0	3	38	63	0	0	pr	27	NA	NA
012	1	41	737	3	38	63	0	0	rb	27	NA	NA
012	1	41	NA	3	38	63	0	0	rr	27	NA	NA
012	1	41	737	3	38	63	0	0	tt	27	NA	NA
012	1	41	284	4	63	69	0	0	ff	27	NA	NA
012	1	41	284	4	63	69	0	0	fp	27	NA	NA
012	1	41	284	4	63	69	0	0	rp	27	NA	NA
012	1	41	0	4	63	69	0	0	pr	27	NA	NA
012	1	41	284	4	63	69	0	0	rb	27	NA	NA
012	1	41	288	4	63	69	0	0	rr	27	NA	NA
012	1	41	572	4	63	69	0	0	tt	27	NA	NA
012	1	41	193	5	69	83	0	0	ff	27	NA	NA
012	1	41	804	5	69	83	0	0	fp	27	NA	NA
012	1	41	804	5	69	83	0	0	rp	27	NA	NA
012	1	41	0	5	69	83	0	0	pr	27	NA	NA
012	1	41	804	5	69	83	0	0	rb	27	NA	NA
012	1	41	623	5	69	83	0	0	rr	27	NA	NA
012	1	41	1427	5	69	83	0	0	tt	27	NA	NA
012	1	41	393	6	83	114	0	0	ff	27	NA	NA
012	1	41	393	6	83	114	0	0	fp	27	NA	NA
012	1	41	2855	6	83	114	0	0	rp	27	NA	NA
012	1	41	1	6	83	114	0	0	pr	27	NA	NA
012	1	41	1944	6	83	114	0	0	rb	27	NA	NA
012	1	41	1551	6	83	114	0	0	rr	27	NA	NA
012	1	41	1944	6	83	114	0	0	tt	27	NA	NA
012	7	15	150	1	0	14	0	0	ff	23	NA	NA
012	7	15	381	1	0	14	0	0	fp	23	NA	NA
012	7	15	381	1	0	14	0	0	rp	23	NA	NA
012	7	15	0	1	0	14	0	0	pr	23	NA	NA
012	7	15	381	1	0	14	0	0	rb	23	NA	NA
012	7	15	509	1	0	14	0	0	rr	23	NA	NA
012	7	15	890	1	0	14	0	0	tt	23	NA	NA
012	7	15	313	2	14	26	0	0	ff	23	NA	NA
012	7	15	313	2	14	26	0	0	fp	23	NA	NA
012	7	15	313	2	14	26	0	0	rp	23	NA	NA
012	7	15	0	2	14	26	0	0	pr	23	NA	NA
012	7	15	313	2	14	26	0	0	rb	23	NA	NA
012	7	15	491	2	14	26	0	0	rr	23	NA	NA
012	7	15	804	2	14	26	0	0	tt	23	NA	NA
012	7	15	157	3	26	45	0	0	ff	23	NA	NA
012	7	15	633	3	26	45	0	0	fp	23	NA	NA
012	7	15	633	3	26	45	0	0	rp	23	NA	NA
012	7	15	0	3	26	45	0	0	pr	23	NA	NA
012	7	15	633	3	26	45	0	0	rb	23	NA	NA
012	7	15	566	3	26	45	0	0	rr	23	NA	NA
012	7	15	1199	3	26	45	0	0	tt	23	NA	NA
012	7	15	162	4	45	65	0	0	ff	23	NA	NA
012	7	15	162	4	45	65	0	0	fp	23	NA	NA
012	7	15	2923	4	45	65	0	0	rp	23	NA	NA
012	7	15	1	4	45	65	0	0	pr	23	NA	NA
012	7	15	1357	4	45	65	0	0	rb	23	NA	NA
012	7	15	1195	4	45	65	0	0	rr	23	NA	NA
012	7	15	1357	4	45	65	0	0	tt	23	NA	NA
012	7	15	336	5	65	81	0	0	ff	23	NA	NA
012	7	15	584	5	65	81	0	0	fp	23	NA	NA
012	7	15	584	5	65	81	0	0	rp	23	NA	NA
012	7	15	0	5	65	81	0	0	pr	23	NA	NA
012	7	15	584	5	65	81	0	0	rb	23	NA	NA
012	7	15	NA	5	65	81	0	0	rr	23	NA	NA
012	7	15	584	5	65	81	0	0	tt	23	NA	NA
012	7	15	318	6	81	97	0	0	ff	23	NA	NA
012	7	15	436	6	81	97	0	0	fp	23	NA	NA
012	7	15	436	6	81	97	0	0	rp	23	NA	NA
012	7	15	0	6	81	97	0	0	pr	23	NA	NA
012	7	15	436	6	81	97	0	0	rb	23	NA	NA
012	7	15	NA	6	81	97	0	0	rr	23	NA	NA
012	7	15	436	6	81	97	0	0	tt	23	NA	NA
012	6	14	178	1	0	20	0	0	ff	33	NA	NA
012	6	14	531	1	0	20	0	0	fp	33	NA	NA
012	6	14	531	1	0	20	0	0	rp	33	NA	NA
012	6	14	0	1	0	20	0	0	pr	33	NA	NA
012	6	14	531	1	0	20	0	0	rb	33	NA	NA
012	6	14	386	1	0	20	0	0	rr	33	NA	NA
012	6	14	917	1	0	20	0	0	tt	33	NA	NA
012	6	14	259	2	20	36	0	0	ff	33	NA	NA
012	6	14	470	2	20	36	0	0	fp	33	NA	NA
012	6	14	470	2	20	36	0	0	rp	33	NA	NA
012	6	14	0	2	20	36	0	0	pr	33	NA	NA
012	6	14	470	2	20	36	0	0	rb	33	NA	NA
012	6	14	390	2	20	36	0	0	rr	33	NA	NA
012	6	14	860	2	20	36	0	0	tt	33	NA	NA
012	6	14	253	3	36	53	0	0	ff	33	NA	NA
012	6	14	883	3	36	53	0	0	fp	33	NA	NA
012	6	14	883	3	36	53	0	0	rp	33	NA	NA
012	6	14	0	3	36	53	0	0	pr	33	NA	NA
012	6	14	883	3	36	53	0	0	rb	33	NA	NA
012	6	14	496	3	36	53	0	0	rr	33	NA	NA
012	6	14	1379	3	36	53	0	0	tt	33	NA	NA
012	6	14	231	4	53	73	0	0	ff	33	NA	NA
012	6	14	979	4	53	73	0	0	fp	33	NA	NA
012	6	14	979	4	53	73	0	0	rp	33	NA	NA
012	6	14	0	4	53	73	0	0	pr	33	NA	NA
012	6	14	979	4	53	73	0	0	rb	33	NA	NA
012	6	14	NA	4	53	73	0	0	rr	33	NA	NA
012	6	14	979	4	53	73	0	0	tt	33	NA	NA
012	6	14	216	5	73	86	0	0	ff	33	NA	NA
012	6	14	216	5	73	86	0	0	fp	33	NA	NA
012	6	14	216	5	73	86	0	0	rp	33	NA	NA
012	6	14	0	5	73	86	0	0	pr	33	NA	NA
012	6	14	216	5	73	86	0	0	rb	33	NA	NA
012	6	14	NA	5	73	86	0	0	rr	33	NA	NA
012	6	14	216	5	73	86	0	0	tt	33	NA	NA
012	6	14	188	6	86	109	0	0	ff	33	NA	NA
012	6	14	752	6	86	109	0	0	fp	33	NA	NA
012	6	14	2024	6	86	109	0	0	rp	33	NA	NA
012	6	14	1	6	86	109	0	0	pr	33	NA	NA
012	6	14	752	6	86	109	0	0	rb	33	NA	NA
012	6	14	NA	6	86	109	0	0	rr	33	NA	NA
012	6	14	752	6	86	109	0	0	tt	33	NA	NA
012	4	44	199	1	0	17	0	0	ff	3	NA	NA
012	4	44	476	1	0	17	0	0	fp	3	NA	NA
012	4	44	476	1	0	17	0	0	rp	3	NA	NA
012	4	44	0	1	0	17	0	0	pr	3	NA	NA
012	4	44	476	1	0	17	0	0	rb	3	NA	NA
012	4	44	498	1	0	17	0	0	rr	3	NA	NA
012	4	44	974	1	0	17	0	0	tt	3	NA	NA
012	4	44	229	2	17	28	0	0	ff	3	NA	NA
012	4	44	229	2	17	28	0	0	fp	3	NA	NA
012	4	44	229	2	17	28	0	0	rp	3	NA	NA
012	4	44	0	2	17	28	0	0	pr	3	NA	NA
